Population,Gene,Prop
1G_3,opgH,2.51
1G_1,opgH,2.601
1G_2,opgH,4.157
1G_3,opgH,48.711
1G_3,opgH,7.186
1G_1,opgH,1.511
1G_3,opgH,5.222
1G_1,opgH,5.598
1G_1,opgH,3.101
1G_3,opgH,17.017
1G_1,opgH,1.094
1G_3,opgH,1.166
1G_3,paaC,1.042
1G_3,paaJ,1.067
1G_1,paaJ,5.95
1G_2,paaX,1.5
1G_3,pagP,6.076
1G_2,paoB,1.433
1G_1,pepD,1.754
1G_2,pgaA,1.496
1G_3,pgi,1.44
1G_3,pgi,1.603
1G_1,pgi,2.115
1G_2,pgi,1.066
1G_3,pgi,1.053
1G_2,pgi,26.775
1G_3,pgi,7.167
1G_1,pgi,1.316
1G_3,pgi,1.686
1G_3,pgi,1.26
1G_3,pgi,1.473
1G_2,pgsA,1.133
1G_1,pheU tRNA,2.158
1G_3,phnD,5.491
1G_2,phnK,1.316
1G_2,phnM,4.156
1G_3,pinE,1.222
1G_1,pinR,1.765
1G_1,potG,3.241
1G_2,potI,1.746
1G_3,poxA,1.024
1G_3,ppdA,1.132
1G_3,pps,4.398
1G_3,prc,1.566
1G_2,prmC,1.695
1G_3,prmC,1.246
1G_2,proB,4
1G_3,proQ,47.511
1G_3,proQ,1.048
1G_3,ptrA,4.806
1G_2,ptrA,1.003
1G_2,ptsI,2.299
1G_2,ptsP,2.664
1G_3,purL,1.247
1G_2,purP,1.565
1G_2,purR,1.608
1G_2,putA,2.839
1G_3,putP,2.284
1G_1,puuC,86.174
1G_1,queA,2.709
1G_2,recB,1.59
1G_2,recB,2.292
1G_1,recC,5.758
1G_1,recD,2.108
1G_1,recF,2.286
1G_2,recG,2.712
1G_1,recO,4.167
1G_2,recX,1.087
1G_3,relA,1.842
1G_3,rfaQ,6.336
1G_2,rffD,2.778
1G_2,rhaA,2.595
1G_1,rho,2.595
1G_2,rho,1.908
1G_1,rho,87.247
1G_3,rho,96.354
1G_1,rhsA,1.075
1G_3,rhtB,2.762
1G_3,rlmL,5.641
1G_2,rlmL,3.516
1G_1,rnb,1.09
1G_1,rnc,2.055
1G_3,rnc,6.158
1G_1,rnpA,4.484
1G_2,rpoC,1.538
1G_3,rpoD,1.487
1G_2,rpoS,6.316
1G_3,rpoS,1.841
1G_2,rpoS,3.888
1G_2,rsmC,45.701
1G_3,rtn,1.087
1G_3,rutA,1.106
1G_3,sbcC,45.745
1G_2,sdaB,5.97
1G_2,secF,2.804
1G_3,serA,1
1G_2,sgrR,1.275
1G_3,sieB,1.653
1G_1,slt,1.326
1G_3,speA,80.44
1G_1,sseB,5.306
1G_2,sstT,2.597
1G_3,ssuA,1.437
1G_3,suhB,3.619
1G_1,tdh,2.149
1G_1,thiB,1.496
1G_1,tolQ,8.777
1G_3,torC,1.008
1G_2,torS,3.647
1G_1,torS,5.844
1G_2,torT,4.832
1G_2,treA,1.597
1G_1,trpB,3.125
1G_1,tsgA,2.953
1G_2,tyrP,33.973
1G_1,ubiH,4.412
1G_2,udp,4.448
1G_2,uidC,3.606
1G_2,ung,2.461
1G_3,upstream cvpA,4.866
1G_1,upstream dnaG,4
1G_1,upstream dnaG,95.216
1G_1,upstream efeO,1.307
1G_2,upstream essD,1.577
1G_1,upstream fimA,4.371
1G_3,upstream intA,1.479
1G_1,upstream mglB,8.044
1G_1,upstream mglB,87.879
1G_2,upstream mglB,88.978
1G_3,upstream mglB,97.237
1G_2,upstream mglB,3.808
1G_2,upstream mrcB,1.748
1G_1,upstream pfkB,4.091
1G_2,upstream ppiC,1.718
1G_2,upstream rlmA,2.727
1G_2,upstream rlmA,5.721
1G_3,upstream rlmA,4.462
1G_2,upstream yafY,1.567
1G_2,upstream yehI,1.25
1G_2,upstream yfaQ,7.419
1G_3,upstream yjbD,1.431
1G_3,upstream yjcB/yjcC,1.183
1G_2,upstream yobF,2.361
1G_3,upstream ypjA,3.112
1G_2,ushA,40.529
1G_2,uvrB,1.346
1G_3,uvrD,46.165
1G_3,uxaA,7.566
1G_2,valX tRNA,1.596
1G_1,wcaJ,85.227
1G_2,wzc,35.802
1G_3,wzxC,1.453
1G_1,wzzE,1.031
1G_2,xanP,1.692
1G_3,xanP,5.792
1G_1,xylE,2.508
1G_2,yaaH,1.648
1G_2,yacC,2.245
1G_2,yafV,2.26
1G_2,yagK,3.248
1G_3,ybaL,49.46
1G_1,ybbP,1.216
1G_1,ybbY,4.829
1G_3,ybeQ,1.455
1G_2,ybgQ,4.412
1G_3,ybhF,98.022
1G_2,ybhJ,2.114
1G_3,ybhO,4.684
1G_2,ybhR,1.188
1G_3,ybiC,76.855
1G_2,ybiO,1.899
1G_3,ybiP,2.85
1G_1,ybiR,5.149
1G_2,ybjL,6.562
1G_3,ybjT,4.604
1G_1,ycaO,1.604
1G_3,ycfT,1.496
1G_3,yciM,48.374
1G_2,yciM,1.446
1G_2,yciM,1.703
1G_2,ycjF,1.488
1G_1,ycjG,3.163
1G_2,ycjT,6.545
1G_2,ydaN,5.541
1G_2,ydbH,1.034
1G_2,ydbH,1.392
1G_2,ydcI,1.036
1G_1,ydcP,16.26
1G_3,ydcR,1.013
1G_2,ydcS,1.319
1G_2,ydcT,1.633
1G_1,ydcY,6.297
1G_1,ydfK,2.424
1G_1,ydfR,2.616
1G_2,ydhC,2.545
1G_2,ydhI,1.683
1G_2,ydhK,3.563
1G_1,ydhP,2.837
1G_2,ydhY,1.46
1G_2,ydiQ,1.111
1G_2,yeaW,1.241
1G_1,yeaX,1.376
1G_2,yebR,2.579
1G_2,yebT,1.703
1G_3,yebZ,1.285
1G_1,yedK,4.907
1G_3,yeeA,1.081
1G_1,yegI,3.167
1G_1,yehI,1.064
1G_3,yeiE,2.055
1G_3,yeiW,1.837
1G_2,yejB,1.357
1G_1,yfbS,86.641
1G_2,yfbU,3.345
1G_3,yfdX,18.613
1G_1,yfeO,2.037
1G_3,yfeX,20.23
1G_1,yfgF,7.625
1G_3,yfhR,1.302
1G_3,yfiM,6.419
1G_2,yfiR,1.559
1G_2,yfjI,2.179
1G_3,yfjL,3.448
1G_1,yfjT,4.396
1G_3,yfjW,1.104
1G_3,yfjX,1.097
1G_1,yfjY,4.337
1G_1,yfjZ,86.245
1G_1,ygcO,6.005
1G_2,ygcW,1.105
1G_2,ygdE,1.44
1G_2,ygfK,1.475
1G_2,ygfK,3.046
1G_3,yggE,3.16
1G_2,yggP,1.402
1G_3,yghJ,5.565
1G_2,yghJ,1.489
1G_2,ygjD,4.88
1G_3,ygjH,1.868
1G_1,ygjR,1.157
1G_1,yhaJ,5.181
1G_2,yhaK,1.558
1G_2,yhbE,1.52
1G_3,yhdZ,1.188
1G_2,yhjC,2.709
1G_2,yhjD,7.101
1G_2,yhjG,6.494
1G_3,yiaB,2.478
1G_2,yiaN,2.101
1G_3,yiaR,4.537
1G_2,yibD,5.079
1G_2,yidA,4.714
1G_1,yidC,6.557
1G_2,yieP,1.094
1G_2,yieP,1.252
1G_1,yihN,1.057
1G_1,yjaB,1.6
1G_3,yjdK,1.404
1G_2,yjdL,1.29
1G_3,yjdP,2.008
1G_2,yjfF,1.724
1G_1,yjfJ,2.286
1G_2,yjfO,4.069
1G_2,yjgR,1.546
1G_3,yjhF,48.576
1G_1,yjhI,37.5
1G_1,yjjI,1.322
1G_2,yjjN,5.734
1G_2,yjjW,3.728
1G_2,yliI,1.385
1G_3,ymgF,78.281
1G_1,ynbD,36.591
1G_2,ynbD,1.344
1G_2,ynjA,4.762
1G_3,yoaA,5.489
1G_2,yohD,3.704
1G_2,yohD,1.256
1G_3,yphH,6.19
1G_1,yqjF,1.193
1G_1,yraN,1.524
1G_1,ytfR,4.008
