"population","gene","prop"
"1G_1","fdhF",1.858
"1G_2","fdnG",1.176
"1G_1","fdnG",7.219
"1G_1","fdrA",100
"1G_2","fecD",1.731
"1G_1","fepC",5.093
"1G_2","fepD",9.664
"1G_2","fepE",2.116
"1G_1","fes",2.607
"1G_2","fhuB",16.568
"1G_2","fhuF",1.182
"1G_2","fhuF",1.132
"1G_1","fimE",2.529
"1G_2","fimH",1.189
"1G_2","fimH",4.056
"1G_2","fimH",3.34
"1G_1","fixB",2.141
"1G_2","flgE",2.985
"1G_1","flgG",6.623
"1G_1","flgG",5.024
"1G_2","flgJ",16.769
"1G_2","flhB",1.29
"1G_2","fliG",5.365
"1G_2","fliH",4.522
"1G_2","fliI",1.732
"1G_2","fliM",59.326
"1G_1","fliO",99.438
"1G_2","fliP",4.826
"1G_2","flk",1.439
"1G_2","flk",1.203
"1G_2","folD",2.353
"1G_2","folM",9.202
"1G_2","fpr",1.165
"1G_1","frc",8.197
"1G_1","frdC",1.432
"1G_2","fre",2.891
"1G_2","frlA",2.443
"1G_2","frlA",4.076
"1G_2","frsA",2.689
"1G_1","fruA",18.659
"1G_1","fruR",1.905
"1G_2","frwB",3.714
"1G_1","fryA",99.774
"1G_1","ftsI",1.741
"1G_1","ftsP",9.392
"1G_2","ftsX",4.009
"1G_2","fucI",1.073
"1G_2","fucK",3.356
"1G_1","fumB",3.089
"1G_1","gabT",1.342
"1G_2","garD",34.358
"1G_2","garD",1.251
"1G_1","garR",15.683
"1G_1","gatC",8.232
"1G_1","gatY",1.385
"1G_2","gatZ",2.301
"1G_1","gatZ",1.142
"1G_1","gatZ",2.514
"1G_1","gatZ",1.299
"1G_2","gatZ",1.504
"1G_2","gatZ",27.948
"1G_1","gcd",1.07
"1G_2","gcvR",5.072
"1G_1","gfcD",59.804
"1G_1","ggt",1.19
"1G_1","glcD",2.462
"1G_2","glcD",11.828
"1G_1","glcF",36.036
"1G_1","glcG",4.709
"1G_1","gldA",1.136
"1G_1","glmS",30.962
"1G_1","glmU",17.221
"1G_1","glpR",3.846
"1G_2","glpR",5.484
"1G_1","gltP",14.706
"1G_2","glxR",1.592
"1G_2","gmr",9.659
"1G_2","gnd",2.183
"1G_2","gpt",1.192
"1G_1","gshB",4.128
"1G_1","gsp",12.216
"1G_1","gspD",1.266
"1G_1","gspD",1.538
"1G_2","gst",2.03
"1G_2","guaB",3.023
"1G_2","guaC",3.368
"1G_2","gudD",1.691
"1G_1","gudD",3.689
"1G_1","gyrB",1.186
"1G_1","hcaE",2.419
"1G_2","hcaE",58.155
"1G_1","hcaT",10.7
"1G_1","hchA",1
"1G_2","hemY",1.399
"1G_1","hflK",1.058
"1G_1","hflK",1.156
"1G_2","hfq",1.138
"1G_2","hfq",2.411
"1G_2","hfq",1.599
"1G_1","hfq",14.739
"1G_1","hfq",2.909
"1G_2","hfq",5.191
"1G_2","hfq",2.703
"1G_2","hfq",4.409
"1G_1","hfq",30.83
"1G_1","hfq",18.677
"1G_2","hfq",7.152
"1G_1","hfq",20.537
"1G_2","hfq",3.39
"1G_1","hinT",1.982
"1G_1","hisD",1.146
"1G_1","hisM",8.649
"1G_2","hisS",2.39
"1G_2","hisS",3.204
"1G_1","hofQ",3.292
"1G_1","hokC",1.417
"1G_2","hscC",2.607
"1G_2","hsdR",16.911
"1G_2","hslO",1.398
"1G_2","hslR",12.346
"1G_1","hslU",10.615
"1G_2","hsrA",1.669
"1G_1","hsrA",1.515
"1G_1","hsrA",1.066
"1G_1","hsrA",17.127
"1G_2","hyaA",11.801
"1G_1","hyaB",2.206
"1G_2","hyaB",1.982
"1G_1","hyaB",1.201
"1G_2","hybB",1.156
"1G_2","hybC",10.522
"1G_2","hyfA",1.585
"1G_2","hyfB",13.576
"1G_2","hyfB",2.276
"1G_1","hyfC",1.075
"1G_1","hyi",7.614
"1G_2","hypB",7.076
"1G_1","hypD",1.598
"1G_2","hypE",1.663
"1G_2","idnD",4
"1G_2","idnO",8.133
"1G_1","idnR",8.333
"1G_1","idnR",1.087
"1G_1","ilvA",1.042
"1G_2","ilvB",1.702
"1G_1","ilvY",1.474
"1G_1","infB",9.598
"1G_1","intA",6.697
"1G_2","ispA",11.443
"1G_1","ispU",1.285
"1G_2","kbaZ",3.975
"1G_1","kdpB",1.13
"1G_1","kdpE",1.325
"1G_2","kduI",1.421
"1G_2","kefA",21.375
"1G_1","kptA",1.81
"1G_2","kup",1.196
"1G_2","lacZ",48.387
"1G_1","lacZ",1.024
"1G_1","leuO",2.337
"1G_2","leuQ tRNA",7.665
"1G_2","leuS",5.074
"1G_2","leuS",4.505
"1G_2","lhgO",1.078
"1G_1","lhr",1.858
"1G_1","ligB",21.445
"1G_2","lipA",7.666
"1G_2","livM",2.323
"1G_1","lptA",1.316
"1G_1","lptA",53.373
"1G_1","lptA",2.148
"1G_2","lptB",1.71
"1G_1","lptC",5.302
"1G_2","lptD",9.932
"1G_1","lptD",36.22
"1G_2","lptD",1.169
"1G_2","lptE",18.487
"1G_2","lptF",1.235
"1G_2","lptG",45.024
"1G_1","lptG",1.394
"1G_2","lptG",1.859
"1G_2","lpxA",2.08
"1G_2","lpxC",1.183
"1G_2","lpxD",3.514
"1G_2","lpxD",4.441
"1G_1","lpxH",1.269
"1G_2","lpxL",1.237
"1G_2","lpxM",6.422
"1G_2","lpxM",9.562
"1G_2","lsrK",2.273
"1G_1","lysC",34.483
"1G_2","lysU",1.343
"1G_1","macB",1.075
"1G_2","maeA",4.773
"1G_1","malE",20.22
"1G_1","malE",2.73
"1G_2","malE",1.077
"1G_2","malE",2.956
"1G_2","malE",59.781
"1G_2","malK",15.385
"1G_1","malK",99.618
"1G_2","malK",2.062
"1G_2","malK",1.023
"1G_1","malP",11.479
"1G_2","malQ",23.401
"1G_2","malS",1.462
"1G_2","malT",17.263
"1G_2","malT",22.611
"1G_2","malT",5.936
"1G_2","manA",3.371
"1G_1","manX",5.25
"1G_1","marC",10.567
"1G_1","matP",18.663
"1G_2","mcrB",15.661
"1G_1","mdtF",1.684
"1G_1","mdtF",60.189
"1G_2","mdtH",1.326
"1G_1","mdtH",6.888
"1G_1","mdtH",10.706
"1G_2","mdtK",9.091
"1G_2","mdtN",1.982
"1G_1","menE",1.316
"1G_1","mepA",1.01
"1G_1","metB",6.844
"1G_1","metB",1.277
"1G_1","metC",2.02
"1G_2","metH",1.205
"1G_2","metU tRNA",1.508
"1G_1","mfd",1.767
"1G_2","mgtA",2.909
"1G_1","miaA",9.6
"1G_2","miaB",1.389
"1G_2","mliC",3.957
"1G_2","mltA",2.038
"1G_2","mltB",1.179
"1G_2","modC",8.503
"1G_1","modE",39.465
"1G_1","modF",8.471
"1G_1","modF",3.495
"1G_2","mppA",1.432
"1G_1","mqo",1.09
"1G_2","mreC",1.118
"1G_2","mscM",84.903
"1G_2","mtfA",1.592
"1G_1","mtr",1.727
"1G_2","mukB",58.195
"1G_1","mukB",2.123
"1G_1","murA",2.309
"1G_2","murD",6.89
"1G_1","murE",1.392
"1G_1","murG",2.21
"1G_1","murJ",7.289
"1G_1","murQ",1.639
"1G_2","mutS",1.339
"1G_2","nagA",22.485
"1G_1","nagC",3.743
"1G_1","nagE",3.01
"1G_1","nanE",9.792
"1G_1","nanR",1.08
"1G_2","napA",1.115
"1G_2","napB",1.411
"1G_2","napG",3.074
"1G_2","narG",1.176
"1G_2","narP",1.577
"1G_1","narX",1.671
"1G_2","narZ",1.699
"1G_1","ndk",13.068
"1G_2","nfo",1.037
"1G_2","nfuA",1.859
"1G_1","nikE",1.531
"1G_2","nirD",4.135
"1G_2","nlpA",1.535
"1G_2","norV",2.326
"1G_1","norW",6.877
"1G_2","nrdA",2.303
"1G_2","nrdE",4.931
"1G_2","nudC",2.53
"1G_1","nudF",1.055
"1G_1","nuoC",1.422
"1G_2","nupC",2.954
"1G_2","ompF",1.027
"1G_1","ompR",9.268
"1G_1","ompR",11.354
"1G_2","ompR",1.199
"1G_2","opgB",4.236
"1G_1","opgC",100
"1G_1","opgD",16.578
"1G_2","opgH",1.464
"1G_2","opgH",16.396
"1G_1","opgH",30.641
"1G_2","opgH",3.523
"1G_1","opgH",1.159
"1G_2","opgH",4.9
"1G_2","opgH",2.948
"1G_1","opgH",54.795
"1G_2","opgH",3.512
"1G_2","opgH",1.613
"1G_1","osmF",1.918
"1G_1","otsB",9.214
"1G_1","oxc",1.907
"1G_1","paaH",8.406
"1G_1","paaJ",3.468
"1G_2","paaY",1.186
"1G_2","paoA",17.221
"1G_2","paoB",2.857
"1G_1","parC",2.972
"1G_1","pbpC",1.842
"1G_1","pck",4.312
"1G_2","pcnB",12.462
"1G_2","pcnB",17.647
"1G_1","pepD",5.069
"1G_2","pfkA",1.308
"1G_1","pfkA",19.524
"1G_1","pfkA",1.891
"1G_1","pfkA",1.376
"1G_1","pgaA",1.272
"1G_1","pgi",1.562
"1G_2","pgi",59.531
"1G_2","pgi",1.451
"1G_1","pgi",1.13
"1G_1","pgi",1.027
"1G_2","pgsA",24.371
"1G_2","pheA",1.571
"1G_2","pheT",1.113
"1G_2","phnD",14.873
"1G_1","phnD",7.428
"1G_2","phnJ",1.087
"1G_2","phoQ",5.345
"1G_2","plsB",5.167
"1G_2","plsX",3.319
"1G_1","pncB",1.377
"1G_1","pntA",32.713
"1G_2","potG",4.023
"1G_2","ppc",1.109
"1G_2","ppc",2.941
"1G_2","ppdD",11.635
"1G_2","pphA",6.78
"1G_2","ppiD",4.339
"1G_1","prfA",21.241
"1G_2","prfB",2.773
"1G_2","proQ",14.2
"1G_2","proY",1.085
"1G_1","ptrA",1.025
"1G_2","ptsI",1.521
"1G_1","ptsP",1.622
"1G_2","ptsP",1.091
"1G_2","purD",1.049
"1G_1","purK",30.899
"1G_2","purL",3.213
"1G_1","purR",2.314
"1G_2","purR",11.45
"1G_2","purU",1.458
"1G_1","putP",1.37
"1G_2","putP",1.545
"1G_1","puuC",100
"1G_1","puuE",1.017
"1G_1","pyrH",1.062
"1G_1","qmcA",1.006
"1G_1","qorA",3.556
"1G_1","qseE",2.784
"1G_2","radA",13.647
"1G_1","ratA",8.924
"1G_1","ravA",7.407
"1G_2","rbbA",12.805
"1G_2","rbsB",6.152
"1G_2","rbsC",1.031
"1G_2","rbsK",2.561
"1G_1","rcsC",5.277
"1G_2","rcsC",1.389
"1G_2","recD",10.016
"1G_2","recF",2.564
"1G_1","recO",1.366
"1G_2","relA",1.822
"1G_2","relA",17.544
"1G_2","relA",2.489
"1G_2","rep",1.187
"1G_2","rep",3.05
"1G_2","rfaC",1.722
"1G_1","rfaD",1.483
"1G_1","rfaZ",2.452
"1G_1","rffC",1.061
"1G_2","rffD",1.009
"1G_2","rffM",5.909
"1G_2","rhaB",4.949
"1G_1","rhlB",7.338
"1G_2","rho",3.675
"1G_1","rho",99.376
"1G_2","rhsA",5.594
"1G_1","rhtA",4.215
"1G_1","rimK",1.374
"1G_2","rimO",1.153
"1G_1","rna",1.031
"1G_2","rnb",2.924
"1G_1","rne",2.667
"1G_2","rng",4.514
"1G_1","rng",5.376
"1G_1","rnpA",3.891
"1G_1","rnt",1.381
"1G_2","rpoA",4.288
"1G_1","rpoA",2.29
"1G_1","rpoA",13.027
"1G_1","rpoB",3.154
"1G_1","rpoB",1.762
"1G_2","rpoC",2.478
"1G_2","rpoD",1.848
"1G_2","rpoN",1.385
"1G_2","rpoS",3.401
"1G_2","rpoS",8.219
"1G_2","rpoS",2.418
"1G_2","rpoS",1.449
"1G_1","rseA",1.596
"1G_2","rsmC",56.485
"1G_1","rsxC",1.322
"1G_2","rsxC",5.426
"1G_2","rtn",2.733
"1G_1","rutD",1.068
"1G_1","sad",3.716
"1G_2","sbcB",1.237
"1G_1","scpC",1.157
"1G_1","sdaB",6.877
"1G_1","secA",1.271
"1G_1","secD",1.027
"1G_2","selD",4.306
"1G_1","selU",5.444
"1G_2","sgcE",1.016
"1G_2","sgrR",2.901
"1G_1","shiA",35.927
"1G_2","slt",1.143
"1G_2","slt",1.064
"1G_1","slt",33.949
"1G_2","slt",1.309
"1G_2","slyA",1
"1G_2","soxR",3.022
"1G_1","speC",1.891
"1G_1","speC",13.721
"1G_1","sppA",1.056
"1G_2","spr",1.871
"1G_2","srlR",1.175
"1G_2","srmB",5.026
"1G_1","sseB",5.556
"1G_2","ssuA",2.249
"1G_2","sthA",1.327
"1G_2","sucA",1.695
"1G_2","sufB",1.942
"1G_2","sufD",6.707
"1G_2","tar",4.868
"1G_2","tas",3.514
"1G_2","tauC",1.935
"1G_2","tauD",3.158
"1G_2","tdcB",2.303
"1G_2","tdh",2.407
"1G_1","tdh",3.545
"1G_1","thiG",1.892
"1G_1","thiG",4.905
"1G_2","thiK",2.075
"1G_2","thiP",3.005
"1G_2","thrV tRNA",1.48
"1G_2","tig",1.615
"1G_1","tmcA",1.606
"1G_1","tolA",1.5
"1G_2","topA",1.493
"1G_2","torS",16.408
"1G_1","torS",4.43
"1G_2","treB",1.043
"1G_2","treB",4.028
"1G_1","trkH",17.822
"1G_2","trpA",1.215
"1G_2","trpE",1.377
"1G_2","truA",4.146
"1G_1","tsgA",35.317
"1G_1","tsr",2.989
"1G_2","tsx",8.638
"1G_2","ttdR",1.09
"1G_2","ttdT",6.596
"1G_1","tynA",6.053
"1G_2","tyrP",61.94
"1G_1","tyrR",1.266
"1G_2","tyrS",1.686
"1G_1","ubiB",1.381
"1G_2","ugpC",5.085
"1G_1","uhpB",19.742
"1G_2","uhpC",2.133
"1G_2","uidB",5.948
"1G_2","uidC",1.087
"1G_2","ulaC",1.473
"1G_1","ulaC",7.876
"1G_2","ulaE",16
"1G_1","umuC",18.018
"1G_2","ung",3.877
"1G_1","upp",1.263
"1G_2","ushA",62.158
"1G_1","uvrB",6.681
"1G_2","uvrC",2.041
"1G_2","uxuR",1.803
"1G_1","vacJ",1.003
"1G_1","wcaD",2.417
"1G_2","wcaE",1.481
"1G_1","wcaJ",100
"1G_1","wcaM",2.133
"1G_1","wza",3.828
"1G_2","wzc",61.067
"1G_2","wzxC",1.822
"1G_2","wzzE",1.034
"1G_1","wzzE",1.676
"1G_2","wzzE",2.857
"1G_2","wzzE",3.916
"1G_2","xdhB",1.003
"1G_1","xdhD",2.405
"1G_1","xylB",13.084
"1G_2","yacF",1.727
"1G_2","yacF",2.857
"1G_1","yadB",1.648
"1G_2","yadK",2.25
"1G_2","yaeI",4.938
"1G_2","yafV",1.005
"1G_2","yafZ",3.292
"1G_1","yagG",1.471
"1G_1","yagI",1.075
"1G_2","yagK",1.022
"1G_2","yagN",1.17
"1G_1","ybaL",4.878
"1G_2","ybaL",1.827
"1G_2","ybaL",1.73
"1G_2","ybaL",10.327
"1G_2","ybaS",1.366
"1G_1","ybbN",1.13
"1G_2","ybbP",1.664
"1G_1","ybbY",5.024
"1G_2","ybbY",1.633
"1G_1","ybcK",1.528
"1G_1","ybdF",1.035
"1G_1","ybdL",16.627
"1G_2","ybdR",1.094
"1G_2","ybeQ",1.072
"1G_1","ybgD",3.259
"1G_2","ybhA",2.752
"1G_1","ybhJ",15.013
"1G_1","ybhO",12.591
"1G_2","ybhR",2.782
"1G_1","ybiH",4.89
"1G_2","ybiO",2.367
"1G_2","ybiO",1.057
"1G_1","ybiR",4.31
"1G_1","ybiW",1.133
"1G_1","ybiW",8.587
"1G_1","ybjD",1.425
"1G_2","ybjG",1.512
"1G_1","ybjK",1.333
"1G_2","ybjT",3.358
"1G_2","ycbF",1.518
"1G_1","yccE",4.74
"1G_1","yccM",1.381
"1G_2","yccU",1.075
"1G_2","ycgY",3.571
"1G_1","ychM",1.496
"1G_1","yciT",8.333
"1G_2","ycjF",1.598
"1G_2","ycjG",1.155
"1G_2","ycjO",1.55
"1G_2","ycjT",17.164
"1G_1","ycjW",1.244
"1G_2","ydaN",4.918
"1G_2","ydaN",48.394
"1G_1","ydbD",1.674
"1G_1","ydbK",1.246
"1G_2","ydcM",4.524
"1G_1","ydcP",57.679
"1G_1","ydcT",11.644
"1G_1","ydcY",1.397
"1G_2","ydeP",13.288
"1G_1","ydeS",35.597
"1G_2","ydfI",17.083
"1G_1","ydfV",1.653
"1G_1","ydgA",6.103
"1G_1","ydgI",5.322
"1G_1","ydgI",2.395
"1G_2","ydgJ",1.455
"1G_2","ydhC",46.899
"1G_1","ydhP",1.136
"1G_2","ydhV",4.094
"1G_1","ydiF",7.416
"1G_1","ydiS",1.222
"1G_2","ydiU",5.609
"1G_1","ydiU",1.629
"1G_1","ydiU",7.617
"1G_1","yeaC",15.436
"1G_2","yeaI",2.98
"1G_2","yeaJ",1.754
"1G_1","yeaK",15.217
"1G_2","yeaN",1.014
"1G_1","yeaT",1.543
"1G_2","yeaZ",2.62
"1G_2","yebR",3.282
"1G_2","yebR",4.717
"1G_1","yebT",10.488
"1G_2","yecH",9.833
"1G_1","yecM",2.817
"1G_1","yedK",56.878
"1G_2","yedQ",1.232
"1G_1","yedV",5.077
"1G_1","yedV",1.326
"1G_1","yeeE",1.047
"1G_2","yeeF",1.199
"1G_1","yeeJ",1.042
"1G_1","yeeJ",3.099
"1G_1","yeeY",1.114
"1G_2","yegQ",1.429
"1G_2","yegQ",1.136
"1G_2","yegT",1.449
"1G_1","yegX",1.832
"1G_1","yehI",3.291
"1G_1","yehL",1.225
"1G_1","yejM",19.413
"1G_2","yejM",1.796
"1G_2","yfaE",2.353
"1G_2","yfaL",4.839
"1G_2","yfaQ",2.407
"1G_1","yfaQ",21.905
"1G_2","yfaT",3.358
"1G_2","yfaW",17.442
"1G_2","yfaY",1.029
"1G_2","yfaY",1.301
"1G_1","yfbS",100
"1G_2","yfbT",1.159
"1G_2","yfbU",3.857
"1G_2","yfdP",1.458
"1G_2","yfeC",3.536
"1G_1","yfeY",1.895
"1G_1","yfgF",3.743
"1G_1","yfgF",1.515
"1G_1","yfhH",6.579
"1G_2","yfiF",1.497
"1G_1","yfiF",3.909
"1G_2","yfiN",6.151
"1G_1","yfiQ",21.127
"1G_1","yfjI",1.247
"1G_2","yfjP",3.401
"1G_1","yfjT",54.766
"1G_1","yfjZ",100
"1G_1","ygaH",4.255
"1G_1","ygbJ",1.003
"1G_1","ygbK",17.697
"1G_1","ygcO",4.709
"1G_2","ygdD",1.509
"1G_1","ygdH",14.943
"1G_1","ygeV",1.915
"1G_2","ygfM",3.002
"1G_1","yggF",1.299
"1G_1","yggL",6.391
"1G_1","yggN",32
"1G_1","yggP",1.961
"1G_2","yggW",2.585
"1G_1","yghA",3.254
"1G_2","yghA",2.821
"1G_1","yghJ",5.441
"1G_2","yghJ",2.963
"1G_1","yghJ",16.176
"1G_1","yghZ",8.108
"1G_2","ygiB",1.312
"1G_1","yhbP",1.301
"1G_2","yhcG",1.299
"1G_1","yhcM",7.187
"1G_1","yhdH",1.199
"1G_2","yhdV",1.585
"1G_2","yheM",3.657
"1G_2","yheS",4.69
"1G_2","yhfK",6.752
"1G_1","yhfK",19.002
"1G_2","yhfT",1.793
"1G_1","yhfU",16.481
"1G_2","yhfW",1.182
"1G_1","yhgE",1.19
"1G_2","yhgF",3.567
"1G_2","yhhJ",1.14
"1G_1","yhhJ",9.944
"1G_1","yhhZ",2.183
"1G_2","yhiM",3.265
"1G_1","yhiN",9.341
"1G_1","yhiN",1.355
"1G_2","yhjD",17.828
"1G_1","yhjE",9.804
"1G_1","yhjV",1.984
"1G_2","yiaL",1.164
"1G_2","yiaO",1.9
"1G_2","yiaO",3.39
"1G_2","yibD",18.844
"1G_1","yibF",1.523
"1G_2","yicI",1.447
"1G_2","yicL",2.41
"1G_1","yidC",3.321
"1G_1","yieL",1.25
"1G_1","yifB",1.487
"1G_1","yigL",14.689
"1G_2","yigZ",2.707
"1G_2","yihR",5.737
"1G_2","yihV",16.376
"1G_1","yiiM",1.711
"1G_2","yjaG",3.306
"1G_1","yjbB",1.762
"1G_1","yjbG",9.091
"1G_2","yjbH",2.857
"1G_2","yjbH",2.471
"1G_1","yjbQ",1.217
"1G_2","yjcD",1.004
"1G_2","yjcE",1.989
"1G_2","yjcO",1.022
"1G_1","yjdA",9.437
"1G_2","yjeJ",3.686
"1G_1","yjeP",2.227
"1G_2","yjeP",2.73
"1G_2","yjfC",1.135
"1G_2","yjfO",16.867
"1G_2","yjgH",1.304
"1G_1","yjgN",2.068
"1G_1","yjgR",1.57
"1G_1","yjhI",4.247
"1G_1","yjiC",14.349
"1G_1","yjiE",7.256
"1G_2","yjiR",1.582
"1G_2","yjjM",1.258
"1G_2","yjjP",1.43
"1G_2","ykfG",5.44
"1G_1","ykgC",2.262
"1G_2","ylaC",1.028
"1G_1","yliF",1.094
"1G_2","ymdC",1.651
"1G_2","ymdC",3.912
"1G_1","ynbB",1.475
"1G_1","ynbC",1.229
"1G_1","ynbD",3.324
"1G_2","ynbD",4.905
"1G_1","yncB",9.391
"1G_2","ynfL",2.116
"1G_1","ynjC",2.222
"1G_1","yoaA",2.244
"1G_2","yobF",1.212
"1G_2","yohD",20.247
"1G_1","yojI",4.229
"1G_2","ypdC",5.484
"1G_1","ypfG",1.179
"1G_2","yphB",2.022
"1G_1","yphD",1.79
"1G_2","yphE",3.03
"1G_2","ypjA",1.849
"1G_2","ypjA",14.81
"1G_2","yqaB",2.91
"1G_2","yqcE",1.493
"1G_1","yqeB",1.2
"1G_2","yqeB",1.348
"1G_1","yqeC",4.554
"1G_1","yqeG",1.416
"1G_2","yqfA",1.024
"1G_1","yqgD",2.198
"1G_1","yqhC",1.073
"1G_1","yqhD",7.333
"1G_1","yqiK",19.767
"1G_2","yqjG",3.213
"1G_2","yraI",2.372
"1G_1","yraP",1.316
"1G_1","yraQ",18.993
"1G_2","yraR",2.1
"1G_2","yrfF",1.327
"1G_1","yrfF",6.828
"1G_1","yrfF",5.105
"1G_2","ytfI",1.124
"1G_2","ytfN",1.721
"1G_2","ytfN",5.097
"1G_2","ytfQ",2.358
"1G_1","ytfR",3.456
"1G_2","ytfR",13.725
"1G_2","zwf",1.429
