"population","gene","prop"
"B2","PA1400970","1"
"B2","PA1400970","1"
"B2","PA1400970","1"
"B2","PA1400970","1"
"B2","PA1400970","1"
"B2","PA1400970","1"
"B2","PA1400970","1"
"B2","PA1401100","0.018"
"B2","PA1401160","0.444"
"B2","PA1401160","0.346"
"B2","PA1401160","0.081"
"B2","PA1401160","0.444"
"B2","PA1401160","0.346"
"B2","PA1401160","0.081"
"B2","PA1401160","0.444"
"B2","PA1401160","0.346"
"B2","PA1401160","0.081"
"B2","PA1401160","0.444"
"B2","PA1401160","0.346"
"B2","PA1401160","0.346"
"B2","PA1401690","1"
"B2","PA1401840","0.03"
"B2","PA1402290","0.032"
"B2","PA1402290","0.032"
"B2","PA1402380","0.025"
"B2","PA1402380","0.025"
"B2","PA1403070","0.105"
"B2","PA1403070","0.105"
"B2","PA1403070","0.105"
"B2","PA1403070","0.105"
"B2","PA1403550","0.028"
"B2","PA1403550","0.026"
"B2","PA1403550","0.027"
"B2","PA1403550","0.028"
"B2","PA1403550","0.026"
"B2","PA1403550","0.027"
"B2","PA1404290","1"
"B2","PA1404290","1"
"B2","PA1405200","0.027"
"B2","PA1405430","0.028"
"B2","PA1405430","0.028"
"B2","PA1405450","1"
"B2","PA1405450","1"
"B1","PA1405920","3.10%"
"B1","PA1406950","6.60%"
"B1","PA1409660","6.20%"
"B1","PA1410330","4.30%"
"B2","PA1410770","1"
"B2","PA1410770","0.865"
"B2","PA1410770","0.865"
"B2","PA1410770","0.865"
"B2","PA1410770","0.865"
"B2","PA1410770","0.865"
"B2","PA1410770","0.865"
"B2","PA1411290","1"
"B1","PA1411650","8.40%"
"B2","PA1411830","0.028"
"B2","PA1411830","0.028"
"B2","PA1411830","0.028"
"B2","PA1411830","0.028"
"B2","PA1411830","0.028"
"B2","PA1411830","0.028"
"B2","PA1411830","0.028"
"B2","PA1411830","0.028"
"B2","PA1412090","0.039"
"B2","PA1412090","0.039"
"B2","PA1412630","1"
"B2","PA1412630","1"
"B2","PA1412630","1"
"B2","PA1413090","0.024"
"B2","PA1413330","0.102"
"B2","PA1413510","0.036"
"B2","PA1415240","0.03"
"B2","PA1415240","0.031"
"B2","PA1415780","0.044"
"B2","PA1415780","0.044"
"B2","PA1415780","0.044"
"B2","PA1415780","0.044"
"B2","PA1415920","1"
"B2","PA1416590","0.053"
"B2","PA1416820","1"
"B2","PA1417880","0.085"
"B2","PA1417880","0.085"
"B2","PA1417880","0.079"
"B2","PA1417880","0.08"
"B2","PA1417880","0.074"
"B2","PA1417880","0.073"
"B2","PA1417880","0.072"
"B2","PA1417880","0.072"
"B2","PA1417880","0.072"
"B2","PA1418150","1"
"B2","PA1418790","0.026"
"B1","PA1419290","5.30%"
"B2","PA1419540","0.094"
"B2","PA1419940","0.185"
"B2","PA1419940","0.185"
"B2","PA1419940","0.185"
"B2","PA1419940","0.185"
"B2","PA1420520","0.024"
"B2","PA1421020","0.038"
"B2","PA1421160","0.051"
"B2","PA1421160","0.051"
"B2","PA1421190","0.025"
"B2","PA1421190","0.024"
"B2","PA1421190","0.024"
"B2","PA1421190","0.025"
"B2","PA1421190","0.025"
"B2","PA1421190","0.025"
"B2","PA1421190","0.025"
"B2","PA1421190","0.025"
"B2","PA1421190","0.024"
"B2","PA1421190","0.025"
"B2","PA1421690","1"
"B2","PA1422650","0.029"
"B2","PA1422650","0.027"
"B2","PA1422650","0.03"
"B2","PA1422650","0.025"
"B2","PA1422650","0.026"
"B2","PA1422650","0.026"
"B2","PA1422650","0.026"
"B2","PA1422650","0.026"
"B2","PA1422650","0.026"
"B1","PA1423240","4.00%"
"B1","PA1423670","5.90%"
"B2","PA1424240","0.029"
"B2","PA1424240","0.029"
"B2","PA1424240","0.029"
"B2","PA1424600","1"
"B2","PA1424665","1"
"B2","PA1424665","1"
"B2","PA1424665","1"
"B2","PA1426600","1"
"B2","PA1426920","1"
"B2","PA1426920","1"
"B2","PA1426920","1"
"B2","PA1427370","0.047"
"B2","PA1427400","0.035"
"B2","PA1427400","0.035"
"B2","PA1427400","0.038"
"B2","PA1427400","0.036"
"B2","PA1427400","0.036"
"B2","PA1427400","0.036"
"B2","PA1427420","0.042"
"B2","PA1427420","0.043"
"B2","PA1427420","0.043"
"B2","PA1427420","0.044"
"B2","PA1427755","1"
"B2","PA1427755","1"
"B2","PA1427800","0.039"
"B2","PA1428980","0.03"
"B2","PA1429000","0.044"
"B2","PA1429010","0.036"
"B2","PA1429010","0.036"
"B2","PA1429010","0.036"
"B2","PA1429010","0.036"
"B2","PA1429390","1"
"B2","PA1430600","1"
"B2","PA1430600","1"
"B2","PA1431130","1"
"B2","PA1431750","1"
"B2","PA1431750","1"
"B2","PA1431750","1"
"B2","PA1431750","1"
"B2","PA1432300","1"
"B2","PA1433600","1"
"B2","PA1433600","1"
"B2","PA1433600","1"
"B2","PA1434000","0.038"
"B2","PA1434000","0.04"
"B2","PA1434000","0.041"
"B2","PA1434000","0.039"
"B2","PA1434000","0.04"
"B2","PA1434000","0.041"
"B2","PA1434000","0.038"
"B2","PA1434000","0.04"
"B2","PA1434000","0.041"
"B2","PA1434100","0.06"
"B2","PA1434320","1"
"B2","PA1434320","1"
"B2","PA1434320","1"
"B1","PA1434390","4.90%"
"B1","PA1434540","11.80%"
"B2","PA1435930","1"
"B2","PA1435940","1"
"B2","PA1437460","0.105"
"B2","PA1437460","0.105"
"B1","PA1437560","2.60%"
"B2","PA1437640","0.034"
"B2","PA1437640","0.033"
"B2","PA1437640","0.033"
"B2","PA1437830","1"
"B2","PA1437830","1"
"B1","PA1437915","4.50%"
"B2","PA1438000","1"
"B2","PA1438000","1"
"B2","PA1438000","1"
"B2","PA1438580","1"
"B2","PA1439770","1"
"B2","PA1440020","1"
"B2","PA1440020","1"
"B2","PA1440020","1"
"B2","PA1440020","1"
"B2","PA1440020","1"
"B2","PA1440020","1"
"B2","PA1440020","1"
"B2","PA1440020","1"
"B2","PA1440570","0.027"
"B2","PA1440570","0.027"
"B2","PA1440570","0.026"
"B2","PA1440570","0.026"
"B2","PA1440570","0.027"
"B2","PA1440570","0.029"
"B2","PA1440910","0.028"
"B2","PA1441150","1"
"B2","PA1441150","0.965"
"B2","PA1441150","0.965"
"B1","PA1442140","6.00%"
"B2","PA1442920","0.029"
"B2","PA1442920","0.029"
"B2","PA1443080","0.173"
"B2","PA1443080","0.173"
"B2","PA1443080","0.173"
"B2","PA1443080","0.173"
"B2","PA1443440","0.037"
"B2","PA1443520","0.06"
"B2","PA1443520","0.06"
"B2","PA1443570","1"
"B2","PA1443610","0.106"
"B2","PA1443610","0.106"
"B2","PA1444190","1"
"B2","PA1444440","0.037"
"B2","PA1444440","0.038"
"B1","PA1444960","4.20%"
"B2","PA1445400","0.059"
"B2","PA1445400","0.059"
"B2","PA1445400","0.059"
"B2","PA1445400","0.059"
"B2","PA1445400","0.059"
"B2","PA1445400","0.059"
"B2","PA1446240","0.047"
"B2","PA1446240","0.047"
"B2","PA1446850","0.198"
"B2","PA1446850","0.198"
"B2","PA1446850","0.198"
"B2","PA1446850","0.198"
"B2","PA1446850","0.198"
"B1","PA1446990","6.70%"
"B1","PA1447640","5.20%"
"B2","PA1448160","0.035"
"B2","PA1448160","0.04"
"B2","PA1448160","0.035"
"B2","PA1448160","0.04"
"B2","PA1448160","0.035"
"B1","PA1448320","11.10%"
"B2","PA1448320","0.042"
"B2","PA1448320","0.042"
"B2","PA1449040","0.022"
"B2","PA1449040","0.023"
"B2","PA1449040","0.023"
"B2","PA1449040","0.022"
"B2","PA1449040","0.023"
"B2","PA1449040","0.023"
"B2","PA1449040","0.025"
"B2","PA1450740","0.023"
"B2","PA1450740","0.023"
"B2","PA1450740","0.023"
"B2","PA1450740","0.023"
"B1","PA1451100","4.70%"
"B2","PA1451650","0.228"
"B2","PA1451650","0.228"
"B2","PA1451650","0.228"
"B2","PA1451650","0.228"
"B2","PA1451650","0.228"
"B2","PA1453110","1"
"B2","PA1453110","1"
"B2","PA1453670","1"
"B2","PA1453980","1"
"B2","PA1453980","1"
"B1","PA1454500","7.70%"
"B2","PA1455450","0.023"
"B2","PA1455450","0.025"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455850","0.027"
"B2","PA1455920","0.154"
"B2","PA1455980","1"
"B2","PA1456370","0.053"
"B2","PA1456420","0.04"
"B2","PA1456420","0.04"
"B2","PA1456420","0.037"
"B2","PA1456420","0.038"
"B2","PA1456420","0.038"
"B2","PA1456420","0.038"
"B1","PA1456550","3.50%"
"B1","PA1456730","3.60%"
"B2","PA1456890","1"
"B2","PA1456890","1"
"B2","PA1458690","0.49"
"B2","PA1458690","0.49"
"B2","PA1458690","0.49"
"B2","PA1458690","0.49"
"B2","PA1458990","1"
"B2","PA1458990","1"
"B2","PA1458990","1"
"B2","PA1458990","1"
"B2","PA1460140","1"
"B2","PA1460540","0.034"
"B2","PA1460540","0.031"
"B2","PA1460540","0.031"
"B2","PA1460540","0.031"
"B2","PA1460540","0.034"
"B2","PA1460540","0.031"
"B2","PA1460540","0.031"
"B2","PA1460540","0.031"
"B2","PA1460540","0.034"
"B2","PA1460540","0.031"
"B2","PA1460540","0.031"
"B2","PA1460540","0.031"
"B2","PA1461170","0.045"
"B2","PA1461170","0.046"
"B2","PA1461170","0.044"
"B2","PA1461170","0.043"
"B2","PA1461170","0.043"
"B2","PA1461170","0.043"
"B2","PA1461170","0.043"
"B2","PA1461170","0.043"
"B2","PA1461170","0.04"
"B2","PA1461170","0.043"
"B2","PA1461170","0.043"
"B2","PA1461170","0.043"
"B2","PA1461200","0.164"
"B2","PA1461200","0.287"
"B2","PA1461200","0.413"
"B2","PA1461200","0.021"
"B2","PA1461200","0.029"
"B2","PA1461200","0.02"
"B2","PA1461200","0.05"
"B2","PA1461200","0.164"
"B2","PA1461200","0.098"
"B2","PA1461200","0.044"
"B2","PA1461200","0.028"
"B2","PA1461200","0.033"
"B2","PA1461200","0.287"
"B2","PA1461200","0.017"
"B2","PA1461200","0.413"
"B2","PA1461200","0.017"
"B2","PA1461200","0.018"
"B2","PA1461200","0.025"
"B2","PA1461200","0.02"
"B2","PA1461200","0.022"
"B2","PA1461200","0.02"
"B2","PA1461200","0.021"
"B2","PA1461200","0.023"
"B2","PA1461200","0.024"
"B2","PA1461200","0.026"
"B2","PA1461200","0.02"
"B2","PA1461200","0.05"
"B2","PA1461200","0.098"
"B2","PA1461200","0.044"
"B2","PA1461200","0.287"
"B2","PA1461200","0.017"
"B2","PA1461200","0.413"
"B2","PA1461200","0.017"
"B2","PA1461200","0.018"
"B2","PA1461200","0.025"
"B2","PA1461200","0.02"
"B2","PA1461200","0.02"
"B2","PA1461200","0.05"
"B2","PA1461200","0.164"
"B2","PA1461200","0.044"
"B2","PA1461200","0.028"
"B2","PA1461200","0.413"
"B2","PA1461200","0.018"
"B2","PA1461200","0.025"
"B2","PA1461200","0.164"
"B2","PA1461200","0.164"
"B2","PA1461200","0.098"
"B2","PA1461200","0.287"
"B1","PA1461280","2.60%"
"B2","PA1461500","0.028"
"B2","PA1461990","1"
"B2","PA1461990","1"
"B2","PA1462190","0.062"
"B2","PA1462190","0.062"
"B2","PA1462190","0.062"
"B2","PA1462190","0.062"
"B2","PA1462190","0.062"
"B2","PA1462190","0.059"
"B2","PA1462190","0.059"
"B2","PA1462190","0.062"
"B2","PA1462190","0.062"
"B2","PA1462190","0.062"
"B2","PA1462190","0.062"
"B2","PA1462190","0.062"
"B2","PA1462190","0.059"
"B2","PA1462190","0.059"
"B1","PA1463280","4.40%"
"B2","PA1464450","0.043"
"B2","PA1464620","1"
"B2","PA1464620","1"
"B2","PA1464790","0.108"
"B2","PA1464790","0.108"
"B2","PA1464790","0.108"
"B2","PA1465190","1"
"B1","PA1465850","3.20%"
"B2","PA1465860","1"
"B2","PA1465940","1"
"B2","PA1465940","1"
"B2","PA1465940","1"
"B2","PA1465940","1"
"B2","PA1466160","0.048"
"B2","PA1466160","0.042"
"B2","PA1466160","0.042"
"B2","PA1466160","0.042"
"B2","PA1468100","1"
"B2","PA1468250","0.025"
"B2","PA1468250","0.025"
"B2","PA1468250","0.025"
"B2","PA1468250","0.025"
"B1","PA1468290","4.50%"
"B1","PA1468510","2.60%"
"B1","PA1468820","2.40%"
"B2","PA1469300","0.077"
"B2","PA1469300","0.077"
"B2","PA1469300","0.077"
"B2","PA1470200","0.039"
"B2","PA1470200","0.039"
"B1","PA1470430","3.50%"
"B1","PA1470600","5.10%"
"B1","PA1470600","15.50%"
"B1","PA1471840","3.10%"
"B2","PA1472020","0.112"
"B2","PA1472020","0.112"
"B2","PA1472020","0.112"
"B2","PA1472020","0.112"
"B2","PA1472020","0.112"
"B2","PA1472700","0.026"
"B2","PA1472700","0.026"
"B2","PA1472960","0.062"
"B2","pchF","1"
"B2","pchF","0.901"
"B2","pchF","1"
"B2","pchF","0.901"
"B2","pchF","0.901"
"B2","pchF","0.901"
"B2","pchF","0.901"
"B2","pcnB","0.044"
"B2","pctA","0.066"
"B2","pgl","1"
"B2","pgl","1"
"B2","pgl","1"
"B2","phaC1","1"
"B2","phnA","1"
"B2","phnA","1"
"B2","phnA","1"
"B2","pldA","0.174"
"B2","pmbA","0.029"
"B1","ppk","8.30%"
"B2","prmA","0.115"
"B2","prmA","0.115"
"B2","prmA","0.115"
"B2","prmA","0.115"
"B2","prmA","0.115"
"B2","prmA","0.115"
"B2","pscL","1"
"B2","pvdD","1"
"B2","recB","0.04"
"B2","recB","0.04"
"B1","recG","8.10%"
"B1","recQ","2.50%"
"B2","rmd","0.058"
"B2","rmd","0.058"
"B2","rpsA","0.024"
"B2","rtcR","1"
"B2","rtcR","1"
"B2","rtcR","1"
"B1","sbp","2.10%"
"B2","secB","0.14"
"B2","secB","0.14"
"B2","selA","0.021"
"B1","spuC","32.40%"
"B2","ssuD","0.092"
"B2","tolQ","0.045"
"B2","tolQ","0.045"
"B2","tpm","0.033"
"B2","ureD","0.054"
"B2","ureD","0.052"
"B2","uvrB","0.02"
"B2","vanA","0.031"
"B2","xylS","0.041"
"B2","xylS","0.041"
