"population","gene","prop"
"B1","groES","100%"
"B2","hflX","0.032"
"B2","hflX","0.031"
"B2","hflX","0.035"
"B2","hflX","0.035"
"B2","hflX","0.035"
"B1","hisB","1.30%"
"B2","hitA","1"
"B2","hmgA","0.145"
"B2","hmgA","0.145"
"B2","hmgA","0.145"
"B1","hscA","1.60%"
"B2","htrB","0.046"
"B2","htrB","0.046"
"B2","htrB","0.046"
"B2","lasR","0.317"
"B2","lasR","0.317"
"B2","lasR","0.317"
"B2","lpd3","0.069"
"B2","lpd3","0.082"
"B2","lpxC","0.055"
"B2","lpxC","0.055"
"B2","lpxC","0.055"
"B2","lysC","0.451"
"B2","lysC","0.451"
"B1","mdcE","2.30%"
"B1","metG","5.10%"
"B1","metH","20.90%"
"B2","mltB1","0.019"
"B2","mnmC","0.028"
"B2","mntH2","0.093"
"B2","mntH2","0.093"
"B2","mntH2","0.093"
"B1","moaB1","6.30%"
"B1","moaB1","6.30%"
"B1","modB","4.30%"
"B2","motA","0.333"
"B2","motA","0.333"
"B2","motA","0.333"
"B1","motD","4.30%"
"B1","mrcB","25.30%"
"B2","mrcB","0.035"
"B2","mreB","0.472"
"B2","mreB","0.472"
"B2","mreB","0.472"
"B2","mreB","0.472"
"B1","mtlY","3.20%"
"B2","murG","0.037"
"B1","mutS","100%"
"B1","mutS","3.60%"
"B2","mutS","1"
"B2","mutS","1"
"B2","mutS","1"
"B1","nadC","19.50%"
"B1","napA","2.20%"
"B2","napE","0.136"
"B1","narG","13.70%"
"B2","nasA","0.025"
"B1","ndk","2.70%"
"B2","nirQ","0.031"
"B2","nrdA","1"
"B1","nuh","15.20%"
"B2","nuoF","1"
"B2","nuoF","1"
"B2","nuoF","1"
"B2","nuoF","1"
"B2","nuoF","1"
"B1","oprC","67.80%"
"B1","oprC","67.80%"
"B2","orfH","1"
"B2","orfH","1"
"B1","orfJ","4.20%"
"B1","orfK","100%"
"B2","orfN","0.075"
"B2","orfN","0.075"
"B2","orfN","0.075"
"B2","orfN","0.075"
"B2","orfN","0.075"
"B2","orfN","0.075"
"B2","orfN","0.075"
"B2","orfN","0.075"
"B2","orfN","0.075"
"B2","orfN","0.075"
"B2","PA1400230","0.163"
"B2","PA1400230","0.163"
"B2","PA1400230","0.163"
"B1","PA1400310","2.70%"
"B2","PA1400490","1"
"B2","PA1400490","1"
"B1","PA1400620","2.90%"
"B2","PA1400740","1"
"B1","PA1400760","1.80%"
"B2","PA1400760","0.062"
"B2","PA1400760","0.062"
"B2","PA1400760","0.062"
"B2","PA1400760","0.062"
"B2","PA1400760","0.062"
"B1","PA1400910","1.60%"
"B2","PA1400970","1"
"B2","PA1400970","1"
"B2","PA1400970","1"
"B2","PA1400970","1"
"B2","PA1400970","1"
"B2","PA1400970","1"
"B2","PA1400970","1"
"B2","PA1400970","1"
"B2","PA1400970","1"
"B2","PA1400970","1"
"B2","PA1400970","1"
"B2","PA1401160","0.425"
"B2","PA1401160","0.388"
"B2","PA1401160","0.079"
"B2","PA1401160","0.425"
"B2","PA1401160","0.388"
"B2","PA1401160","0.079"
"B2","PA1401160","0.425"
"B2","PA1401160","0.388"
"B2","PA1401160","0.079"
"B2","PA1401160","0.425"
"B2","PA1401160","0.388"
"B2","PA1401160","0.388"
"B1","PA1401190","1.70%"
"B2","PA1401690","1"
"B1","PA1401840","4.90%"
"B1","PA1401840","4.90%"
"B1","PA1401840","5.10%"
"B1","PA1401840","5.10%"
"B1","PA1401840","5.10%"
"B2","PA1402340","0.049"
"B2","PA1402380","0.186"
"B2","PA1402380","0.186"
"B2","PA1402530","0.466"
"B2","PA1402530","0.466"
"B2","PA1402530","0.466"
"B2","PA1402530","0.466"
"B1","PA1402650","16.40%"
"B1","PA1402720","2.40%"
"B1","PA1402990","86.90%"
"B1","PA1403000","7.70%"
"B2","PA1403070","0.068"
"B2","PA1403070","0.068"
"B2","PA1403070","0.068"
"B2","PA1403070","0.068"
"B1","PA1403300","13.30%"
"B1","PA1403300","13.90%"
"B1","PA1403300","14.90%"
"B2","PA1403760","0.037"
"B2","PA1403760","0.037"
"B2","PA1403790","0.019"
"B1","PA1404050","90.10%"
"B1","PA1404180","2.00%"
"B2","PA1404290","1"
"B2","PA1404290","1"
"B1","PA1405450","66.70%"
"B2","PA1405450","1"
"B2","PA1405450","1"
"B2","PA1405480","0.092"
"B2","PA1405580","0.051"
"B2","PA1406000","0.366"
"B2","PA1406000","0.366"
"B2","PA1406000","0.366"
"B1","PA1406030","92.00%"
"B2","PA1406040","0.031"
"B1","PA1406160","12.50%"
"B1","PA1406450","95.60%"
"B1","PA1406640","7.20%"
"B2","PA1406880","0.039"
"B1","PA1406960","73.50%"
"B2","PA1407070","0.102"
"B2","PA1407250","0.062"
"B2","PA1407250","0.062"
"B1","PA1407280","10.50%"
"B1","PA1407280","10.50%"
"B1","PA1407280","11.80%"
"B2","PA1407650","0.167"
"B1","PA1407810","6.80%"
"B1","PA1407820","12.10%"
"B2","PA1407890","0.136"
"B2","PA1407890","0.136"
"B2","PA1407890","0.136"
"B1","PA1408030","12.10%"
"B1","PA1408070","3.70%"
"B2","PA1408120","0.074"
"B2","PA1408120","0.074"
"B2","PA1408120","0.074"
"B2","PA1408120","0.074"
"B2","PA1408240","0.341"
"B2","PA1408240","0.341"
"B2","PA1408240","0.341"
"B2","PA1409380","0.325"
"B2","PA1409380","0.325"
"B2","PA1409380","0.325"
"B1","PA1409790","29.90%"
"B2","PA1410360","0.176"
"B2","PA1410360","0.176"
"B2","PA1410360","0.176"
"B1","PA1410480","19.30%"
"B2","PA1410600","0.059"
"B2","PA1410770","1"
"B2","PA1410770","0.939"
"B2","PA1410770","0.939"
"B2","PA1410770","0.939"
"B2","PA1410770","0.939"
"B2","PA1410770","0.939"
"B2","PA1410770","0.939"
"B2","PA1410820","0.039"
"B1","PA1410830","100%"
"B2","PA1410850","0.326"
"B2","PA1410850","0.326"
"B2","PA1410870","0.308"
"B2","PA1410870","0.308"
"B2","PA1410870","0.308"
"B2","PA1410870","0.308"
"B1","PA1410910","88.70%"
"B2","PA1411290","1"
"B2","PA1411310","0.117"
"B2","PA1411310","0.117"
"B2","PA1411530","0.025"
"B2","PA1411630","0.126"
"B2","PA1411630","0.126"
"B2","PA1411630","0.126"
"B1","PA1411650","100%"
"B1","PA1411830","20.20%"
"B2","PA1411900","0.402"
"B2","PA1411900","0.402"
"B2","PA1411900","0.402"
"B2","PA1411980","0.126"
"B1","PA1412160","31.40%"
"B2","PA1412630","1"
"B2","PA1412630","1"
"B2","PA1412630","1"
"B2","PA1412650","0.291"
"B2","PA1412650","0.291"
"B2","PA1412760","0.053"
"B2","PA1412760","0.054"
"B2","PA1412760","0.053"
"B2","PA1412770","0.296"
"B2","PA1412770","0.296"
"B1","PA1413470","7.70%"
"B2","PA1413530","0.421"
"B2","PA1413530","0.421"
"B2","PA1413530","0.421"
"B2","PA1413530","0.421"
"B2","PA1413670","0.025"
"B1","PA1413680","3.20%"
"B1","PA1413950","5.30%"
"B2","PA1414060","0.096"
"B1","PA1415540","30.00%"
"B2","PA1415580","0.304"
"B2","PA1415580","0.304"
"B2","PA1415580","0.304"
"B2","PA1415780","0.078"
"B2","PA1415780","0.078"
"B2","PA1415780","0.078"
"B2","PA1415780","0.078"
"B1","PA1415860","2.40%"
"B2","PA1415920","1"
"B1","PA1416180","5.50%"
"B1","PA1416280","20.10%"
"B2","PA1416310","0.042"
"B2","PA1416320","0.037"
"B2","PA1416370","0.043"
"B1","PA1416800","100%"
"B2","PA1416820","1"
"B2","PA1416870","0.032"
"B1","PA1417510","6.90%"
"B1","PA1417580","2.80%"
"B1","PA1417890","5.50%"
"B1","PA1417890","5.50%"
"B2","PA1418150","1"
"B2","PA1418150","0.444"
"B2","PA1418150","0.444"
"B2","PA1418150","0.444"
"B2","PA1418150","0.444"
"B1","PA1418300","16.90%"
"B1","PA1418350","15.60%"
"B2","PA1418630","0.046"
"B2","PA1418630","0.049"
"B2","PA1418630","0.046"
"B2","PA1418630","0.049"
"B2","PA1418830","0.336"
"B2","PA1418830","0.336"
"B1","PA1418860","17.60%"
"B1","PA1418930","2.20%"
"B1","PA1418950","19.40%"
"B1","PA1419190","9.20%"
"B1","PA1419290","4.80%"
"B1","PA1419310","93.30%"
"B2","PA1419310","0.018"
"B2","PA1419320","0.375"
"B2","PA1419320","0.375"
"B2","PA1419320","0.375"
"B1","PA1419450","88.90%"
"B1","PA1419450","23.60%"
"B2","PA1419850","0.529"
"B2","PA1419850","0.529"
"B2","PA1419850","0.529"
"B2","PA1419850","0.529"
"B2","PA1419940","0.093"
"B2","PA1419940","0.093"
"B2","PA1419940","0.093"
"B2","PA1419940","0.093"
"B2","PA1420780","0.109"
"B2","PA1420780","0.109"
"B2","PA1420780","0.109"
"B2","PA1420780","0.109"
"B2","PA1420780","0.109"
"B2","PA1420980","0.026"
"B1","PA1421000","2.70%"
"B2","PA1421060","0.184"
"B2","PA1421060","0.184"
"B2","PA1421060","0.184"
"B2","PA1421175","0.041"
"B2","PA1421175","0.041"
"B2","PA1421175","0.041"
"B2","PA1421175","0.041"
"B2","PA1421175","0.041"
"B1","PA1421290","4.90%"
"B2","PA1421300","0.022"
"B2","PA1421300","0.022"
"B2","PA1421490","0.257"
"B2","PA1421490","0.257"
"B2","PA1421490","0.257"
"B2","PA1421520","0.051"
"B2","PA1421520","0.051"
"B2","PA1421520","0.05"
"B2","PA1421520","0.05"
"B2","PA1421690","1"
"B2","PA1421700","0.042"
"B2","PA1421700","0.042"
"B2","PA1421700","0.042"
"B2","PA1421700","0.042"
"B2","PA1421720","0.076"
"B1","PA1423000","3.60%"
"B1","PA1423670","88.60%"
"B2","PA1423670","0.573"
"B2","PA1423670","0.573"
"B2","PA1423670","0.573"
"B2","PA1423670","0.573"
"B2","PA1423700","0.147"
"B2","PA1423700","0.147"
"B2","PA1423700","0.147"
"B1","PA1424330","1.80%"
"B2","PA1424360","0.468"
"B2","PA1424360","0.468"
"B2","PA1424360","0.468"
"B2","PA1424360","0.468"
"B2","PA1424600","1"
"B2","PA1424665","1"
"B2","PA1424665","1"
"B2","PA1424665","1"
"B2","PA1424810","0.324"
"B2","PA1424810","0.324"
"B2","PA1424810","0.324"
"B2","PA1424960","0.371"
"B2","PA1424960","0.371"
"B2","PA1424960","0.371"
"B2","PA1425020","0.163"
"B2","PA1425020","0.163"
"B2","PA1425800","0.404"
"B2","PA1425800","0.404"
"B2","PA1425800","0.404"
"B1","PA1425990","7.40%"
"B2","PA1426485","0.054"
"B2","PA1426485","0.053"
"B2","PA1426485","0.4"
"B2","PA1426485","0.054"
"B2","PA1426485","0.054"
"B2","PA1426485","0.05"
"B2","PA1426485","0.051"
"B2","PA1426485","0.051"
"B2","PA1426485","0.054"
"B2","PA1426485","0.053"
"B2","PA1426485","0.053"
"B2","PA1426485","0.053"
"B2","PA1426485","0.4"
"B2","PA1426560","0.216"
"B2","PA1426560","0.216"
"B2","PA1426560","0.216"
"B1","PA1426590","1.80%"
"B2","PA1426600","1"
"B2","PA1426640","0.56"
"B2","PA1426640","0.56"
"B2","PA1426640","0.56"
"B2","PA1426640","0.56"
"B2","PA1426920","1"
"B2","PA1426920","1"
"B2","PA1426920","1"
"B2","PA1426970","0.036"
"B2","PA1427050","0.043"
"B2","PA1427590","0.421"
"B2","PA1427590","0.421"
"B2","PA1427590","0.421"
"B2","PA1427640","0.057"
"B2","PA1427755","1"
"B2","PA1427755","1"
"B1","PA1427770","29.50%"
"B2","PA1427940","0.072"
"B2","PA1427940","0.072"
"B2","PA1427940","0.072"
"B1","PA1428050","8.50%"
"B1","PA1428100","5.30%"
"B1","PA1428180","2.90%"
"B2","PA1428770","0.018"
"B1","PA1428790","89.80%"
"B2","PA1428820","0.338"
"B2","PA1428820","0.338"
"B2","PA1428820","0.338"
"B2","PA1428880","0.091"
"B2","PA1428880","0.091"
"B2","PA1428895","0.213"
"B1","PA1429240","17.60%"
"B1","PA1429260","86.70%"
"B2","PA1429340","0.025"
"B1","PA1429820","20.50%"
"B1","PA1430410","21.50%"
"B1","PA1430450","4.30%"
"B1","PA1430540","6.50%"
"B2","PA1430600","1"
"B2","PA1430600","1"
"B1","PA1430730","17.30%"
"B2","PA1430830","0.241"
"B2","PA1430830","0.241"
"B2","PA1430830","0.241"
"B2","PA1430970","0.056"
"B1","PA1431070","9.50%"
"B2","PA1431130","1"
"B2","PA1431330","0.054"
"B2","PA1431390","0.155"
"B2","PA1431390","0.155"
"B2","PA1431390","0.155"
"B1","PA1431470","92.70%"
"B1","PA1431500","2.60%"
"B2","PA1431530","0.025"
"B2","PA1431750","1"
"B2","PA1431750","1"
"B2","PA1431750","1"
"B2","PA1431750","1"
"B2","PA1431760","0.105"
"B1","PA1431950","8.20%"
"B2","PA1432300","1"
"B1","PA1432790","2.30%"
"B1","PA1432790","4.50%"
"B2","PA1432790","0.57"
"B2","PA1432790","0.57"
"B2","PA1432790","0.57"
"B2","PA1433440","0.534"
"B2","PA1433440","0.534"
"B2","PA1433440","0.534"
"B2","PA1433440","0.534"
"B2","PA1433600","1"
"B2","PA1433600","1"
"B2","PA1433600","1"
"B1","PA1433610","7.00%"
"B2","PA1433610","0.069"
"B2","PA1433610","0.069"
"B2","PA1433610","0.03"
"B2","PA1433610","0.069"
"B2","PA1433610","0.039"
"B1","PA1434250","7.10%"
"B2","PA1434320","1"
"B2","PA1434320","1"
"B2","PA1434320","1"
"B2","PA1434420","0.049"
"B2","PA1434500","0.238"
"B2","PA1434500","0.238"
"B2","PA1434500","0.238"
"B2","PA1434710","0.067"
"B2","PA1434710","0.067"
"B2","PA1434810","0.049"
"B2","PA1434840","0.278"
"B2","PA1434840","0.278"
"B2","PA1434840","0.278"
"B1","PA1435020","2.20%"
"B2","PA1435020","0.02"
"B2","PA1435930","1"
"B2","PA1435940","1"
"B2","PA1435940","0.226"
"B1","PA1435950","57.70%"
"B2","PA1435980","0.065"
"B2","PA1435980","0.065"
"B2","PA1435980","0.065"
"B1","PA1436020","65.30%"
"B1","PA1436110","1.70%"
"B2","PA1436110","0.038"
"B2","PA1436290","0.071"
"B2","PA1436290","0.071"
"B2","PA1436290","0.071"
"B1","PA1436370","23.30%"
"B1","PA1436500","4.10%"
"B1","PA1436940","8.30%"
"B2","PA1437080","0.306"
"B2","PA1437080","0.306"
"B2","PA1437080","0.306"
"B1","PA1437290","2.90%"
"B2","PA1437370","0.277"
"B2","PA1437370","0.277"
"B2","PA1437370","0.277"
"B1","PA1437830","2.50%"
"B2","PA1437830","1"
"B2","PA1437830","1"
"B2","PA1437900","0.065"
"B2","PA1437900","0.065"
"B2","PA1438000","1"
"B2","PA1438000","1"
"B2","PA1438000","1"
"B2","PA1438320","0.056"
"B1","PA1438580","100%"
"B2","PA1438580","1"
"B2","PA1438740","0.114"
"B2","PA1438740","0.114"
"B2","PA1438740","0.114"
"B1","PA1438750","5.00%"
"B1","PA1438880","5.30%"
"B1","PA1438880","8.30%"
"B1","PA1438910","13.70%"
"B1","PA1438910","13.70%"
"B1","PA1438930","26.70%"
"B1","PA1438930","6.40%"
"B2","PA1438930","0.229"
"B2","PA1438930","0.229"
"B2","PA1438930","0.229"
"B2","PA1438930","0.229"
"B1","PA1439020","4.80%"
"B2","PA1439250","0.387"
"B2","PA1439250","0.387"
"B2","PA1439250","0.387"
"B2","PA1439610","0.157"
"B2","PA1439610","0.157"
"B2","PA1439770","1"
"B1","PA1439860","3.90%"
"B2","PA1440020","1"
"B2","PA1440020","1"
"B2","PA1440020","1"
"B2","PA1440020","1"
"B2","PA1440020","1"
"B2","PA1440020","1"
"B2","PA1440020","1"
"B2","PA1440020","1"
"B2","PA1440030","0.04"
"B2","PA1440040","0.368"
"B2","PA1440040","0.368"
"B1","PA1440260","3.30%"
"B2","PA1440260","0.044"
"B1","PA1440880","5.80%"
"B2","PA1441150","1"
"B2","PA1441150","1"
"B2","PA1441150","1"
"B2","PA1441150","1"
"B1","PA1441730","93.50%"
"B2","PA1441730","0.103"
"B2","PA1441730","0.103"
"B2","PA1441730","0.079"
"B2","PA1442060","0.033"
"B2","PA1442140","0.064"
"B1","PA1442670","1.70%"
"B1","PA1442950","100%"
"B2","PA1443080","0.169"
"B2","PA1443080","0.169"
"B2","PA1443080","0.169"
"B2","PA1443080","0.169"
"B1","PA1443150","6.30%"
"B2","PA1443420","0.051"
"B2","PA1443570","1"
"B2","PA1443780","0.02"
"B2","PA1443890","0.093"
"B2","PA1444090","0.065"
"B2","PA1444090","0.059"
"B2","PA1444190","1"
"B2","PA1444340","0.449"
"B2","PA1444340","0.449"
"B2","PA1444340","0.449"
"B2","PA1444340","0.449"
"B2","PA1444390","0.055"
"B2","PA1445250","0.075"
"B2","PA1445480","0.039"
"B1","PA1445840","18.60%"
"B1","PA1445870","3.50%"
"B2","PA1445890","0.059"
"B1","PA1446170","2.50%"
"B2","PA1446300","0.209"
"B2","PA1446300","0.209"
"B1","PA1446360","4.00%"
"B1","PA1446360","4.00%"
"B1","PA1446360","4.20%"
"B1","PA1446700","74.80%"
"B1","PA1446760","3.70%"
"B2","PA1446850","0.474"
"B2","PA1446850","0.474"
"B2","PA1446850","0.474"
"B2","PA1446850","0.474"
"B2","PA1446850","0.474"
"B1","PA1447560","1.80%"
"B1","PA1447900","4.50%"
"B1","PA1447900","4.50%"
"B1","PA1447900","4.50%"
"B1","PA1447900","4.80%"
"B1","PA1448160","88.60%"
"B1","PA1448160","7.20%"
"B1","PA1448210","87.00%"
"B1","PA1448240","4.20%"
"B2","PA1448320","0.04"
"B2","PA1448320","0.04"
"B2","PA1448560","0.021"
"B2","PA1448600","0.059"
"B1","PA1448880","4.40%"
"B2","PA1448990","0.11"
"B1","PA1449620","4.00%"
"B2","PA1449620","0.431"
"B2","PA1449620","0.431"
"B2","PA1449620","0.431"
"B2","PA1449620","0.431"
"B2","PA1449680","0.167"
"B2","PA1449790","0.06"
"B1","PA1449880","17.30%"
"B2","PA1450300","0.041"
"B2","PA1450570","0.36"
"B2","PA1450570","0.36"
"B2","PA1450570","0.36"
"B2","PA1450590","0.055"
"B2","PA1450590","0.055"
"B1","PA1450650","86.20%"
"B1","PA1450860","3.50%"
"B2","PA1451000","0.346"
"B2","PA1451000","0.346"
"B2","PA1451000","0.346"
"B1","PA1451050","6.90%"
"B1","PA1451510","22.40%"
"B2","PA1451650","0.223"
"B2","PA1451650","0.223"
"B2","PA1451650","0.223"
"B2","PA1451650","0.223"
"B2","PA1451650","0.223"
"B2","PA1451690","0.533"
"B2","PA1451690","0.533"
"B2","PA1451690","0.533"
"B2","PA1451690","0.533"
"B1","PA1452250","69.10%"
"B2","PA1452250","0.064"
"B2","PA1452250","0.064"
"B1","PA1452260","4.70%"
"B1","PA1452260","65.40%"
"B2","PA1452260","0.462"
"B2","PA1452260","0.462"
"B2","PA1452260","0.462"
"B2","PA1452260","0.462"
"B1","PA1452760","63.70%"
"B2","PA1453110","1"
"B2","PA1453110","1"
"B1","PA1453180","1.70%"
"B1","PA1453410","2.60%"
"B2","PA1453420","0.052"
"B2","PA1453670","1"
"B2","PA1454090","0.067"
"B2","PA1454090","0.067"
"B1","PA1454180","4.60%"
"B1","PA1454180","4.80%"
"B2","PA1454570","0.021"
"B1","PA1454610","4.80%"
"B1","PA1454770","4.10%"
"B2","PA1454810","0.25"
"B2","PA1454890","0.116"
"B2","PA1454890","0.116"
"B2","PA1454890","0.116"
"B2","PA1455020","0.177"
"B2","PA1455020","0.177"
"B2","PA1455020","0.177"
"B2","PA1455110","0.077"
"B2","PA1455110","0.077"
"B1","PA1455260","4.20%"
"B1","PA1455260","4.20%"
"B1","PA1455260","4.80%"
"B1","PA1455260","4.80%"
"B1","PA1455260","4.90%"
"B1","PA1455260","5.30%"
"B1","PA1455260","5.30%"
"B1","PA1455260","5.50%"
"B2","PA1455400","0.111"
"B1","PA1455440","3.60%"
"B1","PA1455440","3.80%"
"B1","PA1455470","2.10%"
"B2","PA1455540","0.301"
"B2","PA1455540","0.301"
"B2","PA1455540","0.301"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455770","0.529"
"B2","PA1455770","0.402"
"B2","PA1455770","0.094"
"B2","PA1455770","0.529"
"B2","PA1455770","0.402"
"B2","PA1455770","0.094"
"B2","PA1455770","0.529"
"B2","PA1455770","0.402"
"B2","PA1455770","0.094"
"B2","PA1455770","0.529"
"B2","PA1455770","0.402"
"B2","PA1455770","0.094"
"B1","PA1455900","3.30%"
"B1","PA1455920","37.50%"
"B2","PA1455980","1"
"B2","PA1456030","0.039"
"B2","PA1456030","0.039"
"B2","PA1456030","0.04"
"B2","PA1456030","0.041"
"B2","PA1456030","0.041"
"B2","PA1456030","0.04"
"B2","PA1456030","0.04"
"B2","PA1456030","0.04"
"B2","PA1456030","0.04"
"B2","PA1456030","0.041"
"B2","PA1456030","0.041"
"B2","PA1456030","0.041"
"B2","PA1456030","0.041"
"B2","PA1456030","0.041"
"B2","PA1456030","0.042"
"B2","PA1456030","0.043"
"B2","PA1456030","0.043"
"B2","PA1456030","0.045"
"B2","PA1456370","0.045"
"B2","PA1456640","0.324"
"B2","PA1456640","0.324"
"B1","PA1456890","2.30%"
"B2","PA1456890","1"
"B2","PA1456890","1"
"B1","PA1457100","1.70%"
"B2","PA1457460","0.064"
"B1","PA1457470","100%"
"B1","PA1458070","11.70%"
"B1","PA1458240","2.10%"
"B1","PA1458250","86.60%"
"B2","PA1458380","0.031"
"B2","PA1458690","1"
"B2","PA1458690","1"
"B2","PA1458690","1"
"B2","PA1458690","1"
"B2","PA1458990","1"
"B2","PA1458990","1"
"B2","PA1458990","1"
"B2","PA1458990","1"
"B1","PA1459070","1.50%"
"B1","PA1459180","9.60%"
"B2","PA1459200","0.045"
"B2","PA1459200","0.045"
"B2","PA1459200","0.045"
"B2","PA1459200","0.045"
"B2","PA1459200","0.045"
"B2","PA1459430","0.026"
"B2","PA1459530","0.41"
"B2","PA1459530","0.41"
"B2","PA1459530","0.41"
"B2","PA1459530","0.41"
"B2","PA1459800","0.314"
"B2","PA1459800","0.314"
"B2","PA1459800","0.314"
"B2","PA1459910","0.036"
"B2","PA1459910","0.036"
"B2","PA1460140","1"
"B1","PA1460490","3.00%"
"B2","PA1460950","0.045"
"B2","PA1460950","0.045"
"B2","PA1460960","0.113"
"B2","PA1460960","0.113"
"B2","PA1460960","0.113"
"B1","PA1461130","21.60%"
"B1","PA1461150","1.70%"
"B1","PA1461200","33.80%"
"B1","PA1461200","4.50%"
"B1","PA1461200","5.70%"
"B2","PA1461200","0.205"
"B2","PA1461200","0.342"
"B2","PA1461200","0.428"
"B2","PA1461200","0.409"
"B2","PA1461200","0.126"
"B2","PA1461200","0.205"
"B2","PA1461200","0.065"
"B2","PA1461200","0.342"
"B2","PA1461200","0.409"
"B2","PA1461200","0.021"
"B2","PA1461200","0.029"
"B2","PA1461200","0.065"
"B2","PA1461200","0.04"
"B2","PA1461200","0.342"
"B2","PA1461200","0.409"
"B2","PA1461200","0.021"
"B2","PA1461200","0.029"
"B2","PA1461200","0.019"
"B2","PA1461200","0.205"
"B2","PA1461200","0.04"
"B2","PA1461200","0.428"
"B2","PA1461200","0.409"
"B2","PA1461200","0.029"
"B2","PA1461200","0.019"
"B2","PA1461200","0.205"
"B2","PA1461200","0.428"
"B2","PA1461200","0.126"
"B2","PA1461200","0.031"
"B2","PA1461200","0.205"
"B2","PA1461200","0.065"
"B2","PA1461200","0.04"
"B2","PA1461200","0.058"
"B2","PA1461200","0.342"
"B2","PA1461200","0.428"
"B1","PA1461990","2.00%"
"B2","PA1461990","1"
"B2","PA1461990","1"
"B2","PA1462020","0.25"
"B2","PA1462020","0.25"
"B2","PA1462020","0.25"
"B2","PA1462260","0.415"
"B2","PA1462260","0.415"
"B2","PA1462260","0.415"
"B2","PA1462350","0.323"
"B2","PA1462350","0.323"
"B2","PA1462350","0.323"
"B2","PA1462390","0.037"
"B1","PA1462660","20.90%"
"B1","PA1463210","2.30%"
"B2","PA1463230","0.329"
"B2","PA1463230","0.329"
"B2","PA1463230","0.329"
"B1","PA1463480","3.60%"
"B2","PA1463900","0.036"
"B1","PA1464030","22.80%"
"B2","PA1464030","0.083"
"B2","PA1464440","0.056"
"B2","PA1464440","0.056"
"B2","PA1464530","0.273"
"B2","PA1464530","0.273"
"B2","PA1464620","1"
"B2","PA1464620","1"
"B1","PA1464710","1.50%"
"B1","PA1464710","20.90%"
"B2","PA1464710","0.036"
"B2","PA1465190","1"
"B1","PA1465860","28.50%"
"B2","PA1465860","1"
"B2","PA1465880","0.232"
"B2","PA1465880","0.232"
"B2","PA1465880","0.232"
"B2","PA1465900","0.045"
"B2","PA1465940","1"
"B2","PA1465940","1"
