"population","gene","prop"
"1G_1","ybaL",1.37
"1G_2","ybaL",1.239
"1G_2","ybaL",1.625
"1G_2","ybaS",1.218
"1G_1","ybbN",2.079
"1G_1","ybbY",18.908
"1G_1","ybcK",1.029
"1G_1","ybdF",1.429
"1G_1","ybdL",7.64
"1G_1","ybdM",5.45
"1G_2","ybdN",1.657
"1G_2","ybeR",1.061
"1G_1","ybgD",2.257
"1G_2","ybgQ",1.559
"1G_2","ybhA",1.376
"1G_1","ybhJ",8.74
"1G_2","ybhJ",1.379
"1G_1","ybhO",1.301
"1G_2","ybhR",6.811
"1G_1","ybiH",1.575
"1G_2","ybiH",1.354
"1G_2","ybiO",2.483
"1G_1","ybiR",19.08
"1G_1","ybjD",1.598
"1G_1","ybjL",1.359
"1G_2","ybjL",1.42
"1G_1","yccX",7.327
"1G_1","ychM",2.083
"1G_1","yciA",1.613
"1G_2","yciM",1.13
"1G_2","ycjT",1.408
"1G_2","ycjT",9.811
"1G_1","ycjU",2.335
"1G_1","ycjW",1.053
"1G_2","ydaN",1.957
"1G_2","ydaN",22.727
"1G_2","ydbH",1.103
"1G_1","ydbK",2.456
"1G_1","ydbK",2.332
"1G_1","ydcP",35.266
"1G_2","ydcS",4.025
"1G_1","ydcY",21.707
"1G_1","yddA",17.336
"1G_1","yddB",1.348
"1G_1","ydeS",18.876
"1G_2","ydfI",2.068
"1G_1","ydfV",2.19
"1G_1","ydgI",1.624
"1G_2","ydgJ",2.089
"1G_2","ydhC",19.355
"1G_2","ydhK",1.321
"1G_1","ydhP",19.385
"1G_1","ydhP",1.302
"1G_1","ydhP",1.44
"1G_1","ydhV",2.074
"1G_2","ydhV",1.116
"1G_1","ydhW",1.754
"1G_2","ydhY",1.048
"1G_2","ydiU",2.555
"1G_1","yeaC",10.413
"1G_2","yeaJ",5.937
"1G_1","yeaK",7.494
"1G_2","yeaZ",1.119
"1G_1","yebA",1.16
"1G_2","yebT",1.663
"1G_1","yebT",1.336
"1G_2","yecH",1.679
"1G_1","yecM",1.082
"1G_1","yedK",38.683
"1G_2","yedQ",2.376
"1G_1","yedV",12.086
"1G_1","yedW",17.008
"1G_1","yeeE",2.505
"1G_1","yeeJ",1.033
"1G_1","yeeJ",1.701
"1G_1","yeeY",2.069
"1G_2","yegQ",1.455
"1G_2","yegT",1.915
"1G_1","yegX",8.402
"1G_2","yehB",1.447
"1G_1","yehI",1.313
"1G_1","yehI",1.509
"1G_1","yehL",3.016
"1G_1","yehX",1.852
"1G_1","yejG",18.527
"1G_2","yfaE",2.308
"1G_2","yfaL",1.917
"1G_2","yfaQ",1.831
"1G_2","yfaT",3.441
"1G_2","yfaW",2.594
"1G_2","yfaY",1.848
"1G_1","yfbS",81.12
"1G_1","yfcI",1.544
"1G_1","yfcL",20.382
"1G_2","yfeC",2.632
"1G_2","yfeO",1.207
"1G_1","yfeO",17.399
"1G_2","yfeX",1.237
"1G_1","yfgF",20.625
"1G_1","yfhM",1.035
"1G_2","yfiF",4.714
"1G_2","yfiN",1.062
"1G_1","yfiQ",1.235
"1G_2","yfjI",1.205
"1G_1","yfjR",1.121
"1G_1","yfjT",31.94
"1G_1","yfjY",19.608
"1G_1","yfjZ",78.641
"1G_1","ygaZ",2.062
"1G_2","ygbK",1.036
"1G_1","ygbN",5.843
"1G_1","ygcO",20.498
"1G_1","ygdH",10.841
"1G_2","ygfK",1.325
"1G_2","ygfK",1.287
"1G_2","ygfK",3.004
"1G_2","ygfM",1.658
"1G_1","ygfT",1.49
"1G_2","yggD",1.069
"1G_1","yggN",11.134
"1G_2","yggW",1.364
"1G_2","ygiS",1.007
"1G_2","ygjD",1.229
"1G_1","yhaB",3.854
"1G_2","yhaK",1.284
"1G_1","yhaO",2.87
"1G_1","yhbP",1.159
"1G_1","yhcG",1.436
"1G_1","yhdH",1.389
"1G_2","yhdP",1.989
"1G_1","yhdV",1.031
"1G_2","yheS",1.659
"1G_1","yhfA",1.049
"1G_1","yhfT",1.188
"1G_1","yhfW",1.584
"1G_2","yhfW",1.304
"1G_2","yhgF",4.435
"1G_1","yhhZ",1.152
"1G_1","yhhZ",5.263
"1G_2","yhiM",8.123
"1G_2","yhjD",11.111
"1G_2","yhjG",1.449
"1G_2","yhjX",1.601
"1G_2","yibD",11.011
"1G_1","yicG",3.814
"1G_2","yicI",1.31
"1G_2","yicL",4.731
"1G_2","yidA",1.281
"1G_1","yidC",19.935
"1G_1","yieH",2.33
"1G_1","yieL",1.541
"1G_1","yigL",1.478
"1G_2","yigZ",7.325
"1G_1","yihG",1.069
"1G_2","yihR",3.374
"1G_2","yihV",8.893
"1G_1","yiiQ",2.862
"1G_1","yjaB",17.919
"1G_2","yjaG",5.732
"1G_2","yjbH",5.795
"1G_2","yjcE",5.874
"1G_2","yjcZ",2.231
"1G_2","yjdA",1.248
"1G_2","yjdL",1.78
"1G_2","yjeP",7.143
"1G_2","yjfO",10.845
"1G_1","yjgN",2.964
"1G_1","yjgR",3.975
"1G_1","yjhI",20.035
"1G_1","yjiC",1.604
"1G_1","yjiE",2.099
"1G_1","yjiG",1.774
"1G_1","yjjI",1.515
"1G_2","yjjL",1.151
"1G_2","yjjN",1.292
"1G_1","yjjQ",1.148
"1G_2","ykfG",2.052
"1G_1","ylbA",1.765
"1G_2","ymdC",3.821
"1G_1","ynbB",2.588
"1G_1","ynbD",23.991
"1G_2","ynbD",1.356
"1G_1","yncB",1.163
"1G_1","ynjB",5.952
"1G_2","ynjF",1.826
"1G_2","yobF",1.719
"1G_2","yohD",12.745
"1G_1","yojI",1.399
"1G_2","ypdA",1.916
"1G_2","ypdC",1.181
"1G_1","ypfG",1.156
"1G_1","yphC",1.671
"1G_1","yphD",1.663
"1G_2","yphE",1.038
"1G_2","ypjA",1.207
"1G_2","ypjA",7.966
"1G_2","yqaB",7.143
"1G_1","yqeC",9.89
"1G_1","yqeG",2.791
"1G_2","yqeG",1.402
"1G_1","yqgC",16.699
"1G_1","yqgC",1.172
"1G_1","yqiK",1.179
"1G_1","yqiK",7.708
"1G_2","yraI",6.509
"1G_2","yraJ",1.193
"1G_1","yraQ",1.734
"1G_1","ytfN",2.364
"1G_1","ytfR",20.704
"1G_1","zntA",1.894
