"population","gene","prop"
"1G_2","dppA",1.429
"1G_2","dppF",3.301
"1G_1","dusA",3.212
"1G_1","dusA",1.274
"1G_2","dusB",1.687
"1G_2","dxr",2.781
"1G_1","dxs",99.77
"1G_1","dxs",1.124
"1G_1","ebgC",4.034
"1G_2","ebgR",1.113
"1G_1","efeB",1.857
"1G_1","efeB",1.799
"1G_1","elaD",1.435
"1G_2","elfC",9.321
"1G_1","elfG",1.636
"1G_2","entF",5.634
"1G_2","envZ",5.647
"1G_1","eptA",2.454
"1G_2","era",1.821
"1G_1","eutG",2.244
"1G_1","eutH",1.823
"1G_1","eutK",1.55
"1G_1","eutQ",1.934
"1G_2","evgA",1.3
"1G_1","evgS",1.455
"1G_2","exuT",3.457
"1G_2","fabF",2.97
"1G_1","fabI",6.55
"1G_1","fabR",1.463
"1G_2","fabR",3.133
"1G_1","fadD",1.643
"1G_1","fadE",1.774
"1G_1","fadE",33.84
"1G_1","fadL",29.056
"1G_2","fadR",8.145
"1G_1","fdhF",1.818
"1G_1","fdnG",1.266
"1G_1","fdrA",98.345
"1G_2","fecD",1.107
"1G_1","fepC",4.545
"1G_2","fepD",5.535
"1G_2","fepE",2.098
"1G_1","fepG",1.085
"1G_1","fes",2.632
"1G_2","fhuB",20.448
"1G_1","fimE",3.196
"1G_1","fimH",1.179
"1G_2","fimH",2.06
"1G_2","fimH",1.38
"1G_2","flgE",1.182
"1G_1","flgG",4.279
"1G_2","flgJ",14.39
"1G_2","flgJ",1.131
"1G_2","fliG",3.291
"1G_2","fliH",4.228
"1G_2","fliI",2.43
"1G_1","fliK",2.695
"1G_2","fliM",39.03
"1G_1","fliM",1.039
"1G_1","fliO",98.663
"1G_2","fliP",10.924
"1G_2","flu",1.307
"1G_2","folD",1.411
"1G_2","folM",3.876
"1G_1","frc",1.321
"1G_1","frdC",1.399
"1G_2","fre",7.51
"1G_2","frlA",4.517
"1G_1","frr",1.661
"1G_2","frsA",4.462
"1G_1","fruA",4.808
"1G_1","fruR",1.473
"1G_2","frwB",1.937
"1G_1","fryA",99.105
"1G_1","ftsI",1.898
"1G_2","fucK",1.658
"1G_2","fumA",1.349
"1G_1","fumB",1.689
"1G_2","gabD",1.857
"1G_2","gabD",1
"1G_1","gabT",1.429
"1G_2","gadX",1.609
"1G_1","galS",1.025
"1G_2","galT",1.911
"1G_2","garD",25.191
"1G_1","garR",6.78
"1G_1","gatC",1.067
"1G_1","gatZ",3.175
"1G_1","gatZ",2.278
"1G_2","gatZ",1.793
"1G_2","gatZ",18.182
"1G_2","gcl",3.409
"1G_1","gcvP",1.003
"1G_2","gcvR",8.911
"1G_1","gfcD",50.749
"1G_1","ggt",1.381
"1G_1","glcD",2.344
"1G_2","glcD",1.401
"1G_1","glcF",32.67
"1G_1","glcG",3.523
"1G_1","glk",1.09
"1G_1","glmM",1.165
"1G_1","glmS",35.357
"1G_1","glmU",1.201
"1G_1","glmU",14.426
"1G_2","glnE",1.252
"1G_2","glpF",1.023
"1G_2","glpG",2.622
"1G_2","glpQ",1.022
"1G_1","glpR",1.515
"1G_2","glpR",2.481
"1G_2","glpR",2.114
"1G_1","gltJ",1.144
"1G_1","gltP",17.358
"1G_2","gmr",5.66
"1G_2","gnd",2.12
"1G_1","gph",1.071
"1G_2","gpt",2.2
"1G_1","gshB",4.27
"1G_1","gsp",10.2
"1G_1","gspD",1.556
"1G_2","gspH",1.029
"1G_1","gspL",1.002
"1G_2","guaB",2.294
"1G_2","guaC",1.573
"1G_1","gudD",4.783
"1G_2","gutQ",1.116
"1G_1","gyrB",1.553
"1G_2","hcaD",1.645
"1G_1","hcaE",1.232
"1G_2","hcaE",43.968
"1G_1","hcaT",4.867
"1G_2","helD",1.773
"1G_2","hemN",1.296
"1G_1","hflK",1.887
"1G_1","hflK",1.222
"1G_2","hfq",1.115
"1G_2","hfq",3.226
"1G_2","hfq",1.489
"1G_1","hfq",1.394
"1G_1","hfq",13.307
"1G_2","hfq",1.23
"1G_1","hfq",1.471
"1G_2","hfq",4.139
"1G_1","hfq",2
"1G_2","hfq",5.275
"1G_2","hfq",5.464
"1G_1","hfq",31.648
"1G_1","hfq",22.826
"1G_2","hfq",8.126
"1G_1","hfq",11.355
"1G_1","hfq",3.832
"1G_2","hfq",3.478
"1G_1","hinT",1.616
"1G_1","hisM",4.308
"1G_1","hofQ",1.812
"1G_1","hokC",1.351
"1G_2","holA",3.379
"1G_2","holB",1.064
"1G_1","hrpA",2.158
"1G_2","hscC",1.834
"1G_2","hsdR",17.476
"1G_2","hslR",4.308
"1G_1","hslU",3.854
"1G_2","hsrA",2.378
"1G_1","hsrA",2.742
"1G_1","hsrA",15.527
"1G_2","hyaA",7.635
"1G_1","hyaB",3.814
"1G_2","hyaB",2.754
"1G_2","hybB",2.832
"1G_2","hybC",10.234
"1G_2","hycC",2.5
"1G_2","hyfB",6.452
"1G_2","hyfB",1.208
"1G_1","hyfC",1.263
"1G_2","hyfD",1.351
"1G_1","hyfF",1.577
"1G_1","hyi",2.913
"1G_2","hypB",5.449
"1G_1","hypD",1.505
"1G_2","hypE",1.836
"1G_1","hyuA",1.058
"1G_1","hyuA",1.357
"1G_2","iaaA",1.124
"1G_2","idnD",2.584
"1G_2","idnO",4.596
"1G_1","idnR",1.342
"1G_2","ilvA",2.121
"1G_1","ilvA",1.142
"1G_1","ilvY",1.751
"1G_1","insK",1.061
"1G_1","intA",2.17
"1G_2","ispA",3.922
"1G_2","ispD",1.336
"1G_1","ispU",1.237
"1G_1","katG",1.152
"1G_2","kbaZ",2.624
"1G_1","kdpB",1.425
"1G_2","kefA",5.793
"1G_2","lacZ",27.852
"1G_1","lepA",1.632
"1G_1","leuC",1.336
"1G_2","leuC",1.848
"1G_1","leuO",3.413
"1G_2","leuQ tRNA",3.12
"1G_2","leuS",2.973
"1G_2","leuS",8.213
"1G_1","ligB",6.818
"1G_2","livM",1.714
"1G_1","lpd",1.049
"1G_1","lptA",1.797
"1G_1","lptA",48.022
"1G_1","lptA",2.488
"1G_1","lptB",1.587
"1G_1","lptC",1.384
"1G_2","lptD",1.722
"1G_1","lptD",35.305
"1G_2","lptE",16.545
"1G_2","lptG",21.61
"1G_2","lptG",3.293
"1G_2","lpxB",2.028
"1G_2","lpxC",1.503
"1G_2","lpxC",3.559
"1G_2","lpxD",2.364
"1G_2","lpxD",8.779
"1G_2","lpxM",10.756
"1G_2","lpxM",5.556
"1G_2","lpxM",1.248
"1G_2","lsrA",1.217
"1G_1","lsrF",1.179
"1G_1","lysC",28.405
"1G_1","macB",3.608
"1G_2","maeA",9.217
"1G_1","malE",7.345
"1G_1","malE",2.083
"1G_2","malE",7.607
"1G_2","malE",47.216
"1G_2","malK",20.598
"1G_2","malK",1.134
"1G_1","malK",99.104
"1G_2","malK",2.89
"1G_2","malK",3.677
"1G_1","malP",6.769
"1G_2","malQ",6.021
"1G_2","malT",11.329
"1G_2","malT",6.314
"1G_2","malT",2.105
"1G_2","malT",9.774
"1G_2","manA",6.897
"1G_1","manX",2.709
"1G_1","maoC",1.042
"1G_1","marC",12.195
"1G_1","matP",7.407
"1G_1","mazF",1.14
"1G_2","mcrB",14.529
"1G_2","mdaB",1.842
"1G_2","mdtC",1.109
"1G_2","mdtD",1.434
"1G_1","mdtF",51.429
"1G_2","mdtH",1.46
"1G_1","mdtH",1.096
"1G_1","mdtH",7.087
"1G_2","mdtK",6.262
"1G_2","melA",2.568
"1G_1","menE",1.017
"1G_1","mepA",4.076
"1G_1","metB",1.167
"1G_1","metK",2.169
"1G_2","metU tRNA",3.613
"1G_1","mfd",1.567
"1G_1","miaA",5.928
"1G_2","miaB",1.846
"1G_2","mliC",1.951
"1G_1","mltA",3.037
"1G_2","mltA",1.554
"1G_2","mltC",1.28
"1G_1","mmuM",1.336
"1G_2","mnmG",3.379
"1G_2","moaA",1.503
"1G_1","moaB",1.114
"1G_2","modC",6.577
"1G_1","modE",39.286
"1G_1","modF",2.466
"1G_1","modF",1.521
"1G_1","motB",2.364
"1G_2","mppA",2.39
"1G_2","mreC",1.151
"1G_2","mscM",83.92
"1G_2","mscM",2.811
"1G_1","mtr",1.596
"1G_2","mukB",43.828
"1G_1","mukB",2.915
"1G_2","murD",3.761
"1G_1","murE",1.168
"1G_2","mutS",4.275
"1G_1","mutY",2.041
"1G_2","nagA",5.994
"1G_1","nagC",3.167
"1G_1","nagE",3.179
"1G_2","nagE",2.258
"1G_1","nanE",4.009
"1G_2","napG",4.851
"1G_2","narG",2.161
"1G_2","narK",1.288
"1G_2","narP",1.697
"1G_1","narX",1.813
"1G_2","narX",2.993
"1G_2","narX",1.366
"1G_1","narZ",2.007
"1G_1","ndk",14.933
"1G_2","nfo",1.401
"1G_1","nhaR",1.111
"1G_1","nhaR",1.134
"1G_1","ninE",1.279
"1G_2","nirD",2.889
"1G_1","nlpD",1.109
"1G_2","nlpE",3.343
"1G_2","norV",4.817
"1G_1","norW",5.25
"1G_1","nrdA",1.282
"1G_2","nrdE",4.139
"1G_1","nrfE",1.361
"1G_1","nuoC",3.233
"1G_1","nuoM",1.259
"1G_2","nupC",6.821
"1G_1","ompR",6.11
"1G_2","opgB",7.115
"1G_1","opgC",99.5
"1G_1","opgD",5.181
"1G_2","opgH",2.901
"1G_2","opgH",17.839
"1G_1","opgH",2.045
"1G_1","opgH",35.8
"1G_2","opgH",7.434
"1G_2","opgH",2.321
"1G_2","opgH",1.167
"1G_2","opgH",6.458
"1G_1","opgH",51.594
"1G_2","opgH",1.173
"1G_2","opgH",4.259
"1G_1","opgH",1.782
"1G_1","opgH",2.158
"1G_1","osmF",2.941
"1G_1","otsB",1.02
"1G_1","otsB",1.042
"1G_1","oxc",3.579
"1G_1","paaH",2.792
"1G_1","paaJ",5.224
"1G_1","paaK",1.728
"1G_1","paaX",2.653
"1G_2","paaY",2.46
"1G_2","paoA",6.07
"1G_2","paoB",2.181
"1G_2","paoB",3.247
"1G_1","parC",2.2
"1G_1","pck",1.504
"1G_2","pcnB",1.89
"1G_1","pcnB",1.17
"1G_2","pcnB",15.049
"1G_1","pdxY",1.404
"1G_1","pepD",12.308
"1G_1","pfkA",7.407
"1G_1","pfkA",2.506
"1G_1","pfkA",1.844
"1G_1","pgaA",1.272
"1G_1","pgi",1.323
"1G_2","pgi",43.871
"1G_2","pgi",3.69
"1G_1","pgi",1.325
"1G_2","pgsA",10.175
"1G_1","pgsA",1.592
"1G_2","pheA",1.447
"1G_2","phnD",15.324
"1G_2","phnH",2.552
"1G_2","phnI",1.606
"1G_2","phnJ",1.077
"1G_2","phnN",1.217
"1G_2","phoQ",7.705
"1G_2","pinR",1.575
"1G_1","pitB",1.765
"1G_2","plsB",5.015
"1G_2","plsX",7.487
"1G_1","pncB",1.622
"1G_1","pntA",32.487
"1G_2","potG",3.552
"1G_2","ppc",1.595
"1G_2","ppdD",3.896
"1G_2","pphA",4.821
"1G_1","pphB",1.336
"1G_2","ppiD",2.525
"1G_1","ppx",1.153
"1G_1","prfA",4.018
"1G_2","prfB",3.407
"1G_2","proQ",6.902
"1G_1","ptrA",1.556
"1G_2","ptsI",1.263
"1G_1","ptsP",1.422
"1G_1","purK",26.741
"1G_2","purL",1.202
"1G_2","purR",8.426
"1G_1","putA",1.302
"1G_1","putA",1.429
"1G_1","putA",2.128
"1G_1","putP",1.79
"1G_1","puuC",99.34
"1G_1","puuE",1.056
"1G_2","pyrF",2.022
"1G_1","qorA",1.512
"1G_1","qseE",4.294
"1G_2","radA",12.69
"1G_2","rarA",1.316
"1G_1","rarD",2.083
"1G_1","ratA",1.406
"1G_1","ravA",11.258
"1G_2","rbbA",4.444
"1G_2","rbsB",4.139
"1G_2","rbsC",1.49
"1G_2","recD",1.158
"1G_2","recD",8.52
"1G_1","recF",1.017
"1G_1","recO",1.741
"1G_2","relA",5.212
"1G_2","relA",14.451
"1G_2","relA",2.052
"1G_1","rfaZ",2.913
"1G_1","rffC",2.306
"1G_2","rffD",3.614
"1G_2","rffM",2.553
"1G_2","rhaB",2.01
"1G_2","rho",5.128
"1G_2","rho",5.959
"1G_1","rho",97.665
"1G_2","rhsA",1.786
"1G_1","rhtA",8.962
"1G_1","rihA",1.174
"1G_1","rimK",1.449
"1G_1","rimM",1.222
"1G_2","rlmI",1.917
"1G_1","rluD",1.471
"1G_2","rluE",2.571
"1G_1","rna",2.059
"1G_1","rne",2.163
"1G_2","rng",2.601
"1G_1","rng",2.115
"1G_2","rnk",1.068
"1G_1","rnpA",4.911
"1G_1","rnt",1.282
"1G_2","rpoA",1.031
"1G_1","rpoA",1.043
"1G_2","rpoA",2.767
"1G_1","rpoA",4.364
"1G_1","rpoB",2.672
"1G_2","rpoC",6.821
"1G_2","rpoD",1.234
"1G_2","rpoS",12.701
"1G_2","rpoS",4.589
"1G_2","rpoS",1.499
"1G_2","rpsA",1.339
"1G_2","rsd",1.057
"1G_1","rseA",1.023
"1G_2","rsmC",44.333
"1G_2","rsxC",1.628
"1G_2","rtcA",1.311
"1G_2","rtn",7.31
"1G_1","sad",1.22
"1G_1","sad",3.519
"1G_1","sanA",1.761
"1G_2","sapB",1.574
"1G_2","sbcD",1.812
"1G_1","sdaB",4.567
"1G_2","secD",1.126
"1G_2","selD",9.524
"1G_1","selU",4.938
"1G_1","sfmD",1.202
"1G_1","sfsA",2.083
"1G_2","sgrR",5.914
"1G_1","shiA",33.007
"1G_2","slt",1.441
"1G_1","slt",35.63
"1G_1","slt",1.124
"1G_2","slt",1.241
"1G_1","speB",2.461
"1G_1","speC",1.468
"1G_1","speC",15.846
"1G_1","spoT",1.287
"1G_2","spr",5.882
"1G_1","sseB",3.641
"1G_2","sspA",1.738
"1G_2","ssuA",2.555
"1G_1","ssuC",1.084
"1G_1","stfR",1.015
"1G_2","sucA",2.034
"1G_1","sucB",1.311
"1G_2","sufB",1.523
"1G_1","sufC",2.649
"1G_2","sufD",5.059
"1G_1","sugE",1.422
"1G_1","symE",1.609
"1G_2","tar",3.18
"1G_1","tar",1.136
"1G_2","tas",2.362
"1G_2","tauD",7.143
"1G_2","tdcB",3.979
"1G_2","tdcR",2.459
"1G_1","tdh",2.799
"1G_2","thiC",1.258
"1G_1","thiG",1.163
"1G_1","thiG",1.395
"1G_2","thiP",9.605
"1G_2","topA",1.316
"1G_1","torA",2.551
"1G_1","torC",1.345
"1G_2","torR",3.818
"1G_2","torS",18.199
"1G_1","torS",4.046
"1G_2","torT",1.09
"1G_2","treB",1.593
"1G_1","trkG",1.628
"1G_1","trkH",6.613
"1G_2","trpE",4.511
"1G_2","truA",1.618
"1G_1","tsgA",2.041
"1G_1","tsgA",31.235
"1G_1","tsr",1.227
"1G_2","tsx",5.735
"1G_2","ttdR",1.193
"1G_2","ttdT",3.69
"1G_1","tynA",14.628
"1G_2","tyrP",45.361
"1G_1","tyrR",1.276
"1G_2","tyrS",4.373
"1G_2","ubiB",1.849
"1G_1","ubiB",1.089
"1G_2","ugpC",4.662
"1G_1","uhpB",4.671
"1G_2","uidB",4.2
"1G_2","uidC",2.301
"1G_1","ulaC",1.174
"1G_2","ulaE",14.532
"1G_1","umuC",5.51
"1G_2","ung",3.051
"1G_1","upp",3.417
"1G_1","ushA",1.129
"1G_2","ushA",49.007
"1G_1","uvrB",4.184
"1G_1","uxuA",1.429
"1G_2","uxuR",4.69
"1G_1","vacJ",1.737
"1G_2","valY tRNA",2.688
"1G_1","wcaA",1.952
"1G_1","wcaD",2.475
"1G_1","wcaJ",99.719
"1G_1","wcaM",1.651
"1G_1","wza",5.16
"1G_2","wzc",45.522
"1G_2","wzxC",1.433
"1G_2","wzxC",1.436
"1G_2","wzzE",1.236
"1G_1","wzzE",1.079
"1G_2","wzzE",9.352
"1G_2","wzzE",2.479
"1G_2","xdhB",1.22
"1G_1","xdhD",1.758
"1G_1","xdhD",1.464
"1G_1","xylB",9.636
"1G_2","yacF",2.549
"1G_2","yacF",1.634
"1G_1","yadB",2.472
"1G_2","yadE",1.373
"1G_2","yadG",3.046
"1G_2","yadK",4.866
"1G_2","yaeI",9.351
"1G_1","yafC",1.091
"1G_2","yafV",4.615
"1G_2","yafZ",1.529
"1G_2","yagK",4.098
"1G_1","yagW",2.268
"1G_2","yaiV",1.83
"1G_1","yajL",1.663
"1G_1","ybaL",4.73
"1G_2","ybaL",2.038
"1G_2","ybaL",2.404
"1G_2","ybaL",5.678
"1G_1","ybbN",1.877
"1G_2","ybbP",1.795
"1G_1","ybbY",5.837
"1G_2","ybbY",1.809
"1G_1","ybdL",18.102
"1G_1","ybdM",1.005
"1G_1","ybdN",1.336
"1G_1","ybgD",4.406
"1G_2","ybhA",1.705
"1G_2","ybhA",3.044
"1G_1","ybhJ",13.171
"1G_2","ybhL",1.221
"1G_1","ybhO",7.477
"1G_2","ybhR",7.378
"1G_1","ybhS",1.5
"1G_1","ybiH",2.407
"1G_2","ybiO",4.056
"1G_2","ybiO",4.561
"1G_1","ybiR",2.973
"1G_1","ybiW",1.485
"1G_1","ybjD",1.276
"1G_2","ybjT",2.778
"1G_1","ycbC",1.031
"1G_2","ycbF",2.72
"1G_1","yccE",2.6
"1G_2","ycgG",1.326
"1G_1","ycgG",1.127
"1G_2","ycgY",2.007
"1G_1","ychM",1.724
"1G_2","ycjF",1.821
"1G_2","ycjT",19.863
"1G_1","ycjU",2.489
"1G_2","ydaN",1.587
"1G_2","ydaN",25.685
"1G_1","ydbK",1.238
"1G_1","ydbK",2.907
"1G_2","ydcM",2.256
"1G_1","ydcP",51.613
"1G_2","ydcS",3.083
"1G_1","ydcT",4.516
"1G_1","ydcV",1.005
"1G_1","ydcY",4.304
"1G_2","ydeP",4.637
"1G_1","ydeS",34.606
"1G_2","ydfI",5.047
"1G_2","ydfI",1.378
"1G_1","ydfV",1.511
"1G_1","ydgA",1.707
"1G_1","ydgI",3.736
"1G_1","ydgI",1
"1G_1","ydgI",1.37
"1G_1","ydhC",1.136
"1G_2","ydhC",24.386
"1G_2","ydhL",1.402
"1G_1","ydhP",2.009
"1G_1","ydhV",1.171
"1G_2","ydhV",2.533
"1G_2","ydiA",1.064
"1G_1","ydiF",1.58
"1G_2","ydiU",6.461
"1G_1","ydiU",1.918
"1G_1","ydiU",2.195
"1G_1","ydiV",1.155
"1G_1","yeaC",13.9
"1G_2","yeaI",1.65
"1G_2","yeaJ",6.154
"1G_1","yeaK",14.322
"1G_1","yeaT",2.204
"1G_2","yeaZ",5.039
"1G_2","yebR",1.097
"1G_2","yebR",2.257
"1G_1","yebT",1.337
"1G_1","yebT",1.542
"1G_2","yecH",5.788
"1G_1","yecM",2.069
"1G_1","yedK",49.645
"1G_2","yedQ",3.315
"1G_1","yedV",10.204
"1G_1","yeeE",1.905
"1G_2","yeeJ",1.254
"1G_1","yeeJ",3.602
"1G_1","yeeJ",1.433
"1G_1","yeeY",3.014
"1G_2","yegE",1.016
"1G_2","yegQ",1.825
"1G_2","yegQ",1.375
"1G_2","yegT",3.457
"1G_1","yegX",1.422
"1G_1","yehI",5.122
"1G_1","yehL",3.202
"1G_1","yehX",1.136
"1G_1","yejM",1.285
"1G_1","yejM",5.044
"1G_2","yfaA",1.077
"1G_2","yfaE",2.03
"1G_2","yfaL",2.446
"1G_2","yfaL",5.211
"1G_2","yfaQ",5.206
"1G_1","yfaQ",4.556
"1G_2","yfaT",7.496
"1G_2","yfaW",5.202
"1G_2","yfaY",1.923
"1G_1","yfbS",100
"1G_2","yfbS",1.284
"1G_2","yfbU",2.538
"1G_1","yfcI",1.786
"1G_2","yfeC",7.223
"1G_2","yfeO",1.221
"1G_2","yfeX",1.351
"1G_1","yfeY",1.152
"1G_1","yfgF",4.225
"1G_1","yfhM",1.101
"1G_1","yfiF",1.176
"1G_2","yfiH",2.017
"1G_2","yfiN",2.761
"1G_1","yfiQ",7.469
"1G_2","yfjI",1.884
"1G_2","yfjP",2.367
"1G_1","yfjR",1.597
"1G_1","yfjT",46.619
"1G_1","yfjZ",99.558
"1G_1","ygaH",1.224
"1G_1","ygbK",5.529
"1G_2","ygbM",1.711
"1G_1","ygbN",1.136
"1G_2","ygcB",1.032
"1G_1","ygcB",1.171
"1G_1","ygcG",1.024
"1G_1","ygcO",4.464
"1G_2","ygcW",1.654
"1G_2","ygdD",1.022
"1G_1","ygdH",16.021
"1G_2","ygfK",4.335
"1G_2","ygfM",2.262
"1G_1","ygfT",2.97
"1G_1","yggL",3.564
"1G_1","yggN",29.193
"1G_2","yggW",1.125
"1G_2","yghA",3.87
"1G_2","yghJ",1.711
"1G_1","yghJ",4.406
"1G_1","yghZ",1.674
"1G_2","yhaK",1.713
"1G_1","yhaO",1.957
"1G_2","yhbW",1.107
"1G_1","yhcM",1.022
"1G_2","yheS",1.372
"1G_2","yheS",2.115
"1G_1","yheT",1.875
"1G_1","yhfA",1.199
"1G_2","yhfK",3.012
"1G_1","yhfK",5.417
"1G_2","yhfT",1.65
"1G_1","yhfT",1.237
"1G_1","yhfU",3.178
"1G_2","yhgA",2.072
"1G_2","yhgF",5.757
"1G_1","yhhJ",2.022
"1G_1","yhhZ",1.157
"1G_1","yhiI",1.633
"1G_2","yhiM",6.435
"1G_1","yhiN",1.118
"1G_2","yhjD",16.142
"1G_1","yhjE",2.016
"1G_2","yhjG",1.048
"1G_1","yhjV",1.167
"1G_2","yhjX",1.034
"1G_2","yiaO",1.126
"1G_1","yiaO",1.455
"1G_2","yiaQ",1.042
"1G_2","yibD",17.882
"1G_1","yicG",1.882
"1G_2","yicI",1.837
"1G_2","yicL",5.927
"1G_1","yidC",4.308
"1G_1","yidP",1.152
"1G_1","yieH",1.698
"1G_1","yieL",1.203
"1G_1","yigL",5.68
"1G_2","yigZ",6.693
"1G_2","yihR",8.82
"1G_2","yihV",15.397
"1G_2","yjaG",7.364
"1G_1","yjbB",1.411
"1G_1","yjbG",2.372
"1G_2","yjbH",4.472
"1G_2","yjcD",1.28
"1G_1","yjcE",1.113
"1G_2","yjcE",5.43
"1G_1","yjcS",1.165
"1G_1","yjdA",1.473
"1G_2","yjeH",1.856
"1G_2","yjeJ",1.688
"1G_1","yjeP",2.459
"1G_2","yjeP",7.763
"1G_2","yjfO",18.679
"1G_1","yjfZ",1.303
"1G_1","yjgN",4.283
"1G_1","yjgR",2.263
"1G_1","yjhI",5.282
"1G_1","yjiC",6.804
"1G_1","yjiE",9.488
"1G_2","yjiK",1.94
"1G_2","yjjM",1.052
"1G_2","ykfG",7.846
"1G_1","ykgC",2.837
"1G_1","ykgF",1.761
"1G_1","ylaB",2.252
"1G_2","ylaC",1.218
"1G_1","yliE",1.031
"1G_2","ymdC",5.899
"1G_2","ymfA",2.064
"1G_1","ynbD",8.219
"1G_2","ynbD",2.232
"1G_1","yncB",6.4
"1G_1","ynjB",1.653
"1G_2","yobF",1.478
"1G_2","yohD",18.056
"1G_1","yojI",3.266
"1G_2","ypdC",4.498
"1G_1","ypfG",1.014
"1G_1","yphC",1.587
"1G_2","yphE",1.13
"1G_2","ypjA",4.211
"1G_2","ypjA",16.535
"1G_2","yqaB",6.301
"1G_1","yqeC",9.438
"1G_1","yqeG",2.037
"1G_2","yqeG",1.562
"1G_1","yqgD",1.873
"1G_1","yqhD",2.727
"1G_1","yqiK",5.983
"1G_2","yqjG",2.101
"1G_2","yraI",2.029
"1G_1","yraJ",1.017
"1G_1","yraQ",4.421
"1G_2","yraR",1.159
"1G_2","yrfF",1.486
"1G_1","yrfF",1.295
"1G_2","ytfI",2.235
"1G_2","ytfM",1.122
"1G_1","ytfN",1.597
"1G_2","ytfN",1.329
"1G_1","ytfR",4.957
"1G_1","ytfR",1.304
"1G_2","ytfR",1.329
"1G_2","ytfR",1.615
"1G_2","ytfT",1.054
"1G_2","zwf",1.61
