"population","gene","prop"
"1G_1","fadL",17.5
"1G_1","fbaA",17.865
"1G_2","fbaB",1.877
"1G_1","fdhF",2.113
"1G_2","fdhF",1.518
"1G_2","fdnG",14.112
"1G_1","fdnG",4.604
"1G_1","fdrA",98.99
"1G_1","fepC",1.263
"1G_2","fepD",10
"1G_2","fepE",6.766
"1G_2","fhuB",20
"1G_2","fimH",7.601
"1G_2","fimH",8.376
"1G_2","fixB",1.157
"1G_2","fixC",1.365
"1G_2","flgE",1.014
"1G_1","flgG",4.072
"1G_1","flgG",1.196
"1G_2","flgG",1.145
"1G_2","flgJ",17.196
"1G_2","flhB",1.282
"1G_2","fliG",1.37
"1G_2","fliG",27.66
"1G_2","fliH",8.738
"1G_1","fliK",1.377
"1G_2","fliM",35
"1G_1","fliO",100
"1G_2","fliP",1.552
"1G_2","fliP",1.934
"1G_2","flk",6.127
"1G_1","flu",8.382
"1G_1","folC",1.027
"1G_2","folD",24.043
"1G_2","folM",8.01
"1G_1","frc",8.446
"1G_2","fre",1.145
"1G_2","frlA",22.438
"1G_2","frsA",5.702
"1G_1","fruA",6.868
"1G_1","fruR",2.119
"1G_1","fruR",2.17
"1G_2","frwB",26.667
"1G_1","fryA",7.629
"1G_1","fryA",99.522
"1G_2","fryC",1.691
"1G_2","ftsI",1.169
"1G_1","ftsP",6.371
"1G_2","ftsW",1.493
"1G_2","ftsX",25.831
"1G_2","fucI",6.54
"1G_2","fucI",1.386
"1G_2","fucK",30.839
"1G_1","gabT",1.132
"1G_2","galP",2.783
"1G_2","galT",1.418
"1G_2","garD",27.969
"1G_1","garR",5.977
"1G_1","gatC",8.036
"1G_1","gatY",6.329
"1G_1","gatY",2.105
"1G_1","gatY",11.811
"1G_2","gatZ",22.66
"1G_1","gatZ",1.806
"1G_2","gatZ",13.52
"1G_1","gcd",2.459
"1G_1","gcvP",5.701
"1G_2","gcvR",1.119
"1G_1","gfcD",84.884
"1G_1","ghrB",2.161
"1G_2","glcB",2.132
"1G_2","glcD",5.081
"1G_1","glcF",14.243
"1G_1","glcG",2.203
"1G_1","gldA",13.578
"1G_2","glgP",2.866
"1G_2","glgP",1.958
"1G_1","glgX",3.206
"1G_1","glk",4.167
"1G_2","glmM",1.031
"1G_1","glmS",15.83
"1G_1","glmU",57.62
"1G_2","glnD",1.256
"1G_1","glnE",12.128
"1G_2","glnS",1.268
"1G_2","glpK",1.496
"1G_2","glpR",29.231
"1G_2","glpR",1.91
"1G_1","gltI",12.85
"1G_1","gltP",56.838
"1G_2","gltS",6.148
"1G_1","gltS",20.825
"1G_2","glxR",20.615
"1G_2","gmr",1.136
"1G_2","gmr",9.606
"1G_2","gnd",2.027
"1G_2","gnd",10.435
"1G_1","gshB",1.692
"1G_1","gsp",5.051
"1G_2","gspE",1.033
"1G_2","gspE",1.264
"1G_1","gspL",1.205
"1G_2","gst",20.26
"1G_2","guaB",25.978
"1G_2","guaC",6.736
"1G_2","guaC",1.804
"1G_2","gudD",9.409
"1G_1","gudD",1.895
"1G_1","hcaB",1.303
"1G_2","hcaE",43.133
"1G_1","hcaT",6.638
"1G_2","helD",1.515
"1G_2","hemE",1.359
"1G_2","hemY",7.251
"1G_1","hflD",1.028
"1G_2","hfq",2.313
"1G_2","hfq",1.413
"1G_1","hfq",1.843
"1G_2","hfq",5.983
"1G_1","hfq",9.231
"1G_2","hfq",27.333
"1G_2","hfq",6.156
"1G_1","hfq",14.029
"1G_1","hfq",58.127
"1G_2","hfq",3.256
"1G_1","hfq",6.885
"1G_1","hfq",1.18
"1G_2","hfq",3.481
"1G_1","hinT",20.038
"1G_1","hisD",12.934
"1G_1","hisM",52.323
"1G_2","hisS",24
"1G_2","hofC",3.047
"1G_2","hofN",1.703
"1G_1","hofQ",30.426
"1G_2","hrpA",1.882
"1G_2","hscC",6.441
"1G_2","hsdR",17.958
"1G_1","hsdR",1.875
"1G_2","hslR",8.368
"1G_1","hslU",4.275
"1G_1","hsrA",5.934
"1G_2","hyaA",12.381
"1G_1","hyaB",1.833
"1G_2","hyaB",1.302
"1G_2","hybB",2.503
"1G_2","hybC",12.829
"1G_2","hyfA",3.356
"1G_2","hyfB",8.213
"1G_2","hyfB",1.045
"1G_1","hyi",55.609
"1G_2","hypB",32.106
"1G_1","iaaA",15.7
"1G_2","iaaA",1.277
"1G_2","iadA",1.647
"1G_1","iap",11.067
"1G_2","idnD",27.298
"1G_1","idnK",11.567
"1G_2","idnO",7.822
"1G_1","idnR",4.772
"1G_2","idnT",2.041
"1G_2","ilvB",1.199
"1G_1","ilvI",8.163
"1G_1","ilvY",1.08
"1G_1","infB",7.241
"1G_2","insG",1.176
"1G_1","insK",1.138
"1G_1","intA",2.857
"1G_2","ispA",4.909
"1G_1","ispE",1.573
"1G_2","kbaZ",6.117
"1G_1","kdpB",25.309
"1G_1","kdsD",1.01
"1G_2","kefA",11.236
"1G_2","kefA",1.231
"1G_1","kefC",1.996
"1G_2","kup",1.354
"1G_2","lacZ",27.168
"1G_2","ldhA",5.348
"1G_2","leuQ tRNA",8.041
"1G_2","leuS",24.942
"1G_2","lhgO",1.258
"1G_2","lhgO",1.158
"1G_2","ligB",1.978
"1G_1","ligB",6.275
"1G_2","lipA",5.967
"1G_2","livM",1.178
"1G_1","lolE",1.657
"1G_2","lpd",1.136
"1G_1","lptA",77.032
"1G_1","lptB",1.377
"1G_2","lptB",12.735
"1G_1","lptC",5.982
"1G_1","lptC",1.621
"1G_2","lptD",6.599
"1G_1","lptD",15.301
"1G_1","lptD",16.87
"1G_2","lptD",3.175
"1G_2","lptE",20.799
"1G_2","lptG",29.087
"1G_1","lptG",1.051
"1G_2","lpxA",7.237
"1G_2","lpxD",25.247
"1G_2","lpxD",1.968
"1G_1","lpxH",20.403
"1G_2","lpxM",7.576
"1G_2","lsrK",4.706
"1G_1","lysC",15.663
"1G_2","maeA",1.117
"1G_1","malE",6.475
"1G_1","malE",12.757
"1G_2","malE",39.226
"1G_2","malK",19.565
"1G_1","malK",99.443
"1G_2","malK",1.488
"1G_1","malP",6.031
"1G_2","malP",2.203
"1G_2","malQ",13.174
"1G_2","malS",2.178
"1G_2","malT",38.269
"1G_2","malT",9.641
"1G_2","malT",1.055
"1G_2","malT",1.877
"1G_1","manX",15.658
"1G_1","marC",3.904
"1G_1","matP",7.312
"1G_2","mcrB",19.135
"1G_2","mdtB",11.429
"1G_2","mdtF",1.792
"1G_1","mdtF",79.545
"1G_1","mdtH",5.66
"1G_1","mdtH",5.324
"1G_2","mdtK",9.275
"1G_2","melA",2.273
"1G_2","menE",1.208
"1G_1","menF",1.418
"1G_1","metB",6.718
"1G_1","metC",1.815
"1G_2","metH",1.938
"1G_1","miaA",4.93
"1G_1","mipA",1.046
"1G_2","mltA",4.486
"1G_1","mmuM",1.337
"1G_2","mngA",1.258
"1G_2","moaA",1.168
"1G_1","moaB",1.809
"1G_1","mobB",7.155
"1G_2","modB",1.037
"1G_2","modC",10.924
"1G_1","modE",14.249
"1G_2","modF",1.014
"1G_1","modF",7.05
"1G_1","modF",13.824
"1G_2","mscM",60
"1G_2","mscS",1.868
"1G_2","mtfA",25.37
"1G_2","mukB",42.174
"1G_2","murD",30.095
"1G_1","murJ",7.731
"1G_2","mutH",1.346
"1G_1","mutM",10.631
"1G_1","nac",1.461
"1G_2","nagA",10.515
"1G_1","nagC",1.804
"1G_1","nagE",1.031
"1G_2","nagE",1.622
"1G_1","nanE",60.048
"1G_2","napB",16.804
"1G_2","narP",1.891
"1G_2","narU",1.064
"1G_1","narY",1.039
"1G_2","narZ",4.274
"1G_2","narZ",5.191
"1G_1","narZ",1.107
"1G_1","ndk",8.555
"1G_2","nfrA",1.518
"1G_2","nfrA",7.642
"1G_2","nfrB",1.085
"1G_2","nfuA",1.25
"1G_1","nikE",1.918
"1G_1","nirB",1.205
"1G_2","nirD",25.373
"1G_2","nlpD",2.107
"1G_1","norW",58.333
"1G_1","norW",1.25
"1G_1","nrdA",1.268
"1G_2","nrdB",1.504
"1G_2","nrdD",1.167
"1G_2","nrdE",29.668
"1G_2","nudC",6.335
"1G_2","nuoG",1.025
"1G_1","ompR",8.402
"1G_2","ompR",4.513
"1G_1","ompR",6.034
"1G_2","ompR",4.673
"1G_1","opgC",99.577
"1G_1","opgD",4.276
"1G_1","opgD",3.73
"1G_2","opgG",2.138
"1G_2","opgH",20.48
"1G_1","opgH",16.327
"1G_2","opgH",1.253
"1G_2","opgH",3.636
"1G_2","opgH",7.916
"1G_1","opgH",78.324
"1G_2","opgH",24.888
"1G_2","opgH",8.079
"1G_2","opgH",2.312
"1G_1","oppC",3.306
"1G_1","otsB",5.556
"1G_1","oxyR",1.579
"1G_2","paaG",1.577
"1G_1","paaH",8.383
"1G_1","paaJ",2.479
"1G_1","paaX",1.247
"1G_1","panC",1.887
"1G_2","paoA",1.159
"1G_2","paoA",9.871
"1G_2","paoB",6.767
"1G_1","parC",15.332
"1G_1","pck",1.821
"1G_2","pcnB",9.054
"1G_1","pcnB",1.27
"1G_2","pcnB",17.476
"1G_1","pdxY",1.441
"1G_1","pepD",2.358
"1G_2","pepT",1.031
"1G_1","pfkA",4.232
"1G_2","pflB",2.06
"1G_2","pgaA",1.649
"1G_2","pgaB",1.141
"1G_1","pgi",1.809
"1G_2","pgi",1.165
"1G_2","pgi",2.083
"1G_2","pgi",42.667
"1G_2","pgi",1.415
"1G_2","pgi",1.528
"1G_2","pgsA",18.415
"1G_2","pheA",2.985
"1G_2","pheP",2.788
"1G_2","pheT",1.188
"1G_2","phnD",18.635
"1G_1","phnD",9.414
"1G_2","phnI",1.524
"1G_2","phnJ",1.418
"1G_1","phnM",1.042
"1G_2","phr",1.887
"1G_2","plsB",27.835
"1G_2","plsX",1.781
"1G_1","pntA",13.846
"1G_2","potG",24.942
"1G_2","ppc",24.686
"1G_2","ppdD",6.977
"1G_2","pphA",31.486
"1G_2","ppiD",25.061
"1G_2","ppk",1.258
"1G_1","pps",1.449
"1G_1","prfA",7.516
"1G_2","prfB",1.681
"1G_2","prmC",1.087
"1G_2","proQ",9.307
"1G_2","proY",10.992
"1G_2","pstS",1.178
"1G_2","psuG",1.087
"1G_2","psuK",1.044
"1G_1","purK",17.296
"1G_1","purR",4.826
"1G_2","purR",9.402
"1G_1","putA",2.397
"1G_2","putP",20.952
"1G_1","puuC",100
"1G_2","puuC",1.292
"1G_1","pyrH",1.079
"1G_1","qorA",13.133
"1G_1","qseE",2.392
"1G_1","qseE",1.196
"1G_1","qseF",1.256
"1G_2","queA",2.444
"1G_2","radA",16.742
"1G_1","ratA",7.816
"1G_1","ravA",1.664
"1G_1","ravA",1.559
"1G_2","rbbA",5.316
"1G_2","rbsB",3.002
"1G_2","rbsB",1.431
"1G_2","rbsB",26.937
"1G_1","rbsB",1.322
"1G_2","rbsK",19.024
"1G_1","rcsC",8.269
"1G_2","rcsC",2.005
"1G_1","rcsC",6.557
"1G_1","recD",10.821
"1G_2","recD",1.031
"1G_2","recD",10.749
"1G_2","recF",2.194
"1G_2","recF",1.159
"1G_1","relA",1.918
"1G_2","relA",6.313
"1G_2","relA",18.695
"1G_2","relA",25.755
"1G_2","rep",1.02
"1G_2","rep",6.768
"1G_2","rfaC",6.969
"1G_2","rfaS",1.192
"1G_2","rffM",26.17
"1G_2","rhaB",25.591
"1G_1","rhlB",5.243
"1G_2","rho",1.531
"1G_1","rho",99.023
"1G_2","rhsA",24.343
"1G_1","rhsB",1.307
"1G_2","rhsC",1.695
"1G_2","rhsD",1.07
"1G_1","rhtA",2.211
"1G_1","rihA",1.744
"1G_2","rihA",1.051
"1G_1","rihA",10.959
"1G_2","rimI",2.667
"1G_2","rimO",1.035
"1G_1","rlmF",10.714
"1G_1","rlpA",1.031
"1G_2","rluF",1.455
"1G_2","rnb",1.235
"1G_1","rne",1.408
"1G_2","rng",25.779
"1G_1","rng",14.862
"1G_2","rnk",1.653
"1G_2","rnk",1.134
"1G_1","rnpA",1.952
"1G_1","rof",3.288
"1G_1","rpmG",1.089
"1G_2","rpoA",1.456
"1G_1","rpoA",6.309
"1G_1","rpoC",2.653
"1G_2","rpoD",16.209
"1G_2","rpoN",2.581
"1G_2","rpoS",1.29
"1G_2","rpoS",10.952
"1G_2","rpoS",4.776
"1G_2","rpsC",1.146
"1G_2","rsmA",1.552
"1G_2","rsmC",42.563
"1G_1","rsxC",1.277
"1G_2","rsxC",28.402
"1G_1","rutB",2.446
"1G_1","ruvA",6.173
"1G_1","sad",14.244
"1G_2","sapB",11.751
"1G_2","sapC",1.064
"1G_1","sdaB",53.634
"1G_1","sdiA",1.015
"1G_1","secA",1.322
"1G_1","secD",1.636
"1G_1","secD",1.76
"1G_1","selA",1.169
"1G_2","selD",2.251
"1G_1","selU",1.354
"1G_2","seqA",2.105
"1G_1","serA",1.022
"1G_2","serV",5.33
"1G_1","setB",10.579
"1G_1","sgcB",1.203
"1G_2","sgcE",1.161
"1G_2","sgrR",1.271
"1G_2","sgrR",1.681
"1G_2","sgrT",1.01
"1G_1","shiA",15.49
"1G_2","slt",1.442
"1G_1","slt",16.193
"1G_2","smf",1.238
"1G_2","smrA",1.653
"1G_2","soxR",6.229
"1G_1","speB",2.433
"1G_1","speC",58.811
"1G_2","srlR",1.83
"1G_1","sseB",1.319
"1G_2","sspA",1.344
"1G_2","sspA",2.56
"1G_2","sspA",2.471
"1G_2","ssuA",2.433
"1G_1","stfQ",1.227
"1G_2","sthA",1.02
"1G_1","sucB",1.426
"1G_2","sufD",1.504
"1G_2","sufD",31.991
"1G_2","tar",26.044
"1G_2","tas",26.446
"1G_2","tauC",4.717
"1G_2","tauC",1.01
"1G_2","tdcE",1.542
"1G_2","tdh",20.6
"1G_1","tdh",14.815
"1G_2","tfaR",1.143
"1G_1","thiG",14.455
"1G_2","thiK",2.934
"1G_2","thrV tRNA",2.51
"1G_2","tig",2.096
"1G_2","tnaB",1.151
"1G_2","tolB",1.746
"1G_2","topA",1.005
"1G_2","topA",2.123
"1G_2","topB",1.462
"1G_2","topB",1.17
"1G_2","torA",1.299
"1G_2","torS",15.802
"1G_2","treA",1.153
"1G_2","treB",2.802
"1G_2","treB",22.08
"1G_1","trkA",1.544
"1G_1","trkH",5.631
"1G_2","trpA",1.235
"1G_2","truA",25.282
"1G_1","tsgA",15.858
"1G_2","tsx",10.496
"1G_2","ttdT",7.5
"1G_2","ttdT",1.115
"1G_2","tufB",1.573
"1G_1","tynA",2.626
"1G_2","tyrP",40.541
"1G_1","tyrR",1.823
"1G_2","tyrS",3.797
"1G_2","ubiA",1.431
"1G_1","ucpA",3.315
"1G_2","ugpC",1.858
"1G_1","uhpB",5.011
"1G_2","uhpC",8.057
"1G_2","uidB",8.352
"1G_1","ulaC",8.537
"1G_2","ulaE",20.339
"1G_1","umuC",7.292
"1G_2","ung",7.457
"1G_2","uraA",2.821
"1G_2","ushA",41.319
"1G_1","uvrB",55.601
"1G_2","uvrC",1.096
"1G_2","uxuR",4.283
"1G_1","valY tRNA",1.684
"1G_1","wcaD",1.918
"1G_2","wcaE",4
"1G_1","wcaE",1.16
"1G_1","wcaJ",99.711
"1G_1","wcaM",2.227
"1G_1","wza",2.239
"1G_2","wzc",40.441
"1G_2","wzzE",1.338
"1G_2","wzzE",27.051
"1G_2","xdhD",1.146
"1G_1","xdhD",1.455
"1G_1","xylB",6.632
"1G_2","yacF",1.431
"1G_2","yadK",1.498
"1G_2","yaeI",1.384
"1G_1","yafM",1.887
"1G_1","yafS",1.754
"1G_2","yafS",1.748
"1G_2","yafZ",21.584
"1G_1","yagF",1.031
"1G_1","yagI",1.714
"1G_2","yagJ",4.581
"1G_1","ybaA",1.683
"1G_1","ybaL",2.419
"1G_1","ybaL",1.382
"1G_2","ybaL",2.395
"1G_2","ybaL",1.299
"1G_2","ybaL",8.889
"1G_2","ybbJ",1.376
"1G_2","ybbO",2.051
"1G_1","ybbY",1.266
"1G_2","ybbY",1.068
"1G_1","ybdL",60.44
"1G_2","ybdR",1.183
"1G_1","ybeB",1.907
"1G_2","ybeQ",1.261
"1G_2","ybeX",2.486
"1G_2","ybfB",1.169
"1G_1","ybgD",2.605
"1G_2","ybhA",1.31
"1G_2","ybhA",4.1
"1G_2","ybhH",1.302
"1G_1","ybhJ",61.425
"1G_2","ybhL",1.49
"1G_1","ybhO",5.469
"1G_2","ybiH",1.008
"1G_2","ybiO",19.948
"1G_1","ybiP",1.042
"1G_1","ybiR",1.331
"1G_1","ybiR",1.823
"1G_2","ybiW",1.46
"1G_1","ybiW",5.774
"1G_2","ybiY",1.111
"1G_1","ybjE",9.579
"1G_2","ybjK",2.071
"1G_2","ybjT",3.865
"1G_2","ycaI",1.258
"1G_2","ycbF",28.238
"1G_1","ycbV",11.53
"1G_1","yccE",1.121
"1G_1","yccM",6.373
"1G_2","yccU",2.691
"1G_2","ycfS",2.564
"1G_1","ycgB",2.461
"1G_2","ycgY",22.146
"1G_1","yciM",2.19
"1G_1","yciT",5.602
"1G_2","ycjG",1.84
"1G_2","ycjM",1.266
"1G_2","ycjN",1.25
"1G_2","ycjR",1.655
"1G_2","ycjT",23.729
"1G_1","ycjX",1.471
"1G_2","ydaN",28.941
"1G_2","ydaN",26.933
"1G_2","ydaU",2.419
"1G_2","ydbK",1.687
"1G_2","ydcK",1.075
"1G_2","ydcM",25.771
"1G_2","ydcO",6.855
"1G_1","ydcP",81.373
"1G_1","ydcT",4.797
"1G_1","ydcY",1.98
"1G_2","ydeP",6.637
"1G_1","ydeR",1.33
"1G_1","ydeS",16.367
"1G_2","ydfI",10.042
"1G_2","ydfI",1.027
"1G_1","ydgA",5.164
"1G_2","ydhC",28.778
"1G_2","ydhI",1.01
"1G_2","ydhJ",1.279
"1G_2","ydhL",1.484
"1G_2","ydhR",1.295
"1G_2","ydhV",1.544
"1G_1","ydiB",3.211
"1G_1","ydiF",7.01
"1G_1","ydiJ",7.745
"1G_2","ydiM",1.268
"1G_2","ydiQ",1.78
"1G_1","ydiU",6.516
"1G_2","ydjN",1.042
"1G_1","yeaC",55.95
"1G_1","yeaH",3.497
"1G_2","yeaI",21.951
"1G_1","yeaK",50.909
"1G_2","yeaN",1.462
"1G_1","yeaT",1.608
"1G_2","yeaZ",1.013
"1G_1","yebC",1.452
"1G_2","yebR",23.716
"1G_2","yebR",10.236
"1G_1","yebT",4.703
"1G_2","yecH",9.917
"1G_2","yedK",1.005
"1G_1","yedK",80.994
"1G_1","yedV",4.1
"1G_2","yeeF",7.048
"1G_1","yeeF",12.826
"1G_1","yeeJ",1.463
"1G_2","yegE",2.601
"1G_2","yegQ",1.493
"1G_1","yegX",1.027
"1G_1","yehI",2.083
"1G_2","yeiQ",1.188
"1G_1","yejF",2.519
"1G_1","yejM",1.374
"1G_1","yejM",8.2
"1G_2","yejM",1.946
"1G_1","yejM",1.111
"1G_2","yfaA",2.157
"1G_2","yfaE",1.101
"1G_2","yfaL",27
"1G_1","yfaQ",6.623
"1G_2","yfaT",1.392
"1G_1","yfaU",10.262
"1G_2","yfaW",8.516
"1G_2","yfaY",1.63
"1G_2","yfaY",4.378
"1G_1","yfbS",99.821
"1G_2","yfbU",6.312
"1G_2","yfdE",1.48
"1G_2","yfdN",1.058
"1G_2","yfdX",1.285
"1G_1","yfgF",1.509
"1G_2","yfgF",2.132
"1G_1","yfhH",9.157
"1G_1","yfiF",2.614
"1G_2","yfiH",3.546
"1G_2","yfiN",28.866
"1G_1","yfiQ",10.044
"1G_1","yfjP",1.695
"1G_1","yfjT",76.117
"1G_1","yfjZ",100
"1G_1","ygaH",12.796
"1G_1","ygbK",7.584
"1G_2","ygbM",1.607
"1G_2","ygcB",1.727
"1G_1","ygcE",1.046
"1G_1","ygcO",2.6
"1G_1","ygcR",1.02
"1G_2","ygcW",1.323
"1G_2","ygdD",1.914
"1G_1","ygdH",56.022
"1G_2","ygeH",1.01
"1G_1","ygeV",17.826
"1G_2","ygeV",2.02
"1G_2","ygeW",1.328
"1G_2","ygfA",2.593
"1G_2","ygfK",1.775
"1G_2","ygfK",1.751
"1G_1","yggF",1.622
"1G_1","yggL",57.041
"1G_1","yggN",13.146
"1G_1","yghA",4.715
"1G_2","yghA",2.866
"1G_2","yghB",3.055
"1G_1","yghJ",5.832
"1G_2","yghJ",7.745
"1G_1","yghJ",5.664
"1G_2","yghU",1.096
"1G_1","yghZ",7.809
"1G_2","ygiT",1.484
"1G_2","yhbE",1.145
"1G_2","yhbP",1.124
"1G_1","yhcM",7.143
"1G_2","yhdV",1.017
"1G_2","yheM",25.098
"1G_2","yheS",23.864
"1G_2","yheS",1.072
"1G_2","yhfK",8.961
"1G_1","yhfK",6.972
"1G_2","yhfT",1.733
"1G_1","yhfU",8.185
"1G_2","yhfW",1.331
"1G_1","yhgF",1.094
"1G_1","yhhJ",8.362
"1G_1","yhiJ",2.53
"1G_1","yhiN",6.577
"1G_1","yhiN",19.268
"1G_2","yhjD",19.933
"1G_1","yhjE",7.196
"1G_2","yiaO",1.101
"1G_2","yiaO",1.363
"1G_2","yiaO",1.967
"1G_2","yiaU",2.708
"1G_2","yibD",22.16
"1G_2","yicO",1.016
"1G_1","yidC",1.958
"1G_1","yidP",1.185
"1G_2","yieE",2.187
"1G_1","yigL",5.051
"1G_2","yigZ",1.202
"1G_2","yihR",1.436
"1G_2","yihV",13.043
"1G_2","yiiM",1.043
"1G_1","yiiS",1.138
"1G_2","yiiX",1.61
"1G_1","yjbG",6.473
"1G_2","yjbH",1.444
"1G_2","yjbH",24.291
"1G_2","yjcO",1.856
"1G_1","yjcS",1.24
"1G_1","yjdA",7.736
"1G_2","yjeJ",24.056
"1G_1","yjeP",29.176
"1G_2","yjeP",1.931
"1G_2","yjfJ",1.078
"1G_2","yjfO",19.596
"1G_2","yjgH",3.933
"1G_1","yjgN",2.25
"1G_1","yjgR",1.078
"1G_1","yjhI",2.363
"1G_2","yjhS",2.116
"1G_2","yjhU",7.993
"1G_1","yjiA",1.915
"1G_1","yjiC",6.26
"1G_1","yjiE",3.226
"1G_2","yjiK",1.401
"1G_2","yjiR",4.086
"1G_2","yjjM",2.983
"1G_2","yjjP",1.658
"1G_2","ykfG",2.434
"1G_1","ykfH",1.364
"1G_1","ykgC",15.957
"1G_1","ykgJ",4.98
"1G_2","ylaC",1.083
"1G_1","yliF",1.235
"1G_1","ymdB",3.285
"1G_2","ymdC",16.625
"1G_2","ymdC",3.239
"1G_2","ymfA",2.216
"1G_1","ynbC",17.561
"1G_1","ynbD",2.71
"1G_2","ynbD",24.22
"1G_1","yncB",4.556
"1G_2","yncD",2.473
"1G_2","ynfE",1.401
"1G_2","ynfK",2.61
"1G_2","ynfL",1.515
"1G_2","ynjB",1.012
"1G_1","ynjC",20.492
"1G_1","ynjE",1.028
"1G_1","yohD",3.041
"1G_2","yohD",17.514
"1G_1","yojI",3.606
