"population","gene","prop"
"1G_3","dacA",1.908
"1G_3","dacC",1.677
"1G_2","dacC",3.877
"1G_2","dcp",1.395
"1G_2","dcp",5.797
"1G_3","ddpF",1.592
"1G_2","deaD",1.423
"1G_2","degP",1.471
"1G_2","der",1.278
"1G_1","dgoA",1.967
"1G_3","dgoD",2.124
"1G_2","dgoT",3.911
"1G_3","dhaK",1.728
"1G_3","dmsA",2.771
"1G_1","dnaE",3.667
"1G_1","downstream hfq/upstream hflX",9.248
"1G_2","downstream hfq/upstream hflX",1.364
"1G_2","downstream hlyE",2.094
"1G_1","downstream iap",6.689
"1G_1","downstream ymgD",1.581
"1G_2","dppA",1.441
"1G_1","dppC",1.229
"1G_3","dppF",3.146
"1G_3","dsbG",1.538
"1G_1","dxs",93.841
"1G_1","elbB",1.205
"1G_1","elfG",1.783
"1G_1","emrB",1.578
"1G_2","emrB",1.264
"1G_1","emrD",1.435
"1G_3","entE",5.221
"1G_3","entF",2.683
"1G_3","entS",2.519
"1G_3","envC",16.86
"1G_2","envZ",7.343
"1G_3","epd",1.478
"1G_1","eptA",3.611
"1G_3","eutB",1.33
"1G_3","eutE",1.114
"1G_1","eutG",6.859
"1G_2","eutJ",2.059
"1G_1","eutQ",1.584
"1G_3","eutT",1.25
"1G_1","fabR",1.802
"1G_3","fadA",1.165
"1G_1","fadE",9.453
"1G_3","fadK",3.681
"1G_1","fadL",9.19
"1G_2","fadR",2.329
"1G_2","fbaB",1.675
"1G_3","fcl",5.327
"1G_2","fdhF",1.757
"1G_1","fdhF",2.749
"1G_1","fdnG",1.314
"1G_1","fdnI",2.595
"1G_1","fdrA",92.931
"1G_1","feoB",1.111
"1G_1","fepC",2.744
"1G_1","fepG",5.873
"1G_3","fes",3.627
"1G_1","fes",4.865
"1G_2","fhuB",4.558
"1G_3","fhuE",2.292
"1G_3","fhuF",1.018
"1G_3","fimH",3.315
"1G_3","fimH",5.389
"1G_3","fklB",1.097
"1G_3","fldA",4.969
"1G_2","flgJ",1.012
"1G_2","flhA",2.012
"1G_1","flhB",2.508
"1G_3","fliF",1.309
"1G_3","fliF",3.308
"1G_2","fliG",2.138
"1G_1","fliK",6.838
"1G_2","fliM",60.714
"1G_1","fliO",92.56
"1G_3","fliP",1.256
"1G_2","fliP",11.715
"1G_3","fliR",1.266
"1G_1","frdC",5.545
"1G_2","fre",3.266
"1G_2","frlA",6.495
"1G_3","frlB",1.165
"1G_3","frlR",5.263
"1G_1","fruA",1.239
"1G_3","fruA",1.562
"1G_3","fruB",2.708
"1G_2","fruR",3.291
"1G_2","frvB",2.724
"1G_1","fryA",92.565
"1G_1","ftsK",1.964
"1G_3","ftsK",1.258
"1G_3","ftsW",3.529
"1G_3","fucP",2.568
"1G_3","fumA",1.035
"1G_1","fumB",1.38
"1G_3","fumC",1.08
"1G_1","gadW",6.763
"1G_3","galE",1.029
"1G_1","galR",9.517
"1G_3","galS",1.404
"1G_2","galS",1.316
"1G_1","galS",6.49
"1G_3","galS",5.157
"1G_2","galS",2.79
"1G_2","garD",30.853
"1G_2","gatZ",1.236
"1G_1","gatZ",3.34
"1G_2","gatZ",23.909
"1G_1","gcvP",1.689
"1G_1","gcvP",3.454
"1G_1","gfcD",58.08
"1G_3","ghrA",1.288
"1G_2","glcB",1.113
"1G_2","glcB",1.829
"1G_2","glcC",1.069
"1G_3","glcE",25.573
"1G_1","glcF",14.925
"1G_1","glmM",1.261
"1G_1","glmS",9.865
"1G_1","glmU",14.678
"1G_1","glnQ",1.296
"1G_3","glpC",1.316
"1G_3","glpT",1.276
"1G_1","gltB",1.897
"1G_1","gltB",1.207
"1G_3","gltI",1.667
"1G_1","gltP",13.043
"1G_2","gnd",1.099
"1G_3","gor",29.505
"1G_1","gph",1.21
"1G_2","gpt",4.227
"1G_2","groL",2.203
"1G_1","gshB",2.625
"1G_1","gsp",1.956
"1G_3","gspE",4.023
"1G_3","guaB",3.88
"1G_1","gudD",2.597
"1G_2","gyrB",1.442
"1G_1","gyrB",1.069
"1G_3","hcaE",1.342
"1G_2","hcaE",56.101
"1G_1","hda",1.172
"1G_2","hdfR",1.016
"1G_3","hdfR",3.42
"1G_2","hemC",4.844
"1G_2","hflC",2.533
"1G_2","hfq",1.786
"1G_1","hfq",1.732
"1G_2","hfq",1.891
"1G_1","hfq",1.253
"1G_1","hfq",8.252
"1G_3","hfq",13.462
"1G_1","hfq",1.953
"1G_1","hfq",5.671
"1G_2","hfq",3.991
"1G_1","hfq",1.652
"1G_1","hfq",9.692
"1G_2","hfq",1.966
"1G_3","hfq",72.64
"1G_1","hfq",36.224
"1G_1","hfq",9.003
"1G_1","hfq",2.449
"1G_3","hipA",1.244
"1G_1","hofC",1.382
"1G_1","hscB",1.254
"1G_2","hsdR",5.242
"1G_3","hsdS",2.091
"1G_3","hsdS",11.646
"1G_1","hsrA",5.061
"1G_1","hsrA",4.626
"1G_2","hupB",3.346
"1G_1","hyaB",5.648
"1G_2","hyaB",1.19
"1G_2","hyaD",1.605
"1G_2","hycC",1.172
"1G_2","hyfB",1.568
"1G_2","hyfB",1.053
"1G_1","hyfC",2.444
"1G_3","hyi",1.023
"1G_1","hypD",1.604
"1G_1","hyuA",6.732
"1G_2","ilvC",1.604
"1G_2","ilvI",1.926
"1G_3","ilvY",1.826
"1G_1","ilvY",1.391
"1G_3","insI-1",1.515
"1G_3","insJ",1.099
"1G_1","insK",1.858
"1G_3","ispD",2.794
"1G_1","kdsD",6.967
"1G_2","kefC",1.163
"1G_3","kefC",2.467
"1G_2","lacZ",16.799
"1G_1","lacZ",1.328
"1G_3","ldrA",1.667
"1G_1","leuC",1.779
"1G_2","leuE",2.652
"1G_1","leuO",5.072
"1G_2","leuS",1.026
"1G_1","lhr",7.366
"1G_2","livM",4.129
"1G_1","lldD",1.915
"1G_3","lldP",2.708
"1G_3","lldP",1.46
"1G_3","lpd",1.843
"1G_1","lpd",1.005
"1G_1","lptA",61.23
"1G_1","lptB",7.119
"1G_3","lptB",2.975
"1G_3","lptC",1.836
"1G_1","lptC",8.477
"1G_3","lptD",1.143
"1G_3","lptD",17.225
"1G_1","lptD",12.992
"1G_2","lptE",5.257
"1G_1","lptG",1.391
"1G_3","lptG",3.532
"1G_3","lptG",1.473
"1G_2","lptG",11.817
"1G_2","lpxD",10.872
"1G_2","lpxD",1.884
"1G_3","lpxD",3.571
"1G_2","lpxM",10.357
"1G_2","lsrK",1.163
"1G_1","lysC",11.096
"1G_3","lyxK",12.757
"1G_1","macB",5.989
"1G_2","malE",1.184
"1G_2","malE",5.263
"1G_2","malE",60.021
"1G_2","malK",4.89
"1G_3","malK",1.02
"1G_2","malK",1.075
"1G_1","malK",92.784
"1G_2","malK",7.901
"1G_1","malK",6.399
"1G_2","malK",2.567
"1G_3","malK",2.203
"1G_2","malK",2.27
"1G_2","malT",5.051
"1G_2","malT",1.318
"1G_2","malT",1.735
"1G_3","malT",1.937
"1G_2","malT",1.188
"1G_3","malT",68.584
"1G_3","malT",13.022
"1G_2","malT",4.183
"1G_2","malT",1.124
"1G_3","malZ",1.205
"1G_2","manA",5.109
"1G_3","manX",1.22
"1G_1","marC",3.967
"1G_2","mazE",1.22
"1G_2","mdaB",1.007
"1G_2","mdtD",3.393
"1G_1","mdtF",58.718
"1G_1","mdtG",3.626
"1G_3","mdtN",7.991
"1G_3","mdtN",3.091
"1G_3","mdtP",3.483
"1G_2","melB",2.605
"1G_1","mepA",6.904
"1G_1","metB",1.506
"1G_1","metC",2.177
"1G_1","metH",1.745
"1G_2","metU tRNA",3.139
"1G_1","mfd",1.682
"1G_3","mhpC",2.579
"1G_1","mltA",1.012
"1G_1","mmuM",5.882
"1G_3","mnmA",3.148
"1G_3","mnmC",2.483
"1G_1","mntR",7.56
"1G_1","moaB",2.538
"1G_1","moaE",1.896
"1G_2","modB",1.553
"1G_1","modE",12.931
"1G_1","mpl",3.777
"1G_2","mppA",1.105
"1G_2","mqo",4.297
"1G_3","msbA",3.245
"1G_2","mscM",90.202
"1G_1","mtlR",6.732
"1G_2","mug",1.565
"1G_2","mukB",59.076
"1G_2","murD",3.358
"1G_1","murI",1.759
"1G_1","mutY",4.394
"1G_3","nadA",1.002
"1G_1","nadR",1.595
"1G_3","nagA",1.319
"1G_3","nagA",2.994
"1G_1","nagE",5.04
"1G_3","nanE",1.558
"1G_3","napA",1.081
"1G_2","napD",2.044
"1G_2","napG",5.556
"1G_1","narH",4.069
"1G_1","narV",6.742
"1G_2","narV",1.502
"1G_3","narX",1.535
"1G_1","narZ",1.319
"1G_3","ndh",1.048
"1G_1","ndk",7.563
"1G_2","nemA",4.938
"1G_3","nfuA",1.033
"1G_1","nhaR",1.633
"1G_3","nikB",1.659
"1G_1","ninE",2.219
"1G_2","nrdA",2.346
"1G_1","nrdH",2.265
"1G_3","nrfE",12.654
"1G_1","nrfE",3.753
"1G_3","nudF",2.977
"1G_3","nuoB",2.287
"1G_3","nuoG",1.592
"1G_1","nuoN",3.768
"1G_2","nupC",3.827
"1G_3","nusG",1.684
"1G_1","obgE",1.575
"1G_1","ompG",1.182
"1G_1","opgC",93.167
"1G_3","opgG",13.514
"1G_2","opgG",1.498
"1G_3","opgG",2.245
"1G_3","opgH",15.034
"1G_2","opgH",4.593
"1G_1","opgH",6.847
"1G_3","opgH",27.295
"1G_1","opgH",10.124
"1G_3","opgH",1.914
"1G_3","opgH",2.703
"1G_3","opgH",4.535
"1G_2","opgH",5.243
"1G_1","opgH",59.489
"1G_1","opgH",2.115
"1G_3","opgH",11.53
"1G_3","opgH",3.31
"1G_3","opgH",1.432
"1G_1","osmF",3.93
"1G_1","oxc",7.023
"1G_3","paaC",14.653
"1G_3","paaI",1.624
"1G_1","paaJ",4.437
"1G_1","paaK",2.569
"1G_1","paaX",1.915
"1G_3","pabC",2.435
"1G_3","pagP",5.109
"1G_1","panC",1.847
"1G_3","parC",4.027
"1G_3","patA",3.829
"1G_3","patA",1.316
"1G_1","pepD",6.283
"1G_3","pepN",1.225
"1G_1","pepT",1.176
"1G_2","pfkA",1.344
"1G_3","pfkA",5.083
"1G_3","pfkA",1.201
"1G_2","pflD",1.043
"1G_3","pgi",2.448
"1G_3","pgi",2.157
"1G_3","pgi",1.014
"1G_3","pgi",15.464
"1G_3","pgi",1.51
"1G_1","pgi",1.422
"1G_3","pgi",6.093
"1G_1","pgi",1.194
"1G_2","pgi",45.584
"1G_3","pgi",6.549
"1G_3","pgi",1.022
"1G_3","pgi",2.09
"1G_3","pgi",3.421
"1G_3","pgi",2.213
"1G_3","pgi",1.538
"1G_3","pgi",2.098
"1G_3","pgi",2.471
"1G_1","pgi",1.043
"1G_3","pgi",7.939
"1G_3","pgi",1.647
"1G_3","pgpA",1.263
"1G_2","pgsA",1.571
"1G_3","phnD",1.349
"1G_2","phnG",1.136
"1G_2","phnJ",1.034
"1G_3","phnK",2.128
"1G_2","phnK",1.103
"1G_1","phnM",2.852
"1G_2","phnM",2.723
"1G_2","phnO",1.175
"1G_3","pinE",14.316
"1G_1","pntA",9.189
"1G_1","potE",1.131
"1G_1","ppa",8.112
"1G_3","ppiD",1.505
"1G_3","pps",1.781
"1G_3","prc",1.474
"1G_1","prfC",1.201
"1G_1","prmA",1.508
"1G_3","prmC",16.766
"1G_2","proB",1.63
"1G_3","proQ",29.211
"1G_3","proQ",3.104
"1G_2","proQ",1.525
"1G_3","proQ",1.931
"1G_3","proQ",11.258
"1G_3","proS",1.815
"1G_3","pta",1.071
"1G_3","ptrA",2.586
"1G_1","ptrA",1.301
"1G_2","ptsI",2.081
"1G_3","ptsI",1.597
"1G_2","ptsP",2.782
"1G_1","ptsP",1.24
"1G_1","purK",9.811
"1G_3","purL",14.34
"1G_2","purP",1.596
"1G_2","purR",3.587
"1G_1","purT",3.025
"1G_3","purU",2.022
"1G_2","putA",1.149
"1G_1","putA",2.76
"1G_3","putP",1.089
"1G_1","puuC",93.418
"1G_3","puuC",4.404
"1G_1","puuE",1.931
"1G_1","pykF",1.046
"1G_1","pyrH",3.544
"1G_3","pyrI",1.157
"1G_2","qorB",1.351
"1G_1","qseE",4.147
"1G_1","qseE",1.902
"1G_2","queD",1.73
"1G_1","rapA",1.314
"1G_1","rarD",1.023
"1G_1","ravA",7.025
"1G_3","rbsA",2.316
"1G_1","rbsA",1.333
"1G_3","rbsR",2.544
"1G_3","rdgC",1.592
"1G_2","recB",1.185
"1G_2","recB",2.49
"1G_3","recE",1.443
"1G_1","recF",7.432
"1G_2","recG",2.315
"1G_1","recO",1.188
"1G_1","recX",1.125
"1G_2","recX",1.322
"1G_1","rfaD",2.187
"1G_1","rfaZ",3.435
"1G_2","rffD",2.857
"1G_1","rho",7.742
"1G_2","rho",2.706
"1G_1","rho",90.532
"1G_3","rho",91.938
"1G_3","rho",3.274
"1G_1","rhsC",7.143
"1G_1","rhtA",7.636
"1G_3","rhtB",13.077
"1G_3","ribD",3.084
"1G_1","rihA",2.496
"1G_3","rlmL",3.837
"1G_2","rlmL",2.136
"1G_2","rluF",1.333
"1G_1","rna",4.836
"1G_3","rnc",3.665
"1G_1","rne",2.099
"1G_1","rnpA",3.271
"1G_3","rnr",1.016
"1G_3","rpmF",1.027
"1G_1","rpmH",6.462
"1G_3","rpoA",1.669
"1G_1","rpoB",1.036
"1G_3","rpoC",2.722
"1G_2","rpoC",4.315
"1G_3","rpoE",1.276
"1G_3","rpoE",9.901
"1G_2","rpoS",8.076
"1G_2","rpoS",4.076
"1G_3","rpoZ",3.077
"1G_3","rpsA",3.061
"1G_2","rsd",1.099
"1G_2","rsmC",58.779
"1G_3","rsmH",1.042
"1G_3","rstB",6.824
"1G_1","rsxD",1.061
"1G_2","rtn",5.809
"1G_1","rutG",1.754
"1G_3","sad",2.093
"1G_1","sanA",4.954
"1G_1","sbcC",1.568
"1G_3","sbcC",26.484
"1G_1","scpA",1.618
"1G_1","scpC",2.167
"1G_2","sdaB",2.92
"1G_3","serA",1.17
"1G_2","serB",1.473
"1G_1","sfmD",6.595
"1G_1","sfsA",1.917
"1G_2","sgcQ",1.496
"1G_3","sgrR",2.037
"1G_2","sgrR",3.121
"1G_1","shiA",12.255
"1G_3","sieB",2.476
"1G_1","slt",1.106
"1G_2","slt",1.761
"1G_1","slt",10.264
"1G_3","speA",66.513
"1G_1","speC",14.916
"1G_1","spoT",1.389
"1G_3","spr",3.154
"1G_2","spr",5.047
"1G_1","srlR",2.008
"1G_1","sseB",2.301
"1G_2","sstT",1.626
"1G_1","ssuC",1.737
"1G_1","stfR",1.995
"1G_1","sucB",1.226
"1G_2","sucC",2.473
"1G_2","sufB",1.553
"1G_1","sufC",6.588
"1G_1","sugE",1.757
"1G_3","suhB",2.453
"1G_1","symE",2.627
"1G_1","tar",1.288
"1G_3","tas",3.016
"1G_3","tdcC",1.463
"1G_2","tdcR",1.468
"1G_3","tktA",2.756
"1G_3","tktB",1.129
"1G_1","tmcA",1.669
"1G_3","tolA",15.909
"1G_3","tolA",5.249
"1G_1","torA",7.078
"1G_2","torS",4.746
"1G_1","torS",1.903
"1G_2","torT",2.252
"1G_3","tppB",1.179
"1G_1","treR",1.176
"1G_3","trpC",2.611
"1G_2","trpD",1.099
"1G_2","trpE",3.49
"1G_3","tsf",12.86
"1G_1","tsgA",11.242
"1G_1","ttcA",1.52
"1G_3","tufA",1.488
"1G_1","tynA",8.915
"1G_2","typA",1.639
"1G_2","tyrP",56.926
"1G_1","tyrR",2.359
"1G_2","udp",3.814
"1G_2","ugpC",6.371
"1G_3","ugpE",1.689
"1G_2","uidC",4.932
"1G_2","ulaE",1.884
"1G_1","upp",2.936
"1G_2","upstream appY",1.453
"1G_3","upstream appY",1.804
"1G_1","upstream araD",5.479
"1G_3","upstream deoC",3.596
"1G_1","upstream dnaG",99.283
"1G_3","upstream essD",8.039
"1G_1","upstream fimA",1.848
"1G_1","upstream fimA",1.374
"1G_3","upstream gltA/sdhC",1.136
"1G_2","upstream hns",1.254
"1G_3","upstream intA",1.217
"1G_3","upstream mdh/argR",12.411
"1G_1","upstream mglB",56.866
"1G_1","upstream mglB",91.52
"1G_2","upstream mglB",94.411
"1G_3","upstream mglB",93.548
"1G_2","upstream mglB",3.402
"1G_1","upstream mog",6.165
"1G_2","upstream mrcB",1.442
"1G_3","upstream pfkB",4.035
"1G_3","upstream phnF",12.405
"1G_3","upstream phnF",2.864
"1G_2","upstream ppiC",1.641
"1G_2","upstream rlmA",2.475
"1G_2","upstream rlmA",3.257
"1G_2","upstream rlmA",1.099
"1G_1","upstream thrS",1.905
"1G_1","upstream thrS",2.147
"1G_2","upstream yafY",1.347
"1G_2","upstream yfaQ",3.257
"1G_2","upstream ygcB",1.256
"1G_2","upstream yiiE",1.139
"1G_1","upstream yiiE",5.475
"1G_3","upstream yjbD",1.544
"1G_3","upstream yjcB/yjcC",17.318
"1G_3","upstream yjfZ",1.411
"1G_3","upstream ykgR",2.074
"1G_3","upstream ypjA",3.397
"1G_3","upstream ypjA",1.946
"1G_1","upstream zur/dusA",1.038
"1G_2","ushA",1.08
"1G_2","ushA",54.839
"1G_3","uspA",5.357
"1G_3","uvrC",1.147
"1G_3","uvrD",27.157
"1G_3","uxaA",2.743
"1G_2","valX tRNA",1.926
"1G_1","wcaA",1.195
"1G_1","wcaD",1.381
"1G_1","wcaJ",92.887
"1G_1","wcaK",1.096
"1G_1","wza",6.375
"1G_2","wzc",1.18
"1G_2","wzc",57.905
"1G_3","wzxC",3.373
"1G_1","wzzE",2.044
"1G_2","xanP",2.599
"1G_3","xanP",2.003
"1G_1","xdhD",2.815
"1G_1","xylB",1.844
"1G_3","yaaJ",3.442
"1G_2","yacC",1.574
"1G_1","yadB",5.546
"1G_2","yadI",1.778
"1G_2","yadK",4.278
"1G_1","yafC",1.451
"1G_2","yafV",2.698
"1G_2","yagK",1.944
"1G_3","yaiW",2.586
"1G_1","yaiY",1.5
"1G_3","ybaE",2.595
"1G_3","ybaL",1.796
"1G_3","ybaL",23.651
"1G_3","ybbN",1.541
"1G_1","ybbN",7.375
"1G_1","ybbY",3.011
"1G_1","ybcH",1.282
"1G_3","ybcK",1.275
"1G_1","ybcK",1.205
"1G_1","ybdF",1.239
"1G_3","ybdH",3.326
"1G_3","ybdH",1.531
"1G_1","ybdL",14.111
"1G_1","ybdM",1.119
"1G_2","ybdN",1.051
"1G_3","ybeQ",2.203
"1G_2","ybeR",1.248
"1G_1","ybgD",1.901
"1G_2","ybgK",1.976
"1G_2","ybgQ",4.95
"1G_3","ybhF",88.542
"1G_1","ybhJ",14.082
"1G_2","ybhJ",1.441
"1G_2","ybhM",1.184
"1G_3","ybhO",2.153
"1G_2","ybhR",4.249
"1G_1","ybhS",2.011
"1G_3","ybiC",1.806
"1G_3","ybiC",72.443
"1G_2","ybiO",3.442
"1G_3","ybiP",2.864
"1G_1","ybiR",2.729
"1G_2","ybjL",2.814
"1G_3","ybjT",1.865
"1G_3","ycaK",1.533
"1G_3","yciM",22.418
"1G_2","yciM",1.077
"1G_3","yciM",1.794
"1G_2","ycjF",1.198
"1G_2","ycjT",1.616
"1G_2","ycjT",1.389
"1G_2","ycjT",4.463
"1G_1","ycjU",5.374
"1G_3","ycjU",1.453
"1G_2","ydaN",15.041
"1G_1","ydbD",1.208
"1G_2","ydbH",1.808
"1G_1","ydbK",1.592
"1G_2","ydcI",1.389
"1G_3","ydcI",1.237
"1G_1","ydcP",69.345
"1G_2","ydcS",3.795
"1G_3","ydcT",1.587
"1G_2","ydcT",1.097
"1G_1","ydcY",3.633
"1G_1","yddB",5.455
"1G_1","ydeS",11.222
"1G_2","ydhC",11.457
"1G_2","ydhI",1.305
"1G_2","ydhK",2.513
"1G_1","ydhP",6.551
"1G_1","ydhS",1.345
"1G_1","ydhV",4.219
"1G_3","ydiS",1.977
"1G_1","yeaC",15.273
"1G_3","yeaH",2.474
"1G_1","yeaH",1.261
"1G_2","yeaJ",3.905
"1G_1","yeaK",13.689
"1G_2","yebT",2.423
"1G_1","yedK",58.845
"1G_2","yedQ",1.019
"1G_1","yedV",6.458
"1G_3","yeeA",2.507
"1G_1","yeeE",9.213
"1G_1","yeeY",6.636
"1G_3","yegX",1.013
"1G_1","yegX",1.619
"1G_1","yehI",1.043
"1G_2","yehI",1.538
"1G_1","yehL",5.505
"1G_3","yejK",2.632
"1G_2","yfaY",1.121
"1G_2","yfaY",1.077
"1G_1","yfbS",95.318
"1G_2","yfbU",1.445
"1G_3","yfcP",2.02
"1G_3","yfdX",13.533
"1G_1","yfeO",6.745
"1G_3","yfeO",1.338
"1G_3","yfeX",12.75
"1G_3","yfgD",1.389
"1G_1","yfgF",1.993
"1G_1","yfhM",5.902
"1G_2","yfhM",1.093
"1G_3","yfiM",4.389
"1G_3","yfjL",1.59
"1G_1","yfjQ",1.002
"1G_1","yfjR",1.212
"1G_1","yfjT",58.865
"1G_3","yfjW",1.598
"1G_3","yfjX",2.952
"1G_1","yfjY",5.199
"1G_1","yfjZ",89.771
"1G_1","ygcO",2.644
"1G_2","ygcW",1.282
"1G_1","ygdH",16.052
"1G_3","ygdL",2.439
"1G_3","ygeA",15.13
"1G_1","ygeH",1.274
"1G_1","ygeX",1.359
"1G_2","ygfK",1.012
"1G_2","ygfK",1.487
"1G_2","ygfK",2.112
"1G_3","ygfM",1.961
"1G_1","ygfT",1.291
"1G_3","yggE",1.758
"1G_3","yggG",2.376
"1G_1","yggN",10.097
"1G_3","yghJ",3.114
"1G_2","ygiS",1.031
"1G_3","ygiS",1.602
"1G_1","ygiT",1.718
"1G_2","ygjD",2.228
"1G_3","ygjH",1.103
"1G_2","yhaK",1.113
"1G_1","yhaO",1.375
"1G_2","yhbE",1.329
"1G_1","yhdH",1.101
"1G_1","yhdV",1.968
"1G_1","yheS",1.571
"1G_2","yheS",1.136
"1G_1","yhfT",2.591
"1G_2","yhgF",3.23
"1G_3","yhgF",2.413
"1G_1","yhhH",1.36
"1G_3","yhhZ",1.358
"1G_2","yhiM",4.85
"1G_3","yhiQ",1.319
"1G_1","yhjA",1.043
"1G_2","yhjC",1.284
"1G_3","yhjD",1.78
"1G_2","yhjD",3.856
"1G_2","yhjG",3.673
"1G_3","yhjK",1.901
"1G_3","yiaB",1.773
"1G_2","yiaL",1.793
"1G_1","yiaO",2.599
"1G_3","yiaR",5.38
"1G_2","yibD",3.412
"1G_1","yicG",1.908
"1G_3","yicH",1.171
"1G_2","yicL",2.661
"1G_2","yidA",2.857
"1G_1","yidC",2.211
"1G_2","yidH",1.114
"1G_1","yieH",1.178
"1G_1","yieL",1.629
"1G_3","yifB",1.529
"1G_3","yifB",3.366
"1G_3","yigA",1.858
"1G_2","yigZ",4.291
"1G_3","yihP",1.46
"1G_3","yihT",1.302
"1G_2","yihV",1.205
"1G_3","yijP",13.976
"1G_3","yijP",2.62
"1G_1","yjaB",8.892
"1G_2","yjaG",5.445
"1G_2","yjbH",3.728
"1G_2","yjcD",1.028
"1G_2","yjcE",3.989
"1G_2","yjcZ",1.002
"1G_2","yjdA",1.53
"1G_3","yjdK",1.558
"1G_2","yjdL",1.938
"1G_3","yjdP",17.411
"1G_3","yjeF",1.786
"1G_1","yjeH",1.617
"1G_1","yjeM",1.648
"1G_2","yjeP",3.639
"1G_2","yjfF",2.281
"1G_2","yjfO",4.343
"1G_3","yjgL",2.117
"1G_1","yjgN",3.416
"1G_1","yjgR",4.522
"1G_3","yjhF",23.102
"1G_2","yjhH",1.495
"1G_1","yjhI",6.496
"1G_2","yjjI",1.408
"1G_2","yjjN",3.402
"1G_1","yjjQ",4.545
"1G_1","yliJ",3.077
"1G_3","ymgF",71.831
"1G_1","ynbD",6.981
"1G_2","yneK",1.913
"1G_1","yniA",1.034
"1G_2","ynjA",2.574
"1G_2","ynjF",1.667
"1G_1","yoaA",1.724
"1G_3","yoaA",2.835
"1G_3","yoaA",1.496
"1G_2","yobF",1.1
"1G_3","yobF",2.74
"1G_2","yohD",4.449
"1G_2","yohD",2.83
"1G_1","yojI",2.066
"1G_2","ypdA",1.372
"1G_3","ypdF",2.778
"1G_1","ypfG",2.062
"1G_1","yphC",1.231
"1G_3","yphG",1.6
"1G_3","yphG",1.934
"1G_3","yphH",5.37
"1G_2","yqaB",6.872
"1G_3","yqcA",1.193
"1G_1","yqeC",6.092
"1G_1","yqeG",6.133
"1G_2","yraI",3.189
"1G_3","yrbD",1.636
"1G_1","yrbL",1.101
"1G_1","ysgA",1.168
"1G_3","ytfN",3.297
"1G_1","ytfN",7.106
"1G_1","ytfR",2.809
"1G_2","ytfR",2.027
"1G_2","znuC",1.167
"1G_3","znuC",1.762
"1G_1","zraS",4.121
