"population","gene","prop"
"B2","PA1401440","0.082"
"B1","PA1401460","2.00%"
"B2","PA1401480","0.019"
"B2","PA1401690","1"
"B1","PA1402220","1.20%"
"B2","PA1402220","0.018"
"B2","PA1402220","0.018"
"B2","PA1402220","0.018"
"B2","PA1402220","0.018"
"B2","PA1402220","0.018"
"B2","PA1402220","0.018"
"B2","PA1402220","0.018"
"B2","PA1402220","0.014"
"B2","PA1402220","0.018"
"B2","PA1402220","0.026"
"B2","PA1402220","0.022"
"B2","PA1402220","0.02"
"B2","PA1402220","0.025"
"B2","PA1402220","0.025"
"B2","PA1402220","0.025"
"B2","PA1402220","0.024"
"B2","PA1402220","0.024"
"B2","PA1402220","0.023"
"B2","PA1402220","0.023"
"B2","PA1402220","0.023"
"B2","PA1402220","0.022"
"B2","PA1402220","0.02"
"B2","PA1402220","0.025"
"B2","PA1402220","0.025"
"B2","PA1402220","0.025"
"B2","PA1402290","0.02"
"B2","PA1402290","0.029"
"B2","PA1402290","0.02"
"B2","PA1402290","0.029"
"B2","PA1402290","0.02"
"B2","PA1402530","0.294"
"B2","PA1402530","0.294"
"B2","PA1402530","0.294"
"B2","PA1402530","0.294"
"B1","PA1402560","2.60%"
"B2","PA1402680","0.012"
"B1","PA1402990","70.50%"
"B1","PA1403000","16.10%"
"B2","PA1403070","0.046"
"B2","PA1403070","0.046"
"B2","PA1403070","0.046"
"B2","PA1403070","0.046"
"B2","PA1403090","0.012"
"B2","PA1403090","0.012"
"B2","PA1403090","0.012"
"B2","PA1403090","0.012"
"B2","PA1403090","0.012"
"B2","PA1403090","0.012"
"B2","PA1403090","0.011"
"B2","PA1403090","0.012"
"B2","PA1403090","0.011"
"B2","PA1403090","0.012"
"B2","PA1403130","0.008"
"B2","PA1403130","0.1"
"B2","PA1403160","0.023"
"B2","PA1403270","0.008"
"B1","PA1403300","17.00%"
"B1","PA1403300","17.30%"
"B1","PA1403300","41.50%"
"B2","PA1403310","0.017"
"B2","PA1403550","0.017"
"B2","PA1403550","0.016"
"B2","PA1403550","0.018"
"B2","PA1403550","0.014"
"B2","PA1403550","0.017"
"B2","PA1403550","0.018"
"B2","PA1403550","0.017"
"B2","PA1403550","0.016"
"B2","PA1403550","0.018"
"B2","PA1403550","0.017"
"B2","PA1403550","0.018"
"B2","PA1403550","0.016"
"B2","PA1403730","0.016"
"B2","PA1403730","0.016"
"B2","PA1403730","0.016"
"B2","PA1403730","0.016"
"B2","PA1403730","0.016"
"B2","PA1403730","0.015"
"B2","PA1403730","0.016"
"B2","PA1403730","0.016"
"B2","PA1403730","0.016"
"B2","PA1403730","0.016"
"B2","PA1404000","0.02"
"B2","PA1404000","0.019"
"B2","PA1404000","0.019"
"B2","PA1404000","0.019"
"B2","PA1404000","0.019"
"B2","PA1404000","0.019"
"B2","PA1404000","0.019"
"B2","PA1404000","0.087"
"B1","PA1404050","71.90%"
"B2","PA1404060","0.031"
"B2","PA1404150","0.022"
"B2","PA1404150","0.022"
"B2","PA1404150","0.023"
"B2","PA1404290","1"
"B2","PA1404290","1"
"B1","PA1404340","2.60%"
"B2","PA1404370","0.013"
"B2","PA1404370","0.013"
"B2","PA1404520","0.021"
"B2","PA1404860","0.023"
"B2","PA1404860","0.022"
"B2","PA1405110","0.016"
"B1","PA1405450","22.70%"
"B2","PA1405450","1"
"B2","PA1405450","1"
"B2","PA1405450","0.027"
"B1","PA1405500","7.60%"
"B2","PA1405660","0.079"
"B2","PA1405660","0.079"
"B2","PA1405920","0.028"
"B2","PA1406000","0.019"
"B2","PA1406000","0.019"
"B2","PA1406000","0.019"
"B1","PA1406030","74.80%"
"B1","PA1406260","3.00%"
"B1","PA1406270","2.40%"
"B1","PA1406450","69.60%"
"B2","PA1406620","0.032"
"B1","PA1406790","5.50%"
"B1","PA1406960","24.70%"
"B2","PA1407070","0.034"
"B2","PA1407070","0.031"
"B1","PA1407370","2.20%"
"B2","PA1407600","0.05"
"B1","PA1407810","26.00%"
"B2","PA1407850","0.016"
"B2","PA1407890","0.126"
"B2","PA1407890","0.126"
"B2","PA1407890","0.126"
"B2","PA1408120","0.035"
"B2","PA1408120","0.035"
"B2","PA1408120","0.035"
"B2","PA1408120","0.035"
"B2","PA1408240","0.024"
"B2","PA1408240","0.024"
"B2","PA1408240","0.024"
"B2","PA1409380","0.031"
"B2","PA1409380","0.031"
"B2","PA1409380","0.031"
"B2","PA1409610","0.018"
"B2","PA1409610","0.019"
"B2","PA1409610","0.019"
"B2","PA1409610","0.019"
"B2","PA1409680","0.016"
"B2","PA1409680","0.016"
"B2","PA1409680","0.016"
"B1","PA1409850","3.30%"
"B1","PA1410090","2.90%"
"B2","PA1410320","0.025"
"B2","PA1410320","0.022"
"B2","PA1410320","0.024"
"B2","PA1410340","0.039"
"B2","PA1410360","0.146"
"B2","PA1410360","0.146"
"B2","PA1410360","0.146"
"B1","PA1410480","39.80%"
"B2","PA1410770","1"
"B2","PA1410770","0.961"
"B2","PA1410770","0.961"
"B2","PA1410770","0.961"
"B2","PA1410770","0.961"
"B2","PA1410770","0.961"
"B2","PA1410770","0.961"
"B1","PA1410830","24.20%"
"B2","PA1410830","0.047"
"B2","PA1410830","0.047"
"B2","PA1410870","0.205"
"B2","PA1410870","0.205"
"B2","PA1410870","0.205"
"B2","PA1410870","0.205"
"B1","PA1410910","67.90%"
"B2","PA1410950","0.016"
"B2","PA1410950","0.017"
"B1","PA1411120","0.90%"
"B2","PA1411290","1"
"B2","PA1411310","0.093"
"B2","PA1411310","0.093"
"B2","PA1411580","0.042"
"B2","PA1411580","0.042"
"B1","PA1411630","14.00%"
"B2","PA1411630","0.119"
"B2","PA1411630","0.028"
"B2","PA1411630","0.119"
"B2","PA1411630","0.119"
"B1","PA1411650","100%"
"B2","PA1411830","0.023"
"B2","PA1411830","0.022"
"B2","PA1411830","0.023"
"B2","PA1411830","0.022"
"B2","PA1411830","0.023"
"B2","PA1411830","0.022"
"B2","PA1411830","0.023"
"B2","PA1411830","0.022"
"B2","PA1411900","0.04"
"B2","PA1411900","0.04"
"B2","PA1411900","0.04"
"B2","PA1411960","0.02"
"B2","PA1411990","0.017"
"B1","PA1412560","1.30%"
"B2","PA1412630","1"
"B2","PA1412630","1"
"B1","PA1412920","8.30%"
"B1","PA1412920","1.40%"
"B2","PA1412990","0.047"
"B1","PA1413050","1.20%"
"B1","PA1413150","34.50%"
"B2","PA1413150","0.025"
"B2","PA1413150","0.018"
"B2","PA1413530","0.427"
"B2","PA1413530","0.427"
"B2","PA1413530","0.427"
"B2","PA1413530","0.427"
"B2","PA1413660","0.014"
"B2","PA1413660","0.015"
"B2","PA1413660","0.015"
"B2","PA1413660","0.016"
"B2","PA1413660","0.015"
"B2","PA1413660","0.015"
"B2","PA1413660","0.015"
"B2","PA1413680","0.014"
"B2","PA1413920","0.024"
"B1","PA1414020","3.10%"
"B1","PA1414170","2.70%"
"B2","PA1414360","0.068"
"B1","PA1414420","1.80%"
"B2","PA1414420","0.05"
"B2","PA1415160","0.019"
"B2","PA1415160","0.019"
"B2","PA1415160","0.018"
"B2","PA1415160","0.019"
"B2","PA1415160","0.02"
"B2","PA1415160","0.021"
"B2","PA1415430","0.022"
"B2","PA1415430","0.021"
"B1","PA1415580","1.60%"
"B2","PA1415580","0.035"
"B2","PA1415580","0.035"
"B2","PA1415580","0.035"
"B2","PA1415700","0.045"
"B2","PA1415780","0.043"
"B2","PA1415780","0.043"
"B2","PA1415790","0.033"
"B2","PA1415830","0.022"
"B1","PA1415860","2.70%"
"B2","PA1415920","1"
"B2","PA1416130","0.036"
"B2","PA1416180","0.023"
"B2","PA1416180","0.023"
"B1","PA1416280","29.10%"
"B2","PA1416660","0.04"
"B2","PA1416680","0.013"
"B1","PA1416800","100%"
"B2","PA1416820","1"
"B2","PA1417580","0.134"
"B1","PA1417690","3.20%"
"B2","PA1417820","0.018"
"B2","PA1417820","0.019"
"B2","PA1417820","0.018"
"B2","PA1417820","0.018"
"B2","PA1417820","0.019"
"B2","PA1417820","0.018"
"B2","PA1417820","0.018"
"B2","PA1417820","0.019"
"B2","PA1417820","0.018"
"B2","PA1418150","1"
"B2","PA1418150","0.363"
"B2","PA1418150","0.363"
"B2","PA1418150","0.363"
"B2","PA1418150","0.363"
"B1","PA1418250","2.70%"
"B1","PA1418250","2.70%"
"B2","PA1418360","0.026"
"B2","PA1418360","0.026"
"B2","PA1418850","0.03"
"B1","PA1418860","36.50%"
"B2","PA1419150","0.036"
"B2","PA1419150","0.036"
"B2","PA1419150","0.036"
"B2","PA1419150","0.036"
"B2","PA1419150","0.036"
"B2","PA1419150","0.036"
"B1","PA1419190","9.70%"
"B1","PA1419310","70.50%"
"B2","PA1419320","0.266"
"B2","PA1419320","0.266"
"B2","PA1419320","0.266"
"B2","PA1419340","0.038"
"B2","PA1419340","0.033"
"B2","PA1419340","0.035"
"B1","PA1419450","76.80%"
"B2","PA1419450","0.032"
"B2","PA1419670","0.117"
"B2","PA1419670","0.117"
"B2","PA1419850","0.522"
"B2","PA1419850","0.522"
"B2","PA1419850","0.522"
"B2","PA1419850","0.522"
"B2","PA1419940","0.106"
"B2","PA1419940","0.106"
"B2","PA1419940","0.106"
"B2","PA1419940","0.106"
"B1","PA1420130","2.80%"
"B2","PA1420780","0.187"
"B2","PA1420780","0.187"
"B2","PA1420780","0.187"
"B2","PA1420780","0.187"
"B2","PA1420780","0.187"
"B2","PA1420820","0.023"
"B2","PA1420980","0.021"
"B2","PA1420980","0.021"
"B2","PA1420980","0.021"
"B2","PA1420980","0.021"
"B2","PA1420980","0.02"
"B1","PA1421020","17.70%"
"B2","PA1421020","0.051"
"B2","PA1421020","0.051"
"B2","PA1421060","0.072"
"B2","PA1421060","0.072"
"B2","PA1421060","0.072"
"B2","PA1421175","0.043"
"B2","PA1421175","0.048"
"B2","PA1421175","0.043"
"B2","PA1421175","0.048"
"B2","PA1421175","0.048"
"B2","PA1421300","0.03"
"B2","PA1421300","0.03"
"B2","PA1421300","0.03"
"B2","PA1421300","0.029"
"B2","PA1421300","0.03"
"B2","PA1421490","0.204"
"B2","PA1421490","0.204"
"B2","PA1421490","0.204"
"B2","PA1421650","0.067"
"B2","PA1421690","1"
"B2","PA1421690","0.076"
"B2","PA1421700","0.027"
"B2","PA1421700","0.025"
"B2","PA1421700","0.027"
"B2","PA1421700","0.025"
"B2","PA1421700","0.027"
"B2","PA1421700","0.027"
"B2","PA1421930","0.021"
"B2","PA1421960","0.015"
"B2","PA1422120","0.016"
"B1","PA1422310","8.90%"
"B2","PA1422370","0.022"
"B1","PA1422480","7.00%"
"B1","PA1423670","63.50%"
"B2","PA1423670","0.428"
"B2","PA1423670","0.428"
"B2","PA1423670","0.428"
"B2","PA1423670","0.428"
"B2","PA1423700","0.134"
"B2","PA1423700","0.134"
"B2","PA1423700","0.134"
"B2","PA1424230","0.017"
"B2","PA1424230","0.017"
"B2","PA1424230","0.021"
"B2","PA1424230","0.018"
"B2","PA1424230","0.018"
"B2","PA1424230","0.018"
"B1","PA1424300","3.50%"
"B2","PA1424360","0.387"
"B2","PA1424360","0.387"
"B2","PA1424360","0.387"
"B2","PA1424360","0.387"
"B2","PA1424390","0.044"
"B2","PA1424390","0.045"
"B2","PA1424390","0.047"
"B2","PA1424390","0.047"
"B2","PA1424390","0.044"
"B2","PA1424390","0.045"
"B2","PA1424390","0.047"
"B2","PA1424390","0.047"
"B2","PA1424590","0.023"
"B2","PA1424600","1"
"B2","PA1424600","0.049"
"B2","PA1424610","0.019"
"B2","PA1424610","0.02"
"B2","PA1424610","0.02"
"B2","PA1424610","0.021"
"B2","PA1424665","1"
"B2","PA1424665","1"
"B2","PA1424665","1"
"B2","PA1424810","0.043"
"B2","PA1424810","0.043"
"B2","PA1424810","0.043"
"B2","PA1424960","0.027"
"B2","PA1424960","0.027"
"B2","PA1424960","0.027"
"B2","PA1425250","0.038"
"B2","PA1425480","0.052"
"B2","PA1425480","0.052"
"B2","PA1425800","0.228"
"B2","PA1425800","0.02"
"B2","PA1425800","0.228"
"B2","PA1425800","0.228"
"B2","PA1425990","0.026"
"B2","PA1426070","0.011"
"B2","PA1426560","0.172"
"B2","PA1426560","0.172"
"B2","PA1426560","0.172"
"B2","PA1426570","0.04"
"B2","PA1426600","1"
"B2","PA1426640","0.538"
"B2","PA1426640","0.538"
"B2","PA1426640","0.538"
"B2","PA1426640","0.538"
"B2","PA1426920","1"
"B2","PA1426920","1"
"B2","PA1426920","1"
"B2","PA1426930","0.034"
"B2","PA1426930","0.035"
"B2","PA1426930","0.035"
"B2","PA1427050","0.068"
"B2","PA1427350","0.173"
"B2","PA1427350","0.173"
"B2","PA1427590","0.043"
"B2","PA1427590","0.043"
"B2","PA1427590","0.043"
"B2","PA1427680","0.039"
"B2","PA1427680","0.039"
"B2","PA1427680","0.039"
"B2","PA1427755","1"
"B2","PA1427755","1"
"B1","PA1428080","6.60%"
"B1","PA1428080","6.60%"
"B1","PA1428100","15.80%"
"B1","PA1428110","27.20%"
"B2","PA1428280","0.05"
"B2","PA1428290","0.016"
"B1","PA1428790","70.50%"
"B2","PA1428810","0.063"
"B2","PA1428820","0.012"
"B2","PA1428820","0.036"
"B2","PA1428820","0.036"
"B2","PA1428820","0.036"
"B2","PA1428880","0.109"
"B2","PA1428880","0.109"
"B2","PA1428895","0.032"
"B2","PA1428920","0.042"
"B2","PA1428920","0.042"
"B2","PA1428920","0.06"
"B2","PA1428920","0.042"
"B2","PA1428920","0.042"
"B2","PA1428920","0.042"
"B1","PA1428960","1.50%"
"B2","PA1429010","0.054"
"B2","PA1429010","0.054"
"B2","PA1429010","0.054"
"B2","PA1429010","0.054"
"B2","PA1429130","0.053"
"B1","PA1429240","45.20%"
"B1","PA1429260","67.50%"
"B2","PA1429270","0.016"
"B2","PA1429270","0.016"
"B2","PA1429390","1"
"B2","PA1429390","1"
"B2","PA1429400","0.02"
"B2","PA1429400","0.021"
"B2","PA1429400","0.021"
"B2","PA1429400","0.021"
"B2","PA1429400","0.021"
"B2","PA1429440","0.026"
"B2","PA1429440","0.026"
"B2","PA1429440","0.026"
"B2","PA1429620","0.082"
"B1","PA1429690","3.70%"
"B2","PA1429800","0.083"
"B1","PA1429820","36.30%"
"B2","PA1430050","0.046"
"B2","PA1430500","0.048"
"B2","PA1430600","1"
"B2","PA1430600","1"
"B2","PA1430830","0.026"
"B2","PA1430830","0.026"
"B2","PA1430830","0.026"
"B1","PA1430930","2.90%"
"B2","PA1430990","0.018"
"B2","PA1431090","0.036"
"B2","PA1431090","0.036"
"B2","PA1431090","0.036"
"B2","PA1431090","0.035"
"B2","PA1431090","0.035"
"B2","PA1431090","0.034"
"B2","PA1431090","0.034"
"B2","PA1431090","0.034"
"B2","PA1431090","0.036"
"B2","PA1431090","0.036"
"B2","PA1431090","0.036"
"B2","PA1431090","0.035"
"B2","PA1431090","0.035"
"B2","PA1431090","0.034"
"B2","PA1431090","0.034"
"B2","PA1431130","1"
"B1","PA1431230","3.90%"
"B2","PA1431390","0.033"
"B2","PA1431390","0.033"
"B2","PA1431390","0.033"
"B1","PA1431470","65.00%"
"B1","PA1431690","22.80%"
"B2","PA1431700","0.03"
"B2","PA1431700","0.03"
"B1","PA1431730","1.70%"
"B2","PA1431740","0.015"
"B2","PA1431740","0.015"
"B2","PA1431740","0.015"
"B2","PA1431740","0.015"
"B2","PA1431740","0.015"
"B2","PA1431740","0.015"
"B2","PA1431740","0.015"
"B2","PA1431740","0.015"
"B2","PA1431740","0.015"
"B2","PA1431740","0.015"
"B2","PA1431740","0.015"
"B2","PA1431740","0.015"
"B2","PA1431750","1"
"B2","PA1431750","1"
"B2","PA1431750","1"
"B2","PA1431750","1"
"B2","PA1431900","0.013"
"B2","PA1431900","0.013"
"B2","PA1431950","0.033"
"B2","PA1431950","0.033"
"B2","PA1432300","1"
"B2","PA1432600","0.024"
"B2","PA1432600","0.026"
"B2","PA1432600","0.024"
"B2","PA1432790","0.015"
"B2","PA1432790","0.029"
