"population","gene","prop"
"B2","PA1400970","1"
"B1","PA1401100","5.20%"
"B2","PA1401100","0.061"
"B1","PA1401110","1.10%"
"B1","PA1401110","1.30%"
"B2","PA1401160","0.445"
"B2","PA1401160","0.341"
"B2","PA1401160","0.089"
"B2","PA1401160","0.445"
"B2","PA1401160","0.341"
"B2","PA1401160","0.089"
"B2","PA1401160","0.445"
"B2","PA1401160","0.341"
"B2","PA1401160","0.089"
"B2","PA1401160","0.445"
"B2","PA1401160","0.341"
"B2","PA1401160","0.341"
"B1","PA1401460","2.70%"
"B1","PA1401460","2.70%"
"B2","PA1401610","0.01"
"B2","PA1401690","1"
"B2","PA1401870","0.082"
"B1","PA1402150","1.10%"
"B1","PA1402150","1.10%"
"B1","PA1402220","1.50%"
"B1","PA1402220","1.60%"
"B1","PA1402220","1.60%"
"B1","PA1402220","1.60%"
"B1","PA1402220","1.60%"
"B1","PA1402220","1.60%"
"B1","PA1402220","1.60%"
"B1","PA1402220","1.70%"
"B1","PA1402290","2.00%"
"B2","PA1402290","0.043"
"B2","PA1402290","0.05"
"B2","PA1402290","0.043"
"B2","PA1402290","0.043"
"B2","PA1402560","0.021"
"B2","PA1402770","0.016"
"B1","PA1403020","2.10%"
"B2","PA1403070","0.013"
"B1","PA1403130","1.00%"
"B1","PA1403130","1.00%"
"B1","PA1403310","1.20%"
"B2","PA1403320","0.095"
"B1","PA1403390","1.20%"
"B1","PA1403550","1.10%"
"B1","PA1403550","1.10%"
"B1","PA1403550","1.20%"
"B2","PA1404030","0.022"
"B2","PA1404040","0.017"
"B1","PA1404250","2.40%"
"B1","PA1404250","2.50%"
"B2","PA1404270","0.025"
"B2","PA1404290","0.418"
"B2","PA1404290","0.418"
"B2","PA1404610","0.036"
"B1","PA1404660","0.80%"
"B1","PA1404730","1.60%"
"B1","PA1404730","1.60%"
"B1","PA1404730","1.60%"
"B1","PA1404730","1.80%"
"B2","PA1404810","0.014"
"B2","PA1405430","0.041"
"B2","PA1405430","0.041"
"B2","PA1405430","0.041"
"B2","PA1405440","0.02"
"B2","PA1405450","1"
"B2","PA1405450","1"
"B2","PA1405500","0.062"
"B1","PA1405820","1.80%"
"B2","PA1406090","0.075"
"B1","PA1406480","1.10%"
"B1","PA1406710","1.60%"
"B2","PA1407040","0.053"
"B1","PA1407660","1.10%"
"B2","PA1407660","0.035"
"B1","PA1407680","1.50%"
"B2","PA1407850","0.034"
"B1","PA1407930","1.30%"
"B1","PA1408320","1.10%"
"B1","PA1408540","1.00%"
"B2","PA1409195","0.04"
"B2","PA1409660","0.03"
"B2","PA1409660","0.032"
"B2","PA1409660","0.038"
"B2","PA1409680","0.053"
"B2","PA1409680","0.053"
"B2","PA1409680","0.053"
"B2","PA1409680","0.051"
"B2","PA1409680","0.051"
"B2","PA1409680","0.053"
"B2","PA1409680","0.053"
"B2","PA1409680","0.053"
"B2","PA1409680","0.051"
"B2","PA1409680","0.051"
"B2","PA1409680","0.053"
"B2","PA1409710","0.05"
"B1","PA1409770","2.00%"
"B1","PA1409770","2.00%"
"B1","PA1409770","2.00%"
"B1","PA1409820","3.20%"
"B1","PA1409820","3.20%"
"B1","PA1410070","2.10%"
"B1","PA1410070","2.20%"
"B1","PA1410070","2.20%"
"B1","PA1410070","2.30%"
"B1","PA1410070","3.00%"
"B1","PA1410070","3.00%"
"B1","PA1410070","3.10%"
"B2","PA1410090","0.087"
"B2","PA1410090","0.084"
"B1","PA1410210","1.30%"
"B1","PA1410350","3.30%"
"B1","PA1410770","2.80%"
"B2","PA1410770","1"
"B2","PA1410770","0.189"
"B2","PA1410770","0.189"
"B2","PA1410770","0.189"
"B2","PA1410770","0.189"
"B2","PA1410770","0.189"
"B2","PA1410770","0.189"
"B1","PA1410910","1.60%"
"B1","PA1411190","1.00%"
"B1","PA1411230","2.60%"
"B1","PA1411230","2.60%"
"B2","PA1411290","1"
"B2","PA1411480","0.026"
"B1","PA1411650","5.80%"
"B1","PA1411830","1.10%"
"B1","PA1411830","1.10%"
"B2","PA1411830","0.043"
"B2","PA1411830","0.042"
"B2","PA1411830","0.043"
"B2","PA1411830","0.042"
"B2","PA1411830","0.043"
"B2","PA1411830","0.042"
"B2","PA1411830","0.043"
"B2","PA1411830","0.042"
"B1","PA1412350","9.80%"
"B2","PA1412630","1"
"B2","PA1412630","1"
"B2","PA1412630","1"
"B2","PA1413130","0.016"
"B1","PA1413450","1.60%"
"B1","PA1413660","1.00%"
"B1","PA1413660","1.10%"
"B1","PA1413660","1.50%"
"B1","PA1414060","2.80%"
"B1","PA1414270","3.60%"
"B2","PA1414390","0.018"
"B1","PA1414510","2.20%"
"B2","PA1414510","0.047"
"B2","PA1415080","0.015"
"B2","PA1415100","0.04"
"B1","PA1415780","4.30%"
"B2","PA1415780","0.057"
"B2","PA1415780","0.057"
"B2","PA1415920","1"
"B1","PA1416300","6.20%"
"B2","PA1416390","0.039"
"B2","PA1416560","0.014"
"B1","PA1416800","3.70%"
"B2","PA1416820","1"
"B2","PA1418150","1"
"B1","PA1418250","1.60%"
"B1","PA1418250","1.70%"
"B1","PA1418630","3.10%"
"B1","PA1418630","3.10%"
"B1","PA1418630","3.30%"
"B2","PA1418860","0.012"
"B1","PA1419065","1.10%"
"B1","PA1419340","1.10%"
"B1","PA1419340","1.10%"
"B1","PA1419340","1.20%"
"B1","PA1419340","1.30%"
"B1","PA1419390","3.40%"
"B1","PA1419920","3.00%"
"B2","PA1419940","0.098"
"B2","PA1419940","0.098"
"B2","PA1419940","0.098"
"B2","PA1419940","0.098"
"B2","PA1420050","0.023"
"B1","PA1420100","1.40%"
"B1","PA1420100","1.40%"
"B2","PA1420100","0.057"
"B2","PA1420100","0.056"
"B2","PA1420100","0.057"
"B2","PA1420100","0.056"
"B2","PA1420100","0.057"
"B2","PA1420100","0.056"
"B1","PA1420530","0.90%"
"B1","PA1420670","1.20%"
"B1","PA1420670","1.20%"
"B2","PA1420680","0.029"
"B2","PA1420780","0.028"
"B2","PA1420780","0.028"
"B2","PA1420780","0.028"
"B2","PA1420780","0.028"
"B2","PA1420780","0.028"
"B1","PA1420840","1.20%"
"B2","PA1421020","0.023"
"B2","PA1421020","0.115"
"B2","PA1421020","0.115"
"B1","PA1421060","1.40%"
"B1","PA1421150","1.50%"
"B1","PA1421150","1.50%"
"B1","PA1421160","2.20%"
"B1","PA1421190","1.30%"
"B1","PA1421190","1.30%"
"B1","PA1421190","1.30%"
"B1","PA1421190","1.30%"
"B1","PA1421190","1.30%"
"B1","PA1421190","1.30%"
"B1","PA1421190","1.30%"
"B1","PA1421190","1.30%"
"B1","PA1421190","1.40%"
"B1","PA1421190","1.60%"
"B2","PA1421290","0.018"
"B1","PA1421690","1.90%"
"B1","PA1421690","1.90%"
"B1","PA1421690","1.90%"
"B1","PA1421690","1.90%"
"B1","PA1421690","1.90%"
"B1","PA1421690","1.90%"
"B1","PA1421690","1.90%"
"B1","PA1421690","1.90%"
"B1","PA1421690","1.90%"
"B1","PA1421690","2.00%"
"B1","PA1421690","2.00%"
"B1","PA1421690","2.10%"
"B1","PA1421690","2.20%"
"B1","PA1421690","2.90%"
"B2","PA1421690","0.017"
"B2","PA1421690","1"
"B1","PA1422060","1.70%"
"B1","PA1422060","1.70%"
"B1","PA1422060","1.80%"
"B1","PA1422060","1.80%"
"B1","PA1422060","1.80%"
"B1","PA1422060","1.80%"
"B1","PA1422660","4.40%"
"B1","PA1422660","4.50%"
"B1","PA1423000","0.90%"
"B1","PA1423670","2.10%"
"B1","PA1423670","2.10%"
"B1","PA1423670","2.10%"
"B1","PA1424230","1.20%"
"B1","PA1424230","1.20%"
"B1","PA1424230","1.40%"
"B2","PA1424240","0.048"
"B2","PA1424240","0.053"
"B2","PA1424240","0.053"
"B2","PA1424240","0.048"
"B2","PA1424240","0.053"
"B2","PA1424300","0.04"
"B2","PA1424600","1"
"B2","PA1424665","1"
"B2","PA1424665","1"
"B2","PA1424665","1"
"B1","PA1424820","2.50%"
"B1","PA1425470","1.30%"
"B1","PA1425470","1.30%"
"B1","PA1425470","1.30%"
"B1","PA1425790","1.40%"
"B1","PA1425800","4.10%"
"B1","PA1425840","1.10%"
"B2","PA1426600","1"
"B2","PA1426670","0.023"
"B2","PA1426920","1"
"B2","PA1426920","1"
"B2","PA1426920","1"
"B1","PA1427000","1.40%"
"B2","PA1427050","0.012"
"B1","PA1427280","1.00%"
"B1","PA1427280","1.20%"
"B1","PA1427280","1.20%"
"B1","PA1427280","1.20%"
"B1","PA1427280","1.30%"
"B1","PA1427280","1.30%"
"B1","PA1427640","1.70%"
"B2","PA1427680","0.036"
"B2","PA1427680","0.036"
"B2","PA1427680","0.036"
"B2","PA1427755","1"
"B2","PA1427755","1"
"B2","PA1427780","0.031"
"B2","PA1427800","0.044"
"B2","PA1427800","0.044"
"B2","PA1428340","0.033"
"B1","PA1428770","1.10%"
"B2","PA1428770","0.011"
"B2","PA1428800","0.024"
"B2","PA1428800","0.024"
"B2","PA1429010","0.062"
"B2","PA1429010","0.062"
"B2","PA1429010","0.062"
"B2","PA1429010","0.062"
"B2","PA1429390","1"
"B2","PA1429390","1"
"B1","PA1429470","1.00%"
"B2","PA1430470","0.077"
"B2","PA1430600","1"
"B2","PA1430600","1"
"B1","PA1431100","1.60%"
"B2","PA1431130","1"
"B1","PA1431330","1.40%"
"B1","PA1431330","1.40%"
"B1","PA1431330","1.80%"
"B1","PA1431500","1.90%"
"B2","PA1431750","1"
"B2","PA1431750","1"
"B2","PA1431750","1"
"B2","PA1431750","1"
"B1","PA1431850","1.60%"
"B1","PA1431850","1.60%"
"B1","PA1431850","1.60%"
"B2","PA1431850","0.056"
"B1","PA1431920","1.60%"
"B1","PA1431920","1.60%"
"B1","PA1431920","1.70%"
"B1","PA1432190","1.00%"
"B2","PA1432300","1"
"B1","PA1432340","2.10%"
"B1","PA1432340","2.10%"
"B1","PA1432340","2.10%"
"B2","PA1432500","0.035"
"B1","PA1432940","1.90%"
"B1","PA1432940","1.90%"
"B1","PA1432940","1.90%"
"B1","PA1432940","1.90%"
"B1","PA1433130","2.00%"
"B1","PA1433130","2.10%"
"B1","PA1433190","1.70%"
"B1","PA1433190","1.70%"
"B1","PA1433190","1.70%"
"B1","PA1433190","1.80%"
"B1","PA1433190","1.80%"
"B1","PA1433190","2.00%"
"B1","PA1433360","1.10%"
"B2","PA1433600","1"
"B2","PA1433600","1"
"B2","PA1433600","1"
"B2","PA1433600","0.014"
"B1","PA1433610","2.20%"
"B1","PA1433760","2.10%"
"B2","PA1433770","0.034"
"B1","PA1433830","1.30%"
"B1","PA1433840","3.20%"
"B2","PA1434000","0.042"
"B2","PA1434000","0.045"
"B2","PA1434000","0.047"
"B2","PA1434000","0.042"
"B2","PA1434000","0.045"
"B2","PA1434000","0.047"
"B2","PA1434000","0.042"
"B2","PA1434000","0.045"
"B2","PA1434000","0.047"
"B1","PA1434140","1.90%"
"B1","PA1434140","1.90%"
"B1","PA1434140","1.90%"
"B1","PA1434140","1.90%"
"B1","PA1434140","1.90%"
"B1","PA1434140","2.00%"
"B2","PA1434270","0.018"
"B2","PA1434320","1"
"B2","PA1434320","1"
"B2","PA1434320","1"
"B1","PA1434580","1.70%"
"B2","PA1434680","0.016"
"B1","PA1434790","1.30%"
"B1","PA1434810","2.60%"
"B1","PA1434840","2.40%"
"B1","PA1434840","2.40%"
"B1","PA1434840","2.50%"
"B1","PA1434840","2.50%"
"B1","PA1434840","2.50%"
"B1","PA1434840","2.60%"
"B1","PA1435020","1.80%"
"B1","PA1435740","0.80%"
"B2","PA1435790","0.038"
"B1","PA1435840","1.10%"
"B2","PA1435930","1"
"B2","PA1435940","1"
"B2","PA1436190","0.025"
"B2","PA1436300","0.016"
"B1","PA1436350","1.10%"
"B1","PA1436605","1.70%"
"B1","PA1436990","1.30%"
"B1","PA1436990","1.30%"
"B1","PA1436990","1.30%"
"B1","PA1436990","1.30%"
"B1","PA1436990","1.30%"
"B1","PA1436990","1.40%"
"B1","PA1436990","1.40%"
"B1","PA1436990","1.40%"
"B2","PA1437070","0.032"
"B1","PA1437120","2.00%"
"B1","PA1437120","2.00%"
"B1","PA1437120","2.00%"
"B1","PA1437120","2.00%"
"B1","PA1437120","2.00%"
"B1","PA1437460","5.40%"
"B1","PA1437820","2.00%"
"B2","PA1437830","1"
"B2","PA1437830","1"
"B2","PA1438000","1"
"B2","PA1438000","1"
"B2","PA1438000","1"
"B1","PA1438020","1.60%"
"B1","PA1438020","1.60%"
"B1","PA1438020","1.60%"
"B1","PA1438020","1.60%"
"B1","PA1438020","1.70%"
"B1","PA1438020","1.90%"
"B2","PA1438210","0.033"
"B1","PA1438360","1.50%"
"B1","PA1438360","1.50%"
"B1","PA1438360","1.50%"
"B1","PA1438580","4.90%"
"B1","PA1438580","1.10%"
"B2","PA1438580","1"
"B2","PA1438750","0.031"
"B2","PA1438750","0.031"
"B1","PA1438880","1.50%"
"B1","PA1438880","1.50%"
"B1","PA1438880","1.50%"
"B1","PA1438880","1.50%"
"B1","PA1438880","1.50%"
"B2","PA1439770","1"
"B1","PA1439850","1.70%"
"B1","PA1439850","1.70%"
"B1","PA1439860","1.10%"
"B2","PA1440020","1"
"B2","PA1440020","1"
"B2","PA1440020","1"
"B2","PA1440020","1"
"B2","PA1440020","1"
"B2","PA1440020","1"
"B2","PA1440020","1"
"B2","PA1440020","1"
"B1","PA1440040","3.80%"
"B1","PA1440260","3.00%"
"B2","PA1441140","0.012"
"B2","PA1441150","1"
"B2","PA1441150","1"
"B2","PA1441150","1"
"B1","PA1441420","10.50%"
"B1","PA1441630","3.80%"
"B1","PA1442140","3.60%"
"B2","PA1443080","0.12"
"B2","PA1443080","0.029"
"B2","PA1443080","0.12"
"B2","PA1443080","0.12"
"B2","PA1443080","0.12"
"B2","PA1443570","1"
"B2","PA1443610","0.072"
"B2","PA1443610","0.072"
"B2","PA1444190","1"
"B1","PA1444280","1.60%"
"B1","PA1444340","8.60%"
"B2","PA1444370","0.014"
"B2","PA1444370","0.025"
"B1","PA1444440","1.70%"
"B1","PA1444440","1.70%"
"B1","PA1444440","1.70%"
"B1","PA1444440","1.70%"
"B1","PA1444440","1.70%"
"B1","PA1444440","1.70%"
"B1","PA1444440","1.70%"
"B1","PA1445130","1.20%"
"B1","PA1445250","1.20%"
"B1","PA1445340","1.10%"
"B1","PA1445340","1.10%"
"B1","PA1445340","1.10%"
"B1","PA1445340","1.10%"
"B1","PA1445340","1.10%"
"B1","PA1445340","1.20%"
"B1","PA1445340","1.30%"
"B1","PA1445340","1.30%"
"B1","PA1445340","1.30%"
"B1","PA1445340","1.30%"
"B1","PA1445340","1.30%"
"B1","PA1445340","1.30%"
"B1","PA1445340","1.30%"
"B1","PA1445340","1.30%"
"B1","PA1445340","1.30%"
"B1","PA1445340","1.30%"
"B1","PA1445400","2.90%"
"B1","PA1445400","2.90%"
"B1","PA1445480","1.30%"
"B2","PA1445480","0.017"
"B1","PA1445700","0.019"
"B1","PA1445700","2.00%"
"B1","PA1445700","2.00%"
"B2","PA1446360","0.028"
"B2","PA1446360","0.027"
"B2","PA1446360","0.028"
"B2","PA1446360","0.027"
"B1","PA1446460","1.60%"
"B2","PA1446590","0.015"
"B1","PA1446640","7.20%"
"B1","PA1446650","1.10%"
"B1","PA1446760","1.20%"
"B2","PA1446850","0.012"
"B1","PA1446990","1.80%"
"B1","PA1447090","2.40%"
"B1","PA1447090","2.40%"
"B1","PA1447370","1.70%"
"B2","PA1447370","0.05"
"B2","PA1447370","0.056"
"B2","PA1447370","0.057"
"B2","PA1447560","0.025"
"B1","PA1447810","1.20%"
"B1","PA1447860","2.00%"
"B2","PA1447900","0.02"
"B2","PA1448160","0.04"
"B2","PA1448160","0.038"
"B2","PA1448160","0.041"
"B2","PA1448160","0.041"
"B2","PA1448160","0.04"
"B2","PA1448160","0.04"
"B2","PA1448160","0.044"
"B2","PA1448160","0.044"
"B2","PA1448160","0.044"
"B2","PA1448160","0.042"
"B2","PA1448160","0.041"
"B2","PA1448160","0.041"
"B2","PA1448160","0.04"
"B2","PA1448160","0.039"
"B2","PA1448160","0.04"
"B2","PA1448160","0.04"
"B2","PA1448160","0.038"
"B2","PA1448160","0.041"
"B2","PA1448160","0.041"
"B2","PA1448160","0.04"
"B2","PA1448160","0.04"
"B2","PA1448160","0.044"
"B2","PA1448160","0.044"
"B2","PA1448160","0.044"
"B2","PA1448160","0.042"
"B2","PA1448160","0.041"
"B2","PA1448160","0.041"
"B2","PA1448160","0.04"
"B2","PA1448160","0.039"
"B1","PA1448280","3.00%"
"B1","PA1448280","3.30%"
"B1","PA1448280","3.30%"
"B1","PA1448280","3.30%"
"B1","PA1448280","3.30%"
"B1","PA1448280","3.40%"
"B1","PA1448280","3.40%"
"B1","PA1448280","3.60%"
"B1","PA1448320","1.70%"
"B1","PA1448610","3.80%"
"B2","PA1448610","0.057"
"B2","PA1448610","0.057"
"B2","PA1448880","0.018"
"B2","PA1449070","0.064"
"B2","PA1449890","0.035"
"B1","PA1450040","1.50%"
"B1","PA1450590","2.10%"
"B1","PA1450590","2.10%"
"B1","PA1450670","9.00%"
"B1","PA1450810","1.00%"
"B1","PA1450820","1.70%"
"B1","PA1450820","1.70%"
"B2","PA1451650","0.202"
"B2","PA1451650","0.202"
"B2","PA1451650","0.202"
"B2","PA1451650","0.202"
"B2","PA1451650","0.202"
"B2","PA1452020","0.029"
"B2","PA1452130","0.014"
"B1","PA1452350","1.30%"
"B1","PA1452350","1.40%"
"B1","PA1452350","1.40%"
"B1","PA1452350","1.40%"
"B1","PA1452350","1.40%"
"B1","PA1452350","1.40%"
"B1","PA1452350","1.40%"
"B1","PA1452350","1.40%"
"B1","PA1452350","1.40%"
"B1","PA1452510","1.80%"
"B1","PA1452510","1.80%"
"B1","PA1452510","2.10%"
"B1","PA1452530","1.60%"
"B1","PA1452530","1.60%"
"B2","PA1453110","1"
"B2","PA1453110","1"
"B2","PA1453670","1"
"B2","PA1453780","0.023"
"B1","PA1453900","1.00%"
"B1","PA1454040","1.60%"
"B1","PA1454790","2.90%"
"B1","PA1454790","2.90%"
"B1","PA1454790","3.10%"
"B1","PA1454960","1.60%"
"B2","PA1455380","0.027"
"B1","PA1455400","1.20%"
"B1","PA1455400","1.20%"
"B1","PA1455400","1.20%"
"B1","PA1455400","1.20%"
"B1","PA1455400","1.20%"
"B1","PA1455400","1.20%"
"B1","PA1455400","1.20%"
"B1","PA1455400","1.20%"
"B1","PA1455400","1.20%"
"B1","PA1455400","1.20%"
"B2","PA1455400","0.046"
"B1","PA1455530","1.10%"
"B1","PA1455530","1.10%"
"B1","PA1455530","1.10%"
"B1","PA1455530","1.10%"
"B1","PA1455530","1.20%"
"B1","PA1455530","1.40%"
"B1","PA1455530","1.40%"
"B1","PA1455600","2.50%"
"B1","PA1455600","2.60%"
"B1","PA1455600","2.60%"
"B1","PA1455600","2.60%"
"B1","PA1455600","2.60%"
"B1","PA1455600","2.60%"
"B1","PA1455600","2.70%"
"B1","PA1455600","2.70%"
"B1","PA1455600","2.70%"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455740","0.018"
"B2","PA1455980","1"
"B1","PA1456160","1.70%"
"B2","PA1456170","0.018"
"B1","PA1456260","1.40%"
"B1","PA1456260","1.70%"
"B2","PA1456770","0.047"
"B2","PA1456770","0.045"
"B2","PA1456770","0.043"
"B2","PA1456770","0.043"
"B2","PA1456770","0.016"
"B1","PA1456840","4.80%"
"B1","PA1456840","5.10%"
"B2","PA1456890","0.286"
"B2","PA1456890","0.286"
"B1","PA1457180","2.40%"
"B1","PA1457180","2.40%"
"B2","PA1457740","0.015"
"B1","PA1457880","1.10%"
"B1","PA1457880","1.20%"
"B2","PA1458070","0.021"
"B1","PA1458240","1.50%"
"B1","PA1458240","1.60%"
"B1","PA1458240","1.60%"
"B1","PA1458240","1.60%"
"B1","PA1458240","1.70%"
"B1","PA1458240","1.70%"
"B1","PA1458240","1.70%"
"B2","PA1458690","0.112"
"B2","PA1458690","0.112"
"B2","PA1458690","0.112"
"B2","PA1458690","0.112"
"B1","PA1458900","1.00%"
"B2","PA1458990","1"
"B2","PA1458990","1"
"B2","PA1458990","1"
"B2","PA1458990","1"
"B1","PA1459230","0.90%"
"B1","PA1459400","0.70%"
"B1","PA1459520","1.20%"
"B1","PA1459800","0.90%"
"B2","PA1459960","0.053"
"B2","PA1459960","0.046"
"B2","PA1459960","0.053"
"B2","PA1459960","0.046"
"B2","PA1459960","0.053"
"B2","PA1459960","0.046"
"B2","PA1460140","1"
"B1","PA1460540","2.00%"
"B1","PA1460540","2.00%"
