"population","gene","prop"
"B2","guaB<U+00A0>?","0.03"
"B2","guaB<U+00A0>?","0.027"
"B1","gyrB<U+00A0>?","4.90%"
"B1","hflX<U+00A0>?","2.60%"
"B2","hitA<U+00A0>?","1"
"B2","hmgA<U+00A0>?","0.402"
"B2","hmgA<U+00A0>?","0.402"
"B2","hmgA<U+00A0>?","0.402"
"B1","hpaA<U+00A0>?","2.90%"
"B1","hpcB<U+00A0>?","2.00%"
"B2","hslO<U+00A0>?","0.034"
"B2","lasR<U+00A0>?","0.304"
"B2","lasR<U+00A0>?","0.304"
"B2","lasR<U+00A0>?","0.304"
"B2","lipA<U+00A0>?","0.037"
"B2","lldA<U+00A0>?","0.04"
"B2","lysC<U+00A0>?","0.226"
"B2","lysC<U+00A0>?","0.226"
"B1","metH<U+00A0>?","7.80%"
"B2","minD<U+00A0>?","0.033"
"B2","minD<U+00A0>?","0.062"
"B2","minD<U+00A0>?","0.033"
"B2","minD<U+00A0>?","0.062"
"B2","mntH2<U+00A0>?","0.037"
"B2","mntH2<U+00A0>?","0.439"
"B2","mntH2<U+00A0>?","0.037"
"B2","mntH2<U+00A0>?","0.439"
"B2","mntH2<U+00A0>?","0.439"
"B1","moaE<U+00A0>?","3.20%"
"B2","morA<U+00A0>?","0.034"
"B2","morA<U+00A0>?","0.034"
"B2","motA<U+00A0>?","0.176"
"B2","motA<U+00A0>?","0.176"
"B2","motA<U+00A0>?","0.176"
"B1","mrcB<U+00A0>?","5.90%"
"B2","mreB<U+00A0>?","0.83"
"B2","mreB<U+00A0>?","0.83"
"B2","mreB<U+00A0>?","0.048"
"B2","mreB<U+00A0>?","0.83"
"B2","mreB<U+00A0>?","0.83"
"B1","mutS<U+00A0>?","100%"
"B2","mutS<U+00A0>?","1"
"B2","mutS<U+00A0>?","1"
"B2","mutS<U+00A0>?","1"
"B1","narG<U+00A0>?","3.20%"
"B1","narG<U+00A0>?","3.30%"
"B1","narG<U+00A0>?","3.40%"
"B1","narG<U+00A0>?","3.50%"
"B1","narG<U+00A0>?","3.40%"
"B1","narG<U+00A0>?","3.40%"
"B1","narG<U+00A0>?","3.20%"
"B1","narG<U+00A0>?","3.10%"
"B1","narG<U+00A0>?","3.10%"
"B1","narG<U+00A0>?","3.10%"
"B1","narG<U+00A0>?","3.10%"
"B1","narG<U+00A0>?","3.00%"
"B1","narG<U+00A0>?","3.00%"
"B1","narG<U+00A0>?","2.90%"
"B1","narG<U+00A0>?","2.90%"
"B1","narG<U+00A0>?","2.90%"
"B1","narK1<U+00A0>?","2.10%"
"B1","narK1<U+00A0>?","2.10%"
"B1","narK1<U+00A0>?","2.00%"
"B2","nasT<U+00A0>?","0.014"
"B2","nrdA<U+00A0>?","1"
"B1","nuh<U+00A0>?","8.30%"
"B2","nuoF<U+00A0>?","1"
"B2","nuoF<U+00A0>?","1"
"B2","nuoM<U+00A0>?","0.122"
"B1","oprC<U+00A0>?","78.10%"
"B1","oprC<U+00A0>?","78.10%"
"B1","orfE<U+00A0>?","1.40%"
"B2","orfH<U+00A0>?","1"
"B2","orfH<U+00A0>?","1"
"B1","orfJ<U+00A0>?","1.80%"
"B1","orfK<U+00A0>?","100%"
"B2","orfN<U+00A0>?","0.086"
"B2","orfN<U+00A0>?","0.086"
"B2","orfN<U+00A0>?","0.086"
"B2","orfN<U+00A0>?","0.086"
"B2","orfN<U+00A0>?","0.086"
"B2","orfN<U+00A0>?","0.086"
"B2","orfN<U+00A0>?","0.086"
"B2","orfN<U+00A0>?","0.086"
"B2","orfN<U+00A0>?","0.086"
"B2","orfN<U+00A0>?","0.086"
"B2","PA14_00230<U+00A0>?","0.434"
"B2","PA14_00230<U+00A0>?","0.434"
"B2","PA14_00230<U+00A0>?","0.434"
"B2","PA14_00490<U+00A0>?","1"
"B2","PA14_00490<U+00A0>?","1"
"B1","PA14_00510<U+00A0>?","4.40%"
"B1","PA14_00530<U+00A0>?","2.10%"
"B1","PA14_00530<U+00A0>?","2.10%"
"B2","PA14_00740<U+00A0>?","1"
"B2","PA14_00760<U+00A0>?","0.11"
"B2","PA14_00760<U+00A0>?","0.11"
"B2","PA14_00760<U+00A0>?","0.11"
"B2","PA14_00760<U+00A0>?","0.11"
"B2","PA14_00760<U+00A0>?","0.11"
"B2","PA14_00970<U+00A0>?","1"
"B2","PA14_00970<U+00A0>?","1"
"B2","PA14_00970<U+00A0>?","1"
"B2","PA14_00970<U+00A0>?","1"
"B2","PA14_00970<U+00A0>?","1"
"B2","PA14_00970<U+00A0>?","1"
"B2","PA14_00970<U+00A0>?","1"
"B2","PA14_00970<U+00A0>?","1"
"B2","PA14_00970<U+00A0>?","1"
"B2","PA14_00970<U+00A0>?","1"
"B2","PA14_00970<U+00A0>?","1"
"B2","PA14_01160<U+00A0>?","0.425"
"B2","PA14_01160<U+00A0>?","0.373"
"B2","PA14_01160<U+00A0>?","0.093"
"B2","PA14_01160<U+00A0>?","0.425"
"B2","PA14_01160<U+00A0>?","0.373"
"B2","PA14_01160<U+00A0>?","0.093"
"B2","PA14_01160<U+00A0>?","0.425"
"B2","PA14_01160<U+00A0>?","0.373"
"B2","PA14_01160<U+00A0>?","0.093"
"B2","PA14_01160<U+00A0>?","0.425"
"B2","PA14_01160<U+00A0>?","0.373"
"B2","PA14_01160<U+00A0>?","0.373"
"B1","PA14_01180<U+00A0>?","2.40%"
"B1","PA14_01180<U+00A0>?","2.30%"
"B1","PA14_01180<U+00A0>?","2.40%"
"B1","PA14_01180<U+00A0>?","2.40%"
"B2","PA14_01690<U+00A0>?","1"
"B1","PA14_01800<U+00A0>?","1.90%"
"B1","PA14_01800<U+00A0>?","1.80%"
"B1","PA14_01800<U+00A0>?","1.80%"
"B1","PA14_01800<U+00A0>?","1.80%"
"B1","PA14_01800<U+00A0>?","1.80%"
"B1","PA14_02070<U+00A0>?","2.10%"
"B1","PA14_02070<U+00A0>?","2.00%"
"B1","PA14_02100<U+00A0>?","2.80%"
"B1","PA14_02100<U+00A0>?","2.80%"
"B1","PA14_02100<U+00A0>?","2.80%"
"B1","PA14_02100<U+00A0>?","3.00%"
"B2","PA14_02220<U+00A0>?","0.029"
"B2","PA14_02220<U+00A0>?","0.029"
"B2","PA14_02220<U+00A0>?","0.028"
"B2","PA14_02220<U+00A0>?","0.024"
"B2","PA14_02220<U+00A0>?","0.024"
"B2","PA14_02220<U+00A0>?","0.023"
"B2","PA14_02220<U+00A0>?","0.023"
"B2","PA14_02220<U+00A0>?","0.018"
"B2","PA14_02220<U+00A0>?","0.018"
"B2","PA14_02220<U+00A0>?","0.018"
"B2","PA14_02220<U+00A0>?","0.029"
"B2","PA14_02220<U+00A0>?","0.028"
"B2","PA14_02220<U+00A0>?","0.024"
"B2","PA14_02220<U+00A0>?","0.024"
"B2","PA14_02220<U+00A0>?","0.023"
"B1","PA14_02290<U+00A0>?","2.40%"
"B2","PA14_02380<U+00A0>?","0.432"
"B2","PA14_02380<U+00A0>?","0.432"
"B1","PA14_02390<U+00A0>?","2.30%"
"B1","PA14_02390<U+00A0>?","2.40%"
"B1","PA14_02390<U+00A0>?","2.40%"
"B1","PA14_02390<U+00A0>?","2.40%"
"B1","PA14_02410<U+00A0>?","3.50%"
"B1","PA14_02410<U+00A0>?","3.50%"
"B1","PA14_02410<U+00A0>?","3.40%"
"B1","PA14_02420<U+00A0>?","2.20%"
"B1","PA14_02420<U+00A0>?","2.30%"
"B1","PA14_02420<U+00A0>?","2.30%"
"B1","PA14_02420<U+00A0>?","2.20%"
"B2","PA14_02420<U+00A0>?","0.024"
"B2","PA14_02420<U+00A0>?","0.025"
"B2","PA14_02420<U+00A0>?","0.025"
"B2","PA14_02420<U+00A0>?","0.023"
"B2","PA14_02530<U+00A0>?","0.148"
"B2","PA14_02530<U+00A0>?","0.148"
"B2","PA14_02530<U+00A0>?","0.148"
"B2","PA14_02530<U+00A0>?","0.148"
"B1","PA14_02650<U+00A0>?","1.30%"
"B1","PA14_02650<U+00A0>?","1.30%"
"B1","PA14_02650<U+00A0>?","1.30%"
"B1","PA14_02650<U+00A0>?","1.30%"
"B1","PA14_02650<U+00A0>?","1.30%"
"B1","PA14_02990<U+00A0>?","95.50%"
"B1","PA14_03000<U+00A0>?","3.10%"
"B1","PA14_03163<U+00A0>?","1.10%"
"B1","PA14_03300<U+00A0>?","21.00%"
"B2","PA14_03720<U+00A0>?","0.025"
"B1","PA14_04050<U+00A0>?","94.60%"
"B1","PA14_04090<U+00A0>?","1.70%"
"B2","PA14_04290<U+00A0>?","1"
"B2","PA14_04290<U+00A0>?","1"
"B1","PA14_04340<U+00A0>?","2.90%"
"B1","PA14_04370<U+00A0>?","2.10%"
"B1","PA14_04430<U+00A0>?","2.60%"
"B1","PA14_04430<U+00A0>?","2.50%"
"B1","PA14_04810<U+00A0>?","1.40%"
"B1","PA14_05200<U+00A0>?","7.20%"
"B2","PA14_05440<U+00A0>?","0.038"
"B1","PA14_05450<U+00A0>?","84.00%"
"B2","PA14_05450<U+00A0>?","1"
"B2","PA14_05450<U+00A0>?","1"
"B2","PA14_05660<U+00A0>?","0.029"
"B2","PA14_05660<U+00A0>?","0.029"
"B2","PA14_06000<U+00A0>?","0.118"
"B2","PA14_06000<U+00A0>?","0.118"
"B2","PA14_06000<U+00A0>?","0.118"
"B1","PA14_06030<U+00A0>?","91.00%"
"B1","PA14_06030<U+00A0>?","3.70%"
"B1","PA14_06450<U+00A0>?","94.60%"
"B2","PA14_06900<U+00A0>?","0.063"
"B1","PA14_06960<U+00A0>?","85.60%"
"B2","PA14_07070<U+00A0>?","0.034"
"B2","PA14_07250<U+00A0>?","0.132"
"B2","PA14_07250<U+00A0>?","0.132"
"B2","PA14_07480<U+00A0>?","0.021"
"B1","PA14_07810<U+00A0>?","5.60%"
"B1","PA14_07820<U+00A0>?","11.00%"
"B2","PA14_07890<U+00A0>?","0.421"
"B2","PA14_07890<U+00A0>?","0.421"
"B2","PA14_07890<U+00A0>?","0.421"
"B1","PA14_08020<U+00A0>?","1.70%"
"B1","PA14_08070<U+00A0>?","6.30%"
"B2","PA14_08120<U+00A0>?","0.062"
"B2","PA14_08120<U+00A0>?","0.062"
"B2","PA14_08120<U+00A0>?","0.062"
"B2","PA14_08120<U+00A0>?","0.062"
"B2","PA14_08200<U+00A0>?","0.018"
"B2","PA14_08240<U+00A0>?","0.152"
"B2","PA14_08240<U+00A0>?","0.152"
"B2","PA14_08240<U+00A0>?","0.152"
"B2","PA14_09380<U+00A0>?","0.241"
"B2","PA14_09380<U+00A0>?","0.241"
"B2","PA14_09380<U+00A0>?","0.241"
"B1","PA14_09790<U+00A0>?","4.10%"
"B2","PA14_10040<U+00A0>?","0.026"
"B2","PA14_10360<U+00A0>?","0.417"
"B2","PA14_10360<U+00A0>?","0.417"
"B2","PA14_10360<U+00A0>?","0.417"
"B1","PA14_10480<U+00A0>?","10.00%"
"B2","PA14_10500<U+00A0>?","0.021"
"B1","PA14_10770<U+00A0>?","3.60%"
"B2","PA14_10770<U+00A0>?","1"
"B2","PA14_10770<U+00A0>?","0.92"
"B2","PA14_10770<U+00A0>?","0.92"
"B2","PA14_10770<U+00A0>?","0.92"
"B2","PA14_10770<U+00A0>?","0.92"
"B2","PA14_10770<U+00A0>?","0.92"
"B2","PA14_10770<U+00A0>?","0.92"
"B1","PA14_10830<U+00A0>?","88.60%"
"B2","PA14_10830<U+00A0>?","0.043"
"B2","PA14_10830<U+00A0>?","0.043"
"B2","PA14_10850<U+00A0>?","0.191"
"B2","PA14_10850<U+00A0>?","0.191"
"B2","PA14_10870<U+00A0>?","0.264"
"B2","PA14_10870<U+00A0>?","0.264"
"B2","PA14_10870<U+00A0>?","0.264"
"B2","PA14_10870<U+00A0>?","0.264"
"B1","PA14_10910<U+00A0>?","90.00%"
"B2","PA14_11290<U+00A0>?","1"
"B2","PA14_11630<U+00A0>?","0.313"
"B2","PA14_11630<U+00A0>?","0.313"
"B2","PA14_11630<U+00A0>?","0.313"
"B1","PA14_11650<U+00A0>?","100%"
"B1","PA14_11860<U+00A0>?","10.00%"
"B2","PA14_11900<U+00A0>?","0.166"
"B2","PA14_11900<U+00A0>?","0.166"
"B2","PA14_11900<U+00A0>?","0.166"
"B1","PA14_12160<U+00A0>?","15.30%"
"B2","PA14_12590<U+00A0>?","0.057"
"B2","PA14_12630<U+00A0>?","1"
"B2","PA14_12630<U+00A0>?","1"
"B2","PA14_12630<U+00A0>?","1"
"B2","PA14_12650<U+00A0>?","0.186"
"B2","PA14_12650<U+00A0>?","0.186"
"B2","PA14_12770<U+00A0>?","0.102"
"B2","PA14_12770<U+00A0>?","0.102"
"B1","PA14_13150<U+00A0>?","7.00%"
"B1","PA14_13190<U+00A0>?","1.70%"
"B1","PA14_13470<U+00A0>?","1.80%"
"B1","PA14_13470<U+00A0>?","1.80%"
"B1","PA14_13470<U+00A0>?","1.80%"
"B2","PA14_13530<U+00A0>?","0.705"
"B2","PA14_13530<U+00A0>?","0.705"
"B2","PA14_13530<U+00A0>?","0.705"
"B2","PA14_13530<U+00A0>?","0.705"
"B1","PA14_13890<U+00A0>?","2.80%"
"B2","PA14_14000<U+00A0>?","0.021"
"B1","PA14_14510<U+00A0>?","2.00%"
"B1","PA14_15540<U+00A0>?","16.40%"
"B2","PA14_15580<U+00A0>?","0.182"
"B2","PA14_15580<U+00A0>?","0.182"
"B2","PA14_15580<U+00A0>?","0.182"
"B1","PA14_15710<U+00A0>?","1.90%"
"B1","PA14_15710<U+00A0>?","1.90%"
"B1","PA14_15710<U+00A0>?","1.90%"
"B1","PA14_15710<U+00A0>?","1.90%"
"B1","PA14_15720<U+00A0>?","3.40%"
"B1","PA14_15720<U+00A0>?","3.40%"
"B2","PA14_15830<U+00A0>?","0.035"
"B1","PA14_15860<U+00A0>?","3.80%"
"B2","PA14_15920<U+00A0>?","1"
"B2","PA14_16180<U+00A0>?","0.02"
"B1","PA14_16280<U+00A0>?","6.80%"
"B1","PA14_16300<U+00A0>?","7.70%"
"B2","PA14_16300<U+00A0>?","0.046"
"B1","PA14_16380<U+00A0>?","2.40%"
"B1","PA14_16410<U+00A0>?","2.10%"
"B1","PA14_16800<U+00A0>?","100%"
"B2","PA14_16820<U+00A0>?","1"
"B1","PA14_17350<U+00A0>?","5.00%"
"B1","PA14_17350<U+00A0>?","5.00%"
"B2","PA14_17510<U+00A0>?","0.047"
"B1","PA14_17820<U+00A0>?","2.30%"
"B1","PA14_17820<U+00A0>?","2.20%"
"B1","PA14_17820<U+00A0>?","2.20%"
"B1","PA14_17820<U+00A0>?","2.20%"
"B2","PA14_17820<U+00A0>?","0.027"
"B2","PA14_17820<U+00A0>?","0.027"
"B2","PA14_17820<U+00A0>?","0.027"
"B2","PA14_17820<U+00A0>?","0.027"
"B2","PA14_17820<U+00A0>?","0.027"
"B2","PA14_17820<U+00A0>?","0.028"
"B2","PA14_17820<U+00A0>?","0.027"
"B2","PA14_17820<U+00A0>?","0.027"
"B2","PA14_17820<U+00A0>?","0.028"
"B2","PA14_17820<U+00A0>?","0.027"
"B2","PA14_17820<U+00A0>?","0.027"
"B2","PA14_17820<U+00A0>?","0.027"
"B2","PA14_17820<U+00A0>?","0.027"
"B2","PA14_17820<U+00A0>?","0.027"
"B2","PA14_17820<U+00A0>?","0.028"
"B2","PA14_17890<U+00A0>?","0.048"
"B2","PA14_17890<U+00A0>?","0.047"
"B2","PA14_18150<U+00A0>?","1"
"B2","PA14_18150<U+00A0>?","0.108"
"B2","PA14_18150<U+00A0>?","0.108"
"B2","PA14_18150<U+00A0>?","0.108"
"B2","PA14_18150<U+00A0>?","0.108"
"B2","PA14_18360<U+00A0>?","0.037"
"B2","PA14_18360<U+00A0>?","0.037"
"B1","PA14_18830<U+00A0>?","1.80%"
"B1","PA14_18830<U+00A0>?","1.70%"
"B2","PA14_18830<U+00A0>?","0.138"
"B2","PA14_18830<U+00A0>?","0.138"
"B2","PA14_18850<U+00A0>?","0.026"
"B1","PA14_18860<U+00A0>?","11.40%"
"B2","PA14_19290<U+00A0>?","0.045"
"B2","PA14_19290<U+00A0>?","0.051"
"B1","PA14_19310<U+00A0>?","95.20%"
"B2","PA14_19320<U+00A0>?","0.34"
"B2","PA14_19320<U+00A0>?","0.34"
"B2","PA14_19320<U+00A0>?","0.34"
"B1","PA14_19450<U+00A0>?","93.90%"
"B1","PA14_19770<U+00A0>?","6.30%"
"B1","PA14_19770<U+00A0>?","5.20%"
"B2","PA14_19810<U+00A0>?","0.024"
"B2","PA14_19810<U+00A0>?","0.025"
"B2","PA14_19850<U+00A0>?","0.773"
"B2","PA14_19850<U+00A0>?","0.773"
"B2","PA14_19850<U+00A0>?","0.773"
"B2","PA14_19850<U+00A0>?","0.773"
"B2","PA14_19920<U+00A0>?","0.038"
"B2","PA14_19940<U+00A0>?","0.111"
"B2","PA14_19940<U+00A0>?","0.111"
"B2","PA14_19940<U+00A0>?","0.111"
"B2","PA14_19940<U+00A0>?","0.111"
"B2","PA14_20100<U+00A0>?","0.03"
"B2","PA14_20100<U+00A0>?","0.03"
"B2","PA14_20100<U+00A0>?","0.03"
"B2","PA14_20100<U+00A0>?","0.03"
"B2","PA14_20100<U+00A0>?","0.03"
"B2","PA14_20100<U+00A0>?","0.03"
"B2","PA14_20491<U+00A0>?","0.027"
"B2","PA14_20510<U+00A0>?","0.007"
"B2","PA14_20630<U+00A0>?","0.067"
"B1","PA14_20780<U+00A0>?","2.30%"
"B2","PA14_20780<U+00A0>?","0.044"
"B2","PA14_20780<U+00A0>?","0.044"
"B2","PA14_20780<U+00A0>?","0.044"
"B2","PA14_20780<U+00A0>?","0.044"
"B2","PA14_20780<U+00A0>?","0.044"
"B1","PA14_20900<U+00A0>?","3.70%"
"B1","PA14_20900<U+00A0>?","3.70%"
"B1","PA14_20900<U+00A0>?","3.70%"
"B1","PA14_20900<U+00A0>?","3.60%"
"B1","PA14_20900<U+00A0>?","3.50%"
"B2","PA14_20980<U+00A0>?","0.367"
"B2","PA14_20980<U+00A0>?","0.383"
"B2","PA14_21060<U+00A0>?","0.277"
"B2","PA14_21060<U+00A0>?","0.277"
"B2","PA14_21060<U+00A0>?","0.277"
"B2","PA14_21490<U+00A0>?","0.246"
"B2","PA14_21490<U+00A0>?","0.246"
"B2","PA14_21490<U+00A0>?","0.246"
"B2","PA14_21690<U+00A0>?","1"
"B1","PA14_21700<U+00A0>?","3.60%"
"B2","PA14_21700<U+00A0>?","0.051"
"B2","PA14_21700<U+00A0>?","0.051"
"B2","PA14_21700<U+00A0>?","0.051"
"B2","PA14_21700<U+00A0>?","0.051"
"B2","PA14_21930<U+00A0>?","0.021"
"B1","PA14_22180<U+00A0>?","2.40%"
"B1","PA14_22310<U+00A0>?","4.20%"
"B2","PA14_22960<U+00A0>?","0.018"
"B1","PA14_23640<U+00A0>?","1.80%"
"B1","PA14_23670<U+00A0>?","95.10%"
"B2","PA14_23670<U+00A0>?","0.166"
"B2","PA14_23670<U+00A0>?","0.166"
"B2","PA14_23670<U+00A0>?","0.166"
"B2","PA14_23670<U+00A0>?","0.166"
"B2","PA14_23700<U+00A0>?","0.375"
"B2","PA14_23700<U+00A0>?","0.375"
"B2","PA14_23700<U+00A0>?","0.375"
"B2","PA14_24360<U+00A0>?","0.151"
"B2","PA14_24360<U+00A0>?","0.151"
"B2","PA14_24360<U+00A0>?","0.151"
"B2","PA14_24360<U+00A0>?","0.151"
"B2","PA14_24600<U+00A0>?","1"
"B2","PA14_24665<U+00A0>?","1"
"B2","PA14_24665<U+00A0>?","1"
"B2","PA14_24665<U+00A0>?","1"
"B2","PA14_24665<U+00A0>?","0.027"
"B2","PA14_24810<U+00A0>?","0.167"
"B2","PA14_24810<U+00A0>?","0.167"
"B2","PA14_24810<U+00A0>?","0.167"
"B2","PA14_24960<U+00A0>?","0.238"
"B2","PA14_24960<U+00A0>?","0.238"
"B2","PA14_24960<U+00A0>?","0.238"
"B2","PA14_24980<U+00A0>?","0.061"
"B2","PA14_24980<U+00A0>?","0.061"
"B2","PA14_25020<U+00A0>?","0.255"
"B2","PA14_25020<U+00A0>?","0.255"
"B2","PA14_25480<U+00A0>?","0.057"
"B2","PA14_25480<U+00A0>?","0.057"
"B2","PA14_25480<U+00A0>?","0.059"
"B2","PA14_25800<U+00A0>?","0.192"
"B2","PA14_25800<U+00A0>?","0.192"
"B2","PA14_25800<U+00A0>?","0.192"
"B2","PA14_26485<U+00A0>?","0.212"
"B2","PA14_26485<U+00A0>?","0.212"
"B2","PA14_26560<U+00A0>?","0.385"
"B2","PA14_26560<U+00A0>?","0.385"
"B2","PA14_26560<U+00A0>?","0.385"
"B1","PA14_26590<U+00A0>?","9.70%"
"B2","PA14_26600<U+00A0>?","1"
"B2","PA14_26640<U+00A0>?","0.741"
"B2","PA14_26640<U+00A0>?","0.741"
"B2","PA14_26640<U+00A0>?","0.741"
"B2","PA14_26640<U+00A0>?","0.741"
"B2","PA14_26920<U+00A0>?","1"
"B2","PA14_26920<U+00A0>?","1"
"B2","PA14_26920<U+00A0>?","1"
"B1","PA14_27430<U+00A0>?","2.70%"
"B1","PA14_27580<U+00A0>?","5.60%"
"B2","PA14_27590<U+00A0>?","0.217"
"B2","PA14_27590<U+00A0>?","0.217"
"B2","PA14_27590<U+00A0>?","0.217"
"B2","PA14_27680<U+00A0>?","0.023"
"B2","PA14_27755<U+00A0>?","1"
"B2","PA14_27755<U+00A0>?","1"
"B1","PA14_27770<U+00A0>?","21.90%"
"B2","PA14_27940<U+00A0>?","0.047"
"B2","PA14_27940<U+00A0>?","0.047"
"B2","PA14_27940<U+00A0>?","0.047"
"B1","PA14_28790<U+00A0>?","94.50%"
"B2","PA14_28810<U+00A0>?","0.018"
"B2","PA14_28820<U+00A0>?","0.181"
"B2","PA14_28820<U+00A0>?","0.181"
"B2","PA14_28820<U+00A0>?","0.181"
"B2","PA14_29010<U+00A0>?","0.062"
"B2","PA14_29010<U+00A0>?","0.062"
"B2","PA14_29010<U+00A0>?","0.062"
"B2","PA14_29010<U+00A0>?","0.062"
"B1","PA14_29240<U+00A0>?","9.90%"
"B1","PA14_29260<U+00A0>?","93.10%"
"B1","PA14_29340<U+00A0>?","2.60%"
"B1","PA14_29340<U+00A0>?","2.70%"
"B1","PA14_29340<U+00A0>?","2.70%"
"B1","PA14_29340<U+00A0>?","2.60%"
