2,ftsI,0,0,0,0,0,1
2,ftsP,0,0,0,0,0,1
2,fucK,0,0,0,0,0,1
2,fusA,0,0,0,0,0,1
2,gadE,0,0,0,0,0,1
2,galP,0,0,0,1,0,0
2,gapA,0,0,0,0,0,1
2,garP,0,0,0,0,0,1
2,gatC,0,0,0,0,1,0
2,gatZ,0,0,0,0,0,1
2,gcvA,0,0,0,1,0,0
2,gdhA,0,0,0,0,0,1
2,ghrA,0,0,0,0,0,1
2,glgA,0,0,0,0,0,1
2,glgC,0,0,0,0,0,1
2,glgX,0,0,0,0,0,1
2,glpC,0,0,0,0,0,1
2,glpD,0,0,0,0,0,1
2,glpQ,0,0,0,0,0,1
2,glpT,0,1,0,0,0,0
2,glrK,0,0,1,0,0,0
2,glsA,0,0,0,0,0,1
2,gltJ,0,0,0,0,0,1
2,gltK,0,0,0,0,0,1
2,gltX,0,0,0,0,0,1
2,glvC,0,0,0,0,0,1
2,gnsB,0,0,0,0,0,1
2,gntU,0,0,0,0,0,1
2,gshA,0,0,0,0,0,1
2,guaB,0,0,0,0,0,1
2,gudX,0,0,0,0,0,1
2,hcaE,0,0,0,0,0,1
2,hisQ,0,0,0,0,0,1
2,hisS,0,1,0,0,0,1
2,holB,0,0,0,0,0,1
2,hsdR,0,0,0,0,0,1
2,htpX,0,0,0,1,0,0
2,hyfG,0,0,0,0,0,1
2,hyfH,0,0,0,0,0,1
2,hypD,0,0,0,0,0,1
2,ileS,0,0,0,0,0,1
2,ilvA,0,0,0,0,0,1
2,ilvD,0,0,0,0,0,1
2,ilvG,0,0,0,1,0,0
2,ilvY,0,0,0,0,0,1
2,insD,0,0,0,0,0,1
2,insN,0,0,0,0,0,1
2,insZ,0,0,0,0,0,1
2,intS,0,0,0,0,0,1
2,ispG,0,0,0,0,0,1
2,kdpA,0,0,0,0,0,1
2,kdpE,0,0,0,0,0,1
2,kefB,0,0,0,0,0,1
2,lacA,0,0,0,0,0,1
2,ldcC,0,0,0,0,0,1
2,ldtD,0,0,0,1,0,0
2,ldtE,0,0,0,0,0,1
2,leuV,0,0,0,1,0,0
2,lgt ,0,0,0,0,0,1
2,lhr ,0,0,0,0,0,1
2,ligB,0,0,0,0,0,1
2,lplT,0,0,0,0,0,1
2,lptG,0,0,0,0,0,1
2,luxS,0,0,0,0,0,1
2,lyxK,0,0,0,0,0,1
2,maeA,0,0,0,0,0,1
2,manA,0,0,0,0,0,1
2,mcrC,0,1,0,0,0,0
2,mdfA,0,0,0,0,0,1
2,mdtP,0,0,0,0,0,1
2,mdtQ,0,0,0,0,0,1
2,menD,0,0,0,0,0,1
2,metB,0,0,0,0,0,1
2,metH,0,0,0,0,0,1
2,mgsA,0,0,0,0,0,1
2,minC,1,0,0,0,0,0
2,mltA,0,0,0,0,0,1
2,mngA,0,1,0,0,0,0
2,mnmC,0,0,0,1,0,0
2,modC,0,0,1,0,0,0
2,moeA,0,0,0,0,0,1
2,mprA,0,0,0,0,0,1
2,mrdA,0,0,0,0,0,1
2,mscM,0,0,0,1,0,1
2,mtr ,0,0,1,0,0,0
2,mutS,0,1,1,1,1,1
2,nac ,0,0,0,0,0,1
2,nanK,0,0,0,0,0,1
2,napH,0,0,0,0,0,1
2,narG,0,0,0,0,0,1
2,narK,0,1,0,0,0,0
2,narL,0,0,0,0,0,1
2,narX,0,0,0,1,0,0
2,narZ,0,0,0,0,0,1
2,nei ,0,0,0,0,0,1
2,nfrA,0,0,0,0,0,1
2,nfsB,0,0,0,0,0,1
2,nikB,0,0,0,0,0,1
2,nirB,0,0,0,0,0,1
2,nrdA,0,0,0,0,0,1
2,nrfD,0,0,1,1,1,1
2,nrfE,0,0,0,0,0,1
2,nuoB,0,0,0,0,0,1
2,nuoL,0,0,0,0,0,1
2,ogrK,0,0,0,0,0,1
2,ompC,0,0,0,0,0,1
2,opgB,0,0,0,0,0,1
2,oppA,0,0,1,0,0,0
2,paaX,0,0,1,1,0,0
2,pal ,0,0,0,0,0,1
2,panM,0,0,0,0,0,1
2,pcm ,0,1,0,0,0,0
2,pdxY,0,0,0,0,0,1
2,pepA,0,0,0,0,0,1
2,pfo ,0,0,0,0,0,1
2,pgaC,0,0,0,0,0,1
2,pgsA,1,0,0,0,0,0
2,pheS,0,0,0,0,0,1
2,phnM,0,1,0,0,0,1
2,phoE,0,0,0,0,0,1
2,pinR,0,0,0,0,0,1
2,prc ,0,0,0,0,1,1
2,preA,0,0,0,0,0,1
2,prfA,0,0,0,0,0,1
2,proQ,0,0,0,0,1,1
2,psd ,0,1,0,0,0,0
2,pspF,0,0,0,1,0,0
2,pstC,0,0,0,0,0,1
2,pstS,0,0,0,0,0,1
2,pta ,0,0,0,0,0,1
2,ptsP,0,0,0,0,0,1
2,purF,0,0,0,0,0,1
2,purR,0,1,1,1,1,1
2,putA,0,0,0,0,1,1
2,putP,0,0,1,0,1,1
2,pyrE,0,0,0,0,0,1
2,radA,0,0,0,0,0,1
2,rbn ,0,0,0,0,0,1
2,rbsA,0,0,0,0,0,1
2,recB,0,0,0,0,0,1
2,recD,0,0,0,0,0,1
2,rfbB,0,0,0,0,0,1
2,rhaA,0,0,0,0,0,1
2,rhaT,1,0,0,0,0,1
2,rhsD,0,0,0,0,0,1
2,ribC,0,0,0,1,0,0
2,rimJ,0,0,1,1,1,1
2,rne ,1,0,0,0,0,0
2,rnhB,0,0,0,0,1,0
2,rplA,0,0,0,0,0,1
2,rplX,0,0,0,0,0,1
2,rpoA,0,0,0,0,0,1
2,rpoB,0,1,1,1,1,1
2,rpoC,1,0,1,0,1,1
2,rpoN,0,0,0,0,0,1
2,rpoS,0,0,0,0,0,1
2,rpsI,1,0,0,0,1,0
2,rrlC,0,0,0,0,0,1
2,rseB,0,0,0,0,0,1
2,rsmB,0,0,0,0,0,1
2,rssA,0,0,0,0,0,1
2,rsxC,0,0,0,0,0,1
2,rtcB,0,0,0,0,0,1
2,sanA,1,0,0,0,0,0
2,sbcC,0,0,0,0,0,1
2,scpC,0,0,0,0,0,1
2,sdaC,0,0,0,0,0,1
2,selA,0,0,0,0,0,1
2,sfmZ,0,0,0,0,0,1
2,sgcA,0,0,0,0,0,1
2,sgcC,0,0,0,0,0,1
2,slyD,0,0,0,0,0,1
2,smg ,0,0,1,0,0,0
2,sppA,0,1,0,0,0,0
2,srlE,0,0,0,0,0,1
2,sseA,0,0,0,0,0,1
2,ssnA,0,0,0,0,0,1
2,sstT,0,0,1,1,0,1
2,sucB,0,0,0,0,0,1
2,sucC,0,0,0,1,0,0
2,talA,0,0,0,0,1,0
2,tam ,0,0,1,0,0,0
2,tap ,0,0,0,0,0,1
2,tcdA,0,0,0,0,0,1
2,thiL,0,0,0,0,0,1
2,tktA,0,1,0,0,0,0
2,torS,0,0,0,0,0,1
2,torZ,0,0,0,0,0,1
2,trmA,0,1,0,0,0,0
2,trmH,0,0,0,0,0,1
2,trpC,0,0,0,0,0,1
2,trpE,0,0,0,0,0,1
2,uacT,0,0,0,0,0,1
2,uhpT,0,0,0,0,0,1
2,uidB,0,1,0,0,0,0
2,ulaC,0,0,0,0,0,1
2,usg ,0,0,0,0,0,1
2,uspE,0,0,0,0,0,1
2,uspG,0,0,0,0,0,1
2,valS,0,1,0,0,0,0
2,waaG,0,0,0,0,0,1
2,wecA,0,0,0,0,0,1
2,wecB,0,0,0,0,0,1
2,wecF,0,0,0,0,0,1
2,wzb ,0,0,0,0,0,1
2,xapR,0,0,0,0,0,1
2,xdhA,0,0,0,1,0,0
2,xdhD,0,0,0,0,0,1
2,xseA,0,0,0,0,0,1
2,xylA,0,0,0,0,0,1
2,yabP,0,0,0,0,0,1
2,yacH,0,0,1,1,1,1
2,yadS,0,0,1,0,0,0
2,yaeF,0,0,0,0,0,1
2,yagM,0,0,0,1,0,0
2,yahE,0,0,0,0,0,1
2,yahL,0,0,0,0,0,1
2,yaiE,0,0,0,0,0,1
2,ybbP,0,0,0,0,0,1
2,ybbY,0,0,0,0,0,1
2,ybdF,0,0,0,0,0,1
2,ybdG,0,0,0,0,0,1
2,ybfD,0,0,0,0,0,1
2,ybgP,0,0,0,0,0,1
2,ybgQ,0,0,0,0,0,1
2,ybhL,0,1,0,0,0,0
2,ybiO,0,0,0,0,0,1
2,ybjD,0,0,0,0,0,1
2,ybjJ,0,0,0,0,0,1
2,ybjT,0,0,0,0,0,1
2,ycaN,0,0,0,0,0,1
2,ycfZ,0,0,0,0,0,1
2,ycgG,0,0,0,0,0,1
2,ycgH,0,0,0,0,0,1
2,ycgI,0,0,0,1,0,0
2,ychE,0,0,0,0,0,1
2,yciQ,0,0,0,0,0,1
2,yciW,0,0,1,1,1,1
2,ycjY,0,0,0,0,0,1
2,ydaN,0,0,0,0,0,1
2,ydaT,0,0,0,0,0,1
2,ydaV,0,0,0,0,0,1
2,ydcC,0,0,0,0,0,1
2,ydcF,0,0,0,0,0,1
2,ydcI,0,0,0,0,1,1
2,ydcR,0,0,0,0,0,1
2,ydcU,0,0,0,0,0,1
2,yddE,0,0,0,0,0,1
2,ydhK,0,0,0,0,0,1
2,ydiL,0,0,0,0,0,1
2,ydiP,0,0,0,0,0,1
2,ydiS,0,0,0,0,0,1
2,ydjI,0,0,0,0,0,1
2,yeaN,0,0,0,0,0,1
2,yeeJ,0,0,0,0,0,1
2,yeeL,0,0,0,0,0,1
2,yehB,0,0,0,0,0,1
2,yehI,0,0,0,0,0,1
2,yehX,0,0,0,0,0,1
2,yejH,0,0,0,0,0,1
2,yfaS,0,0,0,0,0,1
2,yfbV,0,0,0,0,0,1
2,yfcH,0,0,0,0,0,1
2,yfdF,0,0,0,0,0,1
2,yfgF,0,1,0,0,0,0
2,yfhM,0,1,0,0,0,0
2,ygaQ,0,0,1,0,0,0
2,ygbK,0,0,0,0,0,1
2,ygcB,0,0,0,0,0,1
2,ygdD,0,0,0,0,0,1
2,ygdQ,0,0,0,0,0,1
2,ygfK,0,0,0,0,0,1
2,yghJ,0,0,1,0,0,0
2,yghX,0,0,0,0,0,1
2,ygiQ,0,0,0,0,0,1
2,ygiZ,0,0,0,0,0,1
2,yhaC,0,0,0,0,0,1
2,yhcM,0,0,0,0,0,1
2,yhdP,0,0,0,0,0,1
2,yhfZ,0,0,0,0,0,1
2,yhhS,0,0,0,0,0,1
2,yhhX,0,0,0,0,0,1
2,yhhZ,0,0,0,0,0,1
2,yhiS,0,0,0,0,0,1
2,yiaD,0,0,0,0,0,1
2,yiaT,0,0,0,1,0,0
2,yibU,0,0,0,0,0,1
2,yibW,0,0,0,0,0,1
2,yicI,0,0,0,0,0,1
2,yicO,0,0,0,0,0,1
2,yidA,0,0,0,0,0,1
2,yidE,0,0,0,0,0,1
2,yidJ,0,0,0,0,0,1
2,yigG,0,1,1,1,1,1
2,yigL,0,0,1,0,0,0
2,yjcO,0,0,0,0,0,1
2,yjdC,0,0,0,0,0,1
2,yjfF,0,0,0,0,0,1
2,yjgH,0,0,0,0,0,1
2,yjgN,0,0,0,0,0,1
2,yjiL,0,0,0,0,0,1
2,yjiY,0,0,0,0,0,1
2,ykfM,0,0,0,0,0,1
2,ylcH,0,0,0,0,0,1
2,ymiB,0,0,0,0,0,1
2,ynaJ,0,0,0,0,0,1
2,yneJ,0,0,0,0,0,1
2,yneK,0,0,0,0,0,1
2,ynfF,0,0,0,0,0,1
2,ynfL,0,0,0,0,0,1
2,ynjF,0,0,0,0,0,1
2,yoaE,0,0,0,0,0,1
2,yodC,0,0,0,0,1,0
2,ypdE,0,0,0,0,0,1
2,ypdI,0,0,0,0,0,1
2,ypeC,0,0,0,0,0,1
2,yqhD,0,0,0,0,0,1
2,yqiI,0,0,0,0,0,1
2,yqiJ,0,0,0,0,0,1
2,yraQ,0,0,0,0,0,1
2,znuA,0,1,0,0,0,1
3,clpA,0,0,0,0,0,1
3,cpdA,0,0,0,0,0,1
3,crp ,0,0,0,0,0,1
3,cytR,1,0,0,0,0,0
3,dacA,0,0,0,0,0,1
3,dcuA,0,0,0,0,0,1
3,deoR,1,0,0,0,0,0
3,djlB,0,0,0,0,0,1
3,dppA,0,0,0,0,1,1
3,emtA,0,0,0,0,0,1
3,envZ,0,0,0,0,0,1
3,eutT,0,0,0,0,0,1
3,gltI,0,0,0,0,0,1
3,hsdM,0,0,0,0,1,1
3,kdgR,0,0,0,0,0,1
3,lrhA,0,0,0,0,1,0
3,mdtM,0,0,0,0,0,1
3,mhpF,0,0,0,0,1,0
3,mutS,0,0,0,0,1,1
3,nudL,0,0,0,0,1,0
3,oppA,0,0,0,0,1,0
3,prc ,0,0,0,0,1,1
3,proQ,0,0,0,0,1,1
3,putA,0,0,0,0,1,1
3,putP,0,0,0,0,1,1
3,rimJ,0,0,0,0,0,1
3,rpoB,1,0,0,0,1,1
3,rpoC,1,0,0,0,1,1
3,rpoD,0,0,0,0,1,0
3,rpsG,0,0,0,0,1,0
3,sstT,0,0,0,0,1,1
3,sucA,0,0,0,0,1,1
3,sucD,0,0,0,0,0,1
3,trmI,0,0,0,0,1,1
3,wcaM,0,0,0,0,0,1
3,yahB,0,0,0,0,1,1
3,ybjD,0,0,0,0,0,1
3,ydcI,0,0,0,0,0,1
3,yebV,0,0,0,0,1,1
3,ygcS,0,0,0,0,1,0
3,yhcM,0,0,0,0,1,0
3,ynaJ,0,0,0,0,0,1
3,NA,0,0,0,0,1,1
4,alaE,0,0,0,0,0,1
4,atoC,0,1,0,0,0,0
4,barA,0,0,1,0,0,0
4,bglB,0,0,0,0,1,0
4,cdsA,0,0,0,1,1,1
4,cfa ,0,0,0,1,0,0
4,chbR,0,0,1,0,0,0
4,clpA,0,0,0,0,1,1
4,clpS,0,0,0,0,1,0
4,cytR,0,1,1,1,1,0
4,dcuA,0,0,0,0,0,1
4,deoR,0,1,1,0,0,0
4,dinB,0,0,1,0,0,0
4,dppA,0,0,0,1,0,1
4,dtpA,0,0,1,0,0,0
4,emtA,0,0,0,1,0,0
4,fadB,0,0,0,1,0,0
4,fadR,0,1,0,0,0,0
4,flgI,0,0,1,0,0,0
4,gabP,0,0,0,1,1,1
4,gatC,0,0,0,0,1,0
4,gcd ,0,0,0,0,0,1
4,gcvA,0,0,1,1,1,1
4,glpT,0,0,0,0,0,1
4,hemA,0,0,1,0,0,0
4,hipA,0,0,0,0,0,1
4,hisJ,0,0,0,1,1,0
4,inaA,0,1,0,0,0,0
4,lacZ,0,0,0,0,1,0
4,leuV,0,0,1,0,0,0
4,lldD,0,0,0,0,0,1
4,lpoA,0,0,0,1,1,1
4,malE,0,0,0,1,0,0
4,malQ,0,0,0,0,1,0
4,mdtA,0,0,0,0,1,0
4,metZ,0,0,0,1,1,0
4,mocA,0,0,0,1,0,0
4,mreB,1,0,0,0,0,0
4,mutH,0,0,0,0,0,1
4,mutL,0,0,1,1,1,1
4,nagZ,0,0,0,1,0,0
4,narU,0,0,0,0,1,0
4,nfrA,0,0,0,1,0,0
4,nuoM,0,0,0,0,1,0
4,oppA,0,0,1,0,0,1
4,paaX,0,0,1,1,0,1
4,pdhR,0,0,0,0,0,1
4,pepE,0,0,0,0,0,1
4,phoR,0,0,1,1,0,1
4,prc ,0,0,0,0,1,1
4,proC,0,0,1,0,0,0
4,proQ,0,0,0,1,1,1
4,psd ,0,0,0,0,0,1
4,putP,0,0,0,1,1,0
4,ravA,0,0,0,0,0,1
4,rffG,0,0,0,1,0,0
4,rhaT,1,0,0,0,0,0
4,rho ,0,0,1,0,0,0
4,rimJ,0,0,0,0,1,1
4,rlmM,0,0,1,0,1,0
4,rpoA,0,0,0,1,1,1
4,rpoB,1,0,1,1,1,1
4,rpoC,1,1,0,0,0,0
4,rpsG,0,0,0,0,0,1
4,rseP,0,0,0,1,1,1
4,rutG,0,0,0,0,0,1
4,sstT,0,0,1,1,1,1
4,sucC,0,0,1,0,0,0
4,tatB,0,0,0,0,0,1
4,thiL,0,0,0,0,0,1
4,trkH,0,0,0,0,1,0
4,tsaD,0,0,1,0,0,0
4,typA,0,0,0,0,1,0
4,tyrR,0,0,1,1,1,1
4,uspA,0,0,0,0,1,0
4,uxuB,0,0,1,0,0,0
4,xdhD,0,0,0,1,1,1
4,xylB,0,0,0,0,0,1
4,yadS,0,0,0,1,1,1
4,ybhF,0,0,0,0,1,0
4,ychQ,0,0,0,0,0,1
4,ydbA,0,0,1,1,1,1
4,ydcO,0,0,1,1,0,1
4,ydiK,0,0,0,0,0,1
4,ydiS,0,0,0,0,0,1
4,yehH,0,0,0,0,1,0
4,yffN,0,0,0,0,0,1
4,yfgF,0,0,0,1,0,1
4,ygdQ,0,0,0,1,1,1
4,ygeN,0,0,0,0,1,0
4,ygfB,0,0,0,0,0,1
4,ygiL,0,0,0,0,0,1
4,yhcM,0,0,0,1,0,0
4,yhjA,0,0,0,1,1,0
4,yidJ,0,0,0,0,1,0
4,yigM,0,0,0,1,0,0
4,ylbF,0,0,0,0,0,1
4,ymfE,0,1,0,0,0,0
4,ynfE,0,0,1,1,1,1
4,yqeG,0,0,0,0,1,0
4,ytfL,0,0,1,0,0,0
5,actP,0,0,0,0,1,0
5,clpA,0,0,0,0,0,1
5,crp ,0,0,0,0,0,1
5,cytR,0,0,0,0,1,0
5,dacA,0,0,0,0,1,0
5,dctA,0,0,0,0,1,1
5,dcuA,0,0,0,0,0,1
5,deoR,0,0,0,0,1,0
5,dppA,0,0,0,0,1,1
5,fimA,0,0,0,0,0,1
5,frlA,0,0,0,0,0,1
5,gntU,0,0,0,0,0,1
5,kdgR,0,0,0,0,0,1
5,lptC,0,0,0,0,1,0
5,lrp ,0,0,0,0,0,1
5,paaK,0,0,0,0,1,0
5,paaX,0,0,0,0,1,0
5,pgi ,0,0,0,0,0,1
5,prc ,0,0,0,0,1,1
5,proQ,0,0,0,0,1,1
5,putA,0,0,0,0,1,1
5,putP,0,0,0,0,1,1
5,rimJ,0,0,0,0,0,1
5,rpoB,0,0,0,0,1,0
5,rpoC,1,0,0,0,1,1
5,rpoD,0,0,0,0,1,0
5,sstT,0,0,0,0,0,1
5,uspE,0,0,0,0,0,1
5,yhcF,0,0,0,0,1,0
