"population","gene","prop"
"A5","selC, ECB_03516, ECB_03517, ECB_03518, ECB_03519, ECB_03520, ECB_03521, ECB_03522, ECB_03523, ECB_03524, ECB_03525, ECB_03526, ECB_03527, ECB_03528, ECB_03529, ECB_03530, ECB_03531, ECB_03532, ECB_03533, ECB_03534, ykgN, insI, yeeV, ECB_03538, ECB_03539, "">ECB_03540",1
"A5","slp",1
"A5","spoT",1
"A6","spoT",2
"A3","sspA",1
"A5","tdh",1
"A6","tdk, adhE",2
"A5","thrA",1
"A3","tolR",1
"A3","topA",2
"A5","topA",1
"A5","ugpQ",1
"A5","ulaA",1
"A5","uvrA",1
"A5","valT, lysW, valZ, lysY",1
"A6","valZ, lysY, lysZ",2
"A3","waaT",2
"A5","waaW",1
"A6","wbbD, wbbC, wzy, wbbB, wbbA, vioB, vioA, wzx, rmlC, rfbA, rfbD, rfbB",2
"A3","yaaH",1
"A5","yacH",1
"A6","yadH",2
"A3","yaeL",1
"A3","yagU",1
"A5","yahC",1
"A5","yaiT",1
"A3","ybaL",2
"A5","ybaL",1
"A5","ybaL",1
"A3","ybcQ",2
"A3","ybcW, gnsB, ynfN, ECB_01516, cspI, ydfP, ydfQ, ydfR, essQ, ECB_01522, ECB_01523, insE-4, insF-4, ECB_01526",2
"A5","ybeA",1
"A5","ybeB",1
"A3","ybeF",1
"A5","ybeM",1
"A5","ycbB",1
"A5","ycdM",1
"A6","yddP",1
"A5","ydeU",1
"A5","ydhH",1
"A5","ydhK",1
"A6","ydiQ",1
"A3","yedV",1
"A5","yeeF",1
"A6","yeeF",2
"A5","yeeO",1
"A6","yegB",2
"A6","yegM",2
"A5","yehM",1
"A5","yfaQ",2
"A6","yfhM",2
"A3","yfiQ",1
"A3","yfiR",1
"A6","yfjD",1
"A6","ygaZ",2
"A5","ygbO",1
"A5","yggC",1
"A3","yghB",1
"A5","ygiN",1
"A3","ygjG",1
"A5","ygjG",1
"A5","ygjG",1
"A5","yhbX",1
"A6","yhdG",2
"A5","yhhT",1
"A5","yhjD",1
"A5","yiaT",1
"A5","yiaT, yiaU, yiaV, yiaW, aldB, yiaY, selB, selA, yibF, rhsA",1
"A3","yiaV",1
"A5","yicC",2
"A6","yicL",2
"A5","yihP",1
"A6","yjiV, mcrC, mcrB, yjiW, hsdS, hsdM, hsdR, mrr, yjiA, yjiX, yjiY, hpaC, hpaB, hpaA, hpaX",2
"A5","ykgA",1
"A6","ylcG",2
"A5","yliE",1
"A5","ynjI",1
"A5","ynjI",1
"A5","yqeB",1
"A3","yqjK",1
"A3","yrfE",1
"A3","ytfN",2
